new hiv 25
Afghanistan 0.0000000000 0.0000000000 10.1651842440 6.0957553747
Algeria 10.1651842440 0.0000000000 9.5298602287 6.0957553747
Angola 19.6950444727 0.0000000000 703.3036848793 6.0957553747
Argentina 722.9987293520 0.0000000000 277.0012706480 6.0957553747
Armenia 0.0000000000 6.0957553747 0.0204832265 5.8422873599
Azerbaijan 0.0204832265 6.0957553747 0.0941300376 5.8422873599
Bangladesh 0.1146132641 6.0957553747 0.2337341638 5.8422873599
Belarus 0.3483474279 6.0957553747 0.6628875887 5.8422873599
Belize 1.0112350166 6.0957553747 0.0171687885 5.8422873599
Benin 1.0284038051 6.0957553747 370.5541620922 5.8422873599
Bolivia (Plurinational State of) 371.5825658973 6.0957553747 5.9659882984 5.8422873599
Botswana 377.5485541958 6.0957553747 622.4514458042 5.8422873599
Burkina Faso 0.0000000000 11.9380427346 846.6724039013 27.0010206304
Burundi 846.6724039013 11.9380427346 151.3195639702 27.0010206304
Cambodia 997.9919678715 11.9380427346 2.0080321285 27.0010206304
Cameroon 0.0000000000 38.9390633651 598.5706432106 35.2229321047
Cape Verde 598.5706432106 38.9390633651 1.7592083562 35.2229321047
Central African Republic 600.3298515668 38.9390633651 223.9692138538 35.2229321047
Chad 824.2990654206 38.9390633651 175.7009345794 35.2229321047
Chile 0.0000000000 74.1619954698 76.4386536374 35.6683017795
Colombia 76.4386536374 74.1619954698 29.9674267101 35.6683017795
Congo 106.4060803474 74.1619954698 194.5711183496 35.6683017795
Costa Rica 300.9771986971 74.1619954698 7.0575461455 35.6683017795
Cuba 308.0347448426 74.1619954698 1.7372421281 35.6683017795
Côte d'Ivoire 309.7719869707 74.1619954698 690.2280130293 35.6683017795
Democratic Republic of the Congo 0.0000000000 109.8302972492 992.0383118827 64.6947862352
Denmark 992.0383118827 109.8302972492 7.9616881173 64.6947862352
Djibouti 0.0000000000 174.5250834844 1.1876484561 35.8696863281
Dominican Republic 1.1876484561 174.5250834844 32.7143165623 35.8696863281
Ecuador 33.9019650184 174.5250834844 5.9382422803 35.8696863281
Egypt 39.8402072986 174.5250834844 0.7557762902 35.8696863281
El Salvador 40.5959835889 174.5250834844 16.4111423019 35.8696863281
Equatorial Guinea 57.0071258907 174.5250834844 0.5398402073 35.8696863281
Eritrea 57.5469660980 174.5250834844 12.4163247679 35.8696863281
Ethiopia 69.9632908659 174.5250834844 930.0367091341 35.8696863281
Fiji 0.0000000000 210.3947698125 0.0716627626 15.7207397212
Gabon 0.0716627626 210.3947698125 46.8062045024 15.7207397212
Gambia 46.8778672649 210.3947698125 4.1879235607 15.7207397212
Georgia 51.0657908257 210.3947698125 0.4926968895 15.7207397212
Ghana 51.5584877152 210.3947698125 948.4415122848 15.7207397212
Guatemala 0.0000000000 226.1155095336 1.4801569055 10.4658628182
Guinea 1.4801569055 226.1155095336 199.0811037915 10.4658628182
Guinea-Bissau 200.5612606970 226.1155095336 15.1716082815 10.4658628182
Guyana 215.7328689785 226.1155095336 0.1540103260 10.4658628182
Haiti 215.8868793045 226.1155095336 784.1131206955 10.4658628182
