dataset,technique,revision,nCells,avgAR,avgMov
PhysicsJS,nmew,0,21,0.498794,0.000000
PhysicsJS,nmew,1,56,0.492994,153.675132
PhysicsJS,nmew,2,101,0.533542,107.553272
PhysicsJS,nmew,3,102,0.529845,14.428982
PhysicsJS,nmew,4,106,0.534729,51.069050
PhysicsJS,nmew,5,106,0.534729,0.000000
PhysicsJS,nmew,6,142,0.520270,209.229961
PhysicsJS,nmew,7,148,0.524367,16.907379
PhysicsJS,nmew,8,159,0.525411,97.607273
PhysicsJS,nmew,9,153,0.518636,10.103659
PhysicsJS,nmew,10,163,0.510742,121.726491
PhysicsJS,nmew,11,136,0.534834,90.684147
PhysicsJS,nmew,12,136,0.534657,0.109883
PhysicsJS,nmew,13,136,0.534715,0.022538
PhysicsJS,nmew,14,136,0.534712,0.006033
PhysicsJS,nmew,15,136,0.535732,0.504011
PhysicsJS,nmew,16,139,0.525962,137.342619
PhysicsJS,nmew,17,149,0.550351,139.645195
PhysicsJS,nmew,18,155,0.564815,20.575757
PhysicsJS,nmew,19,155,0.564815,0.000000
