dataset,technique,revision,nCells,avgAR,avgMov
Hystrix,nmew,0,29,0.758911,0.000000
Hystrix,nmew,1,5,0.471855,209.621601
Hystrix,nmew,2,5,0.471855,0.000000
Hystrix,nmew,3,5,0.471855,0.000000
Hystrix,nmew,4,5,0.471855,0.000000
Hystrix,nmew,5,126,0.442965,137.777285
Hystrix,nmew,6,213,0.502514,99.558726
Hystrix,nmew,7,217,0.486779,17.525594
Hystrix,nmew,8,232,0.524771,39.458403
Hystrix,nmew,9,244,0.537834,16.980010
Hystrix,nmew,10,244,0.537581,0.118392
Hystrix,nmew,11,244,0.536352,0.173110
Hystrix,nmew,12,244,0.535818,17.135158
Hystrix,nmew,13,252,0.547312,20.872891
Hystrix,nmew,14,252,0.548393,6.781255
Hystrix,nmew,15,254,0.548696,4.976398
Hystrix,nmew,16,254,0.554746,0.733025
Hystrix,nmew,17,266,0.579770,35.010387
Hystrix,nmew,18,254,0.554737,29.827718
Hystrix,nmew,19,288,0.542881,55.345930
Hystrix,nmew,20,383,0.533555,181.790889
Hystrix,nmew,21,385,0.538520,13.994120
Hystrix,nmew,22,386,0.537016,1.176092
Hystrix,nmew,23,386,0.537016,0.000000
Hystrix,nmew,24,386,0.537036,0.043914
Hystrix,nmew,25,418,0.530894,30.145787
Hystrix,nmew,26,424,0.531557,24.397536
Hystrix,nmew,27,424,0.527880,1.218934
Hystrix,nmew,28,430,0.535725,9.348973
Hystrix,nmew,29,435,0.542295,25.173908
Hystrix,nmew,30,454,0.538864,26.354235
Hystrix,nmew,31,462,0.548178,18.469320
Hystrix,nmew,32,462,0.543880,1.377236
Hystrix,nmew,33,480,0.531689,12.226891
Hystrix,nmew,34,484,0.533182,3.548024
Hystrix,nmew,35,484,0.532529,0.570737
Hystrix,nmew,36,489,0.533312,7.100349
Hystrix,nmew,37,496,0.539183,6.394870
Hystrix,nmew,38,501,0.532394,11.404144
Hystrix,nmew,39,549,0.549664,36.837362
Hystrix,nmew,40,562,0.534308,22.021201
Hystrix,nmew,41,562,0.529479,10.322898
Hystrix,nmew,42,652,0.556761,66.259265
Hystrix,nmew,43,659,0.547144,12.224307
Hystrix,nmew,44,659,0.547207,0.040050
Hystrix,nmew,45,659,0.547207,0.000000
Hystrix,nmew,46,659,0.547926,0.614916
Hystrix,nmew,47,673,0.560701,18.081063
Hystrix,nmew,48,710,0.558766,40.249574
Hystrix,nmew,49,754,0.559089,51.822882
Hystrix,nmew,50,768,0.533976,39.288735
Hystrix,nmew,51,725,0.527176,17.154924
Hystrix,nmew,52,725,0.527391,2.027520
Hystrix,nmew,53,729,0.529154,8.047191
Hystrix,nmew,54,729,0.529132,0.021872
Hystrix,nmew,55,734,0.528076,3.759756
Hystrix,nmew,56,734,0.527963,0.151606
Hystrix,nmew,57,734,0.527963,0.000000
Hystrix,nmew,58,767,0.530329,26.890537
Hystrix,nmew,59,767,0.530131,0.210639
Hystrix,nmew,60,767,0.530135,0.020829
