dataset,technique,revision,nCells,avgAR,avgMov
bootstrap,nmew,0,27,0.563097,0.000000
bootstrap,nmew,1,31,0.463179,236.802797
bootstrap,nmew,2,25,0.534199,214.690354
bootstrap,nmew,3,25,0.525500,13.105151
bootstrap,nmew,4,28,0.509756,170.168403
bootstrap,nmew,5,50,0.465933,154.238906
bootstrap,nmew,6,52,0.493158,12.588107
bootstrap,nmew,7,67,0.483357,130.281780
bootstrap,nmew,8,74,0.552007,112.359241
bootstrap,nmew,9,144,0.510934,139.257526
bootstrap,nmew,10,142,0.493554,5.267186
bootstrap,nmew,11,151,0.497658,55.502890
bootstrap,nmew,12,157,0.496886,31.144793
bootstrap,nmew,13,159,0.494104,5.203436
bootstrap,nmew,14,159,0.492170,69.711454
bootstrap,nmew,15,162,0.473423,12.423325
bootstrap,nmew,16,161,0.467568,9.907927
bootstrap,nmew,17,7,0.485206,142.959832
bootstrap,nmew,18,173,0.495412,65.599610
bootstrap,nmew,19,161,0.465189,59.450838
bootstrap,nmew,20,170,0.494732,23.732786
bootstrap,nmew,21,170,0.507295,51.043990
bootstrap,nmew,22,169,0.505471,40.302300
bootstrap,nmew,23,10,0.414225,117.095223
bootstrap,nmew,24,122,0.511090,105.232787
bootstrap,nmew,25,120,0.496289,37.555226
bootstrap,nmew,26,122,0.476392,14.333647
bootstrap,nmew,27,129,0.501205,49.579384
bootstrap,nmew,28,129,0.537360,90.907140
bootstrap,nmew,29,128,0.499044,79.330739
bootstrap,nmew,30,117,0.507195,104.882807
bootstrap,nmew,31,117,0.506517,0.208220
bootstrap,nmew,32,117,0.506518,0.035929
bootstrap,nmew,33,170,0.510461,108.716843
bootstrap,nmew,34,170,0.510520,0.066262
bootstrap,nmew,35,170,0.510458,0.065632
bootstrap,nmew,36,170,0.506656,40.384441
bootstrap,nmew,37,171,0.503942,11.059888
bootstrap,nmew,38,171,0.496898,3.748862
bootstrap,nmew,39,129,0.501160,30.039216
bootstrap,nmew,40,186,0.525715,35.311437
bootstrap,nmew,41,191,0.493118,100.198874
bootstrap,nmew,42,200,0.508686,59.329459
bootstrap,nmew,43,202,0.508952,3.600075
bootstrap,nmew,44,205,0.491122,40.913599
bootstrap,nmew,45,311,0.510971,96.461075
bootstrap,nmew,46,316,0.516874,9.474328
bootstrap,nmew,47,312,0.516276,65.384918
bootstrap,nmew,48,321,0.526600,87.492719
bootstrap,nmew,49,317,0.520716,60.265122
bootstrap,nmew,50,317,0.520947,1.801262
bootstrap,nmew,51,318,0.519552,5.895074
bootstrap,nmew,52,320,0.527128,16.108714
bootstrap,nmew,53,247,0.520043,91.641345
bootstrap,nmew,54,245,0.531862,118.693776
bootstrap,nmew,55,333,0.512469,122.545371
bootstrap,nmew,56,331,0.502311,29.117440
bootstrap,nmew,57,328,0.498374,17.416678
bootstrap,nmew,58,335,0.497916,15.076941
bootstrap,nmew,59,243,0.507669,112.267391
bootstrap,nmew,60,258,0.518729,62.580426
bootstrap,nmew,61,279,0.528300,41.953580
bootstrap,nmew,62,335,0.491801,73.267389
bootstrap,nmew,63,328,0.497424,28.859283
bootstrap,nmew,64,285,0.556107,91.459962
bootstrap,nmew,65,282,0.557720,23.412832
bootstrap,nmew,66,282,0.557720,0.000000
bootstrap,nmew,67,282,0.557720,0.000000
bootstrap,nmew,68,293,0.552127,61.624793
bootstrap,nmew,69,285,0.556564,60.125919
bootstrap,nmew,70,285,0.556725,0.031222
bootstrap,nmew,71,285,0.556564,0.031222
bootstrap,nmew,72,285,0.556564,0.000000
bootstrap,nmew,73,285,0.556564,0.000000
bootstrap,nmew,74,296,0.564532,28.577915
bootstrap,nmew,75,296,0.560325,23.622475
bootstrap,nmew,76,295,0.546711,10.055774
bootstrap,nmew,77,295,0.549741,1.209456
bootstrap,nmew,78,296,0.547314,0.865732
bootstrap,nmew,79,296,0.552467,4.787063
bootstrap,nmew,80,283,0.549217,131.854068
bootstrap,nmew,81,286,0.562331,140.615204
bootstrap,nmew,82,286,0.560493,5.812314
bootstrap,nmew,83,287,0.564608,2.280367
bootstrap,nmew,84,296,0.545828,54.924700
bootstrap,nmew,85,297,0.561583,8.253484
bootstrap,nmew,86,290,0.544185,48.690086
bootstrap,nmew,87,288,0.554248,9.785749
bootstrap,nmew,88,288,0.548746,4.590413
bootstrap,nmew,89,289,0.509205,69.196338
bootstrap,nmew,90,288,0.503735,12.258071
bootstrap,nmew,91,288,0.503735,0.000000
