dataset,technique,revision,nCells,avgAR,avgMov
earthdata-search,nmew,0,28,0.590298,0.000000
earthdata-search,nmew,1,40,0.498291,178.298035
earthdata-search,nmew,2,40,0.498291,0.000000
earthdata-search,nmew,3,70,0.507099,210.851779
earthdata-search,nmew,4,116,0.443870,152.692129
earthdata-search,nmew,5,191,0.484774,170.927968
earthdata-search,nmew,6,216,0.476927,84.023832
earthdata-search,nmew,7,256,0.483540,84.879848
earthdata-search,nmew,8,285,0.470390,56.152633
earthdata-search,nmew,9,304,0.458986,50.847838
earthdata-search,nmew,10,323,0.483418,34.680277
earthdata-search,nmew,11,337,0.491517,28.093258
earthdata-search,nmew,12,340,0.496965,26.298616
earthdata-search,nmew,13,349,0.507694,25.905398
earthdata-search,nmew,14,350,0.504542,2.423058
earthdata-search,nmew,15,349,0.509529,4.552451
earthdata-search,nmew,16,350,0.508645,1.527194
earthdata-search,nmew,17,356,0.505282,11.475896
earthdata-search,nmew,18,363,0.499335,9.165162
earthdata-search,nmew,19,368,0.503658,6.852860
earthdata-search,nmew,20,371,0.504315,6.346586
earthdata-search,nmew,21,373,0.502375,7.044378
earthdata-search,nmew,22,374,0.503896,3.388734
earthdata-search,nmew,23,375,0.493674,8.742531
earthdata-search,nmew,24,645,0.519711,138.059803
earthdata-search,nmew,25,646,0.514047,6.823440
earthdata-search,nmew,26,671,0.503367,26.617074
earthdata-search,nmew,27,684,0.491243,29.975231
earthdata-search,nmew,28,684,0.492093,0.752898
earthdata-search,nmew,29,700,0.490835,11.709164
earthdata-search,nmew,30,709,0.494663,5.531915
earthdata-search,nmew,31,719,0.490766,12.600335
earthdata-search,nmew,32,725,0.500032,37.533526
earthdata-search,nmew,33,750,0.499344,19.517024
earthdata-search,nmew,34,753,0.506227,9.237800
earthdata-search,nmew,35,746,0.508559,18.640079
earthdata-search,nmew,36,747,0.501173,7.970003
earthdata-search,nmew,37,747,0.497153,2.284850
earthdata-search,nmew,38,749,0.496143,3.184083
earthdata-search,nmew,39,752,0.498085,1.937413
earthdata-search,nmew,40,752,0.500905,12.823893
earthdata-search,nmew,41,752,0.500336,1.608622
earthdata-search,nmew,42,756,0.499324,1.564854
earthdata-search,nmew,43,748,0.492058,13.196820
earthdata-search,nmew,44,748,0.481889,14.377391
earthdata-search,nmew,45,751,0.483489,0.614986
