dataset,technique,revision,nCells,avgAR,avgMov
brackets,nmew,0,75,0.506959,0.000000
brackets,nmew,1,96,0.501720,104.063088
brackets,nmew,2,120,0.505911,159.638717
brackets,nmew,3,176,0.477416,187.142633
brackets,nmew,4,193,0.520497,46.909668
brackets,nmew,5,240,0.536857,73.655082
brackets,nmew,6,241,0.529506,68.541986
brackets,nmew,7,274,0.487891,114.332384
brackets,nmew,8,877,0.511117,131.817896
brackets,nmew,9,898,0.510126,5.290813
brackets,nmew,10,915,0.509935,7.249988
brackets,nmew,11,916,0.509410,2.381908
brackets,nmew,12,916,0.509074,0.082827
brackets,nmew,13,916,0.509018,0.031653
brackets,nmew,14,880,0.509380,5.471534
brackets,nmew,15,928,0.506538,9.916051
brackets,nmew,16,945,0.514852,5.441627
brackets,nmew,17,948,0.515557,1.993719
brackets,nmew,18,967,0.519353,8.817678
brackets,nmew,19,980,0.514366,6.786727
brackets,nmew,20,1122,0.521297,56.156433
brackets,nmew,21,1590,0.507244,83.504942
brackets,nmew,22,1679,0.509090,56.471978
brackets,nmew,23,1679,0.509090,0.000000
brackets,nmew,24,1679,0.509134,0.009662
brackets,nmew,25,1679,0.509113,0.038331
brackets,nmew,26,1671,0.511413,2.025721
brackets,nmew,27,1730,0.511305,9.154734
brackets,nmew,28,1777,0.501611,44.609792
brackets,nmew,29,1793,0.507668,21.695113
brackets,nmew,30,1820,0.507570,13.842226
brackets,nmew,31,1996,0.508896,41.490924
brackets,nmew,32,2018,0.506375,15.250221
brackets,nmew,33,2018,0.506377,0.005703
brackets,nmew,34,2001,0.508338,36.002247
brackets,nmew,35,2040,0.513550,39.661563
brackets,nmew,36,2041,0.515875,1.258925
brackets,nmew,37,2077,0.511598,7.013998
brackets,nmew,38,2086,0.512135,5.382284
brackets,nmew,39,2087,0.512246,0.043029
brackets,nmew,40,2086,0.512234,0.064258
brackets,nmew,41,2103,0.508733,31.586803
brackets,nmew,42,2120,0.509314,3.534025
brackets,nmew,43,2122,0.510051,28.118740
brackets,nmew,44,2100,0.509215,31.186568
brackets,nmew,45,2122,0.510088,30.864944
brackets,nmew,46,2122,0.510066,0.051758
brackets,nmew,47,2114,0.509689,1.534100
brackets,nmew,48,2116,0.509686,0.208653
brackets,nmew,49,2135,0.510962,34.504127
brackets,nmew,50,2162,0.514397,4.939686
brackets,nmew,51,2182,0.513001,2.543571
brackets,nmew,52,2195,0.511731,34.149962
brackets,nmew,53,2242,0.503555,39.200686
brackets,nmew,54,2242,0.504740,2.569312
brackets,nmew,55,2244,0.504084,0.524005
brackets,nmew,56,2329,0.502044,54.308144
brackets,nmew,57,2336,0.499652,1.735123
brackets,nmew,58,2336,0.499003,1.366132
brackets,nmew,59,2348,0.502078,2.849801
brackets,nmew,60,2345,0.504247,9.731658
brackets,nmew,61,2346,0.504682,2.382058
brackets,nmew,62,2346,0.503466,0.742050
brackets,nmew,63,2346,0.504816,0.764310
brackets,nmew,64,2353,0.503910,1.329373
brackets,nmew,65,2363,0.501948,3.784211
brackets,nmew,66,2362,0.501840,0.124516
brackets,nmew,67,2359,0.500868,0.364445
brackets,nmew,68,2362,0.502771,2.373424
brackets,nmew,69,2364,0.502714,0.361825
brackets,nmew,70,2364,0.502608,0.764553
brackets,nmew,71,2363,0.502991,0.422753
brackets,nmew,72,2365,0.504320,1.085371
brackets,nmew,73,2364,0.503119,0.086555
brackets,nmew,74,2365,0.502995,0.437584
brackets,nmew,75,2380,0.498232,5.799062
brackets,nmew,76,2365,0.504326,5.362274
brackets,nmew,77,2380,0.500480,3.807868
brackets,nmew,78,2374,0.501651,4.534107
brackets,nmew,79,2374,0.501633,0.020017
brackets,nmew,80,2376,0.501205,0.727591
brackets,nmew,81,2375,0.501412,0.326957
brackets,nmew,82,2376,0.501214,0.195871
brackets,nmew,83,2375,0.500733,0.279130
brackets,nmew,84,2290,0.503758,48.803789
brackets,nmew,85,1793,0.516200,62.159036
brackets,nmew,86,1799,0.517139,6.837846
brackets,nmew,87,1799,0.517139,0.000000
