dataset,technique,revision,nCells,avgAR,avgMov
emcee,nmew,0,7,0.573120,0.000000
emcee,nmew,1,8,0.408690,129.009530
emcee,nmew,2,14,0.565971,150.290129
emcee,nmew,3,13,0.594471,41.783328
emcee,nmew,4,13,0.595265,0.875170
emcee,nmew,5,13,0.596447,0.918278
emcee,nmew,6,10,0.380080,123.779344
emcee,nmew,7,10,0.380080,0.000000
emcee,nmew,8,11,0.476790,98.093877
emcee,nmew,9,12,0.541575,77.342099
emcee,nmew,10,19,0.304135,224.174988
emcee,nmew,11,22,0.324229,279.709062
emcee,nmew,12,21,0.496340,165.926622
emcee,nmew,13,19,0.427067,36.558917
emcee,nmew,14,40,0.452635,162.892106
emcee,nmew,15,40,0.452836,0.104990
emcee,nmew,16,41,0.472224,13.721189
emcee,nmew,17,42,0.484370,15.981541
emcee,nmew,18,42,0.482792,0.348916
emcee,nmew,19,35,0.450988,176.044699
emcee,nmew,20,35,0.450385,1.335765
emcee,nmew,21,35,0.450385,0.000000
emcee,nmew,22,36,0.440288,47.140655
emcee,nmew,23,37,0.461078,23.100869
emcee,nmew,24,37,0.461078,0.000000
emcee,nmew,25,37,0.468890,3.475371
emcee,nmew,26,37,0.473598,11.411137
emcee,nmew,27,38,0.504651,21.472575
emcee,nmew,28,38,0.504325,2.649810
emcee,nmew,29,38,0.503168,1.342455
emcee,nmew,30,38,0.504325,1.342455
emcee,nmew,31,38,0.481061,24.435945
emcee,nmew,32,38,0.481080,1.390638
emcee,nmew,33,38,0.481080,0.000000
emcee,nmew,34,38,0.482761,16.995591
emcee,nmew,35,39,0.469899,21.349459
emcee,nmew,36,39,0.469118,0.584434
emcee,nmew,37,40,0.481646,30.051478
emcee,nmew,38,43,0.505114,24.656147
emcee,nmew,39,43,0.504510,0.243776
emcee,nmew,40,43,0.505114,0.243776
emcee,nmew,41,44,0.521393,8.415693
emcee,nmew,42,44,0.522421,0.668633
emcee,nmew,43,44,0.522800,1.072152
emcee,nmew,44,44,0.522800,0.000000
emcee,nmew,45,44,0.522800,0.000000
emcee,nmew,46,44,0.522800,0.000000
emcee,nmew,47,44,0.523129,0.983449
emcee,nmew,48,44,0.523675,1.092987
emcee,nmew,49,44,0.522566,0.287633
emcee,nmew,50,44,0.522800,0.264693
emcee,nmew,51,44,0.522800,0.000000
emcee,nmew,52,44,0.522800,0.000000
emcee,nmew,53,44,0.522800,0.000000
emcee,nmew,54,44,0.523524,1.439410
emcee,nmew,55,44,0.510119,8.017952
emcee,nmew,56,44,0.522992,8.320320
emcee,nmew,57,44,0.522992,0.000000
emcee,nmew,58,44,0.522992,0.000000
emcee,nmew,59,44,0.507787,6.460323
emcee,nmew,60,45,0.496740,8.707138
emcee,nmew,61,45,0.496635,0.335483
emcee,nmew,62,45,0.496712,0.107561
emcee,nmew,63,45,0.496712,0.000000
