dataset,technique,revision,nCells,avgAR,avgMov
exports,nmew,0,96,0.617264,0.000000
exports,nmew,1,98,0.592195,37.936933
exports,nmew,2,99,0.619569,33.882434
exports,nmew,3,99,0.651715,23.099135
exports,nmew,4,100,0.594244,42.829104
exports,nmew,5,106,0.591186,42.950634
exports,nmew,6,107,0.643703,23.213159
exports,nmew,7,110,0.613405,19.511036
exports,nmew,8,111,0.588999,23.140168
exports,nmew,9,111,0.611249,13.255865
exports,nmew,10,115,0.595545,20.686188
exports,nmew,11,115,0.594122,17.664988
exports,nmew,12,116,0.609309,19.131868
exports,nmew,13,116,0.608038,11.546893
exports,nmew,14,117,0.622708,18.593600
exports,nmew,15,120,0.615333,23.819912
exports,nmew,16,123,0.644563,16.863787
exports,nmew,17,129,0.621241,37.225170
exports,nmew,18,128,0.612312,16.705171
exports,nmew,19,128,0.595394,18.173131
exports,nmew,20,142,0.594811,38.977671
exports,nmew,21,144,0.589585,15.785575
exports,nmew,22,144,0.601918,14.942204
exports,nmew,23,145,0.582222,15.182207
exports,nmew,24,144,0.593129,18.036851
exports,nmew,25,145,0.596452,16.634831
exports,nmew,26,147,0.578668,22.248125
exports,nmew,27,147,0.589240,20.358760
exports,nmew,28,147,0.619533,16.327826
exports,nmew,29,151,0.624683,24.344227
exports,nmew,30,167,0.623350,31.439801
exports,nmew,31,172,0.593558,22.407646
exports,nmew,32,174,0.611435,43.094330
exports,nmew,33,175,0.588081,21.074317
exports,nmew,34,181,0.580689,20.207191
exports,nmew,35,187,0.610381,21.915296
exports,nmew,36,188,0.618983,12.537911
exports,nmew,37,189,0.619044,16.459604
exports,nmew,38,189,0.617763,12.405667
exports,nmew,39,189,0.609654,10.183914
exports,nmew,40,191,0.618064,15.830588
exports,nmew,41,191,0.608865,13.930464
exports,nmew,42,193,0.609578,11.670054
exports,nmew,43,193,0.617628,13.806410
exports,nmew,44,193,0.620130,13.539206
exports,nmew,45,192,0.632753,11.953017
exports,nmew,46,193,0.635286,7.238901
exports,nmew,47,193,0.616514,10.496507
exports,nmew,48,192,0.617603,13.534564
exports,nmew,49,193,0.609009,13.532506
exports,nmew,50,193,0.609560,15.791851
exports,nmew,51,194,0.632623,15.504957
exports,nmew,52,191,0.603864,18.303136
exports,nmew,53,191,0.628213,87.927366
exports,nmew,54,186,0.600478,21.083507
exports,nmew,55,172,0.628842,24.366797
