dataset,technique,revision,nCells,avgAR,avgMov
cpython,nmew,0,3,1.000000,0.000000
cpython,nmew,1,3,0.666667,0.000000
cpython,nmew,2,120,0.531056,123.786334
cpython,nmew,3,130,0.514990,74.464581
cpython,nmew,4,143,0.503312,20.915943
cpython,nmew,5,158,0.519568,86.322622
cpython,nmew,6,158,0.532844,42.990071
cpython,nmew,7,158,0.534222,6.532026
cpython,nmew,8,168,0.537872,28.093468
cpython,nmew,9,172,0.557759,18.922492
cpython,nmew,10,194,0.553353,43.000653
cpython,nmew,11,200,0.560994,16.077168
cpython,nmew,12,203,0.556330,36.385253
cpython,nmew,13,223,0.557973,86.344758
cpython,nmew,14,236,0.566078,107.880925
cpython,nmew,15,241,0.560211,12.628838
cpython,nmew,16,249,0.563101,15.326149
cpython,nmew,17,274,0.556624,99.195480
cpython,nmew,18,277,0.560375,9.682715
cpython,nmew,19,332,0.543680,104.643121
cpython,nmew,20,343,0.550175,29.796840
cpython,nmew,21,351,0.548462,12.303004
cpython,nmew,22,359,0.553048,9.860537
cpython,nmew,23,364,0.549617,10.798882
cpython,nmew,24,393,0.552010,28.801820
cpython,nmew,25,414,0.570160,24.097827
cpython,nmew,26,421,0.564150,11.901096
cpython,nmew,27,425,0.557664,12.248474
cpython,nmew,28,442,0.562788,49.162097
cpython,nmew,29,447,0.561322,45.657948
cpython,nmew,30,455,0.576039,12.708692
cpython,nmew,31,462,0.571239,7.693107
cpython,nmew,32,464,0.563286,40.461241
cpython,nmew,33,469,0.566547,8.893026
cpython,nmew,34,474,0.554476,5.827234
cpython,nmew,35,476,0.556556,6.799092
cpython,nmew,36,476,0.556792,0.241710
cpython,nmew,37,476,0.556399,0.180889
cpython,nmew,38,486,0.563337,36.011835
cpython,nmew,39,497,0.560045,10.349339
cpython,nmew,40,521,0.570248,52.963863
cpython,nmew,41,548,0.561616,33.264301
cpython,nmew,42,554,0.563331,8.618810
cpython,nmew,43,557,0.562748,4.093310
cpython,nmew,44,560,0.564679,2.653971
cpython,nmew,45,585,0.560573,19.216043
cpython,nmew,46,610,0.574187,53.031822
cpython,nmew,47,619,0.564438,26.372125
cpython,nmew,48,645,0.565021,38.412671
cpython,nmew,49,657,0.564410,46.531980
cpython,nmew,50,726,0.562052,52.676808
cpython,nmew,51,726,0.561666,0.481735
cpython,nmew,52,743,0.556777,11.795063
cpython,nmew,53,875,0.563171,90.782006
cpython,nmew,54,896,0.554741,70.668121
cpython,nmew,55,916,0.549181,16.012505
cpython,nmew,56,948,0.546473,73.809501
cpython,nmew,57,949,0.550732,66.186557
cpython,nmew,58,956,0.545617,68.711681
cpython,nmew,59,976,0.543325,68.018873
cpython,nmew,60,1020,0.545148,18.242665
cpython,nmew,61,1027,0.542109,4.139778
cpython,nmew,62,1031,0.543816,12.305372
cpython,nmew,63,1060,0.548463,15.787161
cpython,nmew,64,1067,0.549254,14.992213
cpython,nmew,65,1082,0.549156,9.064964
cpython,nmew,66,1086,0.551903,33.186299
cpython,nmew,67,1096,0.553256,7.487233
cpython,nmew,68,1120,0.547685,7.297124
cpython,nmew,69,1128,0.536343,9.147489
cpython,nmew,70,1134,0.542455,4.496970
cpython,nmew,71,1164,0.547669,45.743679
cpython,nmew,72,1204,0.543516,15.680016
cpython,nmew,73,1234,0.541630,6.385543
cpython,nmew,74,1235,0.545830,1.414483
cpython,nmew,75,1237,0.544685,0.896619
cpython,nmew,76,1276,0.542897,18.981559
cpython,nmew,77,1307,0.539077,13.335326
cpython,nmew,78,1319,0.541823,3.592952
cpython,nmew,79,1321,0.540478,2.133984
cpython,nmew,80,1321,0.550176,10.719380
cpython,nmew,81,1326,0.542750,13.730171
cpython,nmew,82,1333,0.539864,1.578314
cpython,nmew,83,1357,0.528097,7.735871
cpython,nmew,84,1370,0.540174,18.653246
cpython,nmew,85,1383,0.535329,11.864006
cpython,nmew,86,1396,0.532620,6.502691
cpython,nmew,87,1403,0.533462,10.662397
cpython,nmew,88,1413,0.532780,11.089590
cpython,nmew,89,1430,0.532719,3.637305
cpython,nmew,90,1442,0.534116,7.273969
cpython,nmew,91,1445,0.535295,10.118470
cpython,nmew,92,1461,0.543758,10.675559
cpython,nmew,93,1484,0.539668,5.462844
cpython,nmew,94,1504,0.538849,3.525226
cpython,nmew,95,1513,0.539028,3.093479
cpython,nmew,96,1579,0.534916,76.068346
cpython,nmew,97,1588,0.532248,4.047796
cpython,nmew,98,1617,0.523252,12.611241
cpython,nmew,99,1623,0.528723,5.195994
cpython,nmew,100,1617,0.529200,4.112619
cpython,nmew,101,1676,0.540864,15.502081
cpython,nmew,102,1661,0.542950,22.932259
cpython,nmew,103,1704,0.535115,11.516016
cpython,nmew,104,1701,0.536115,8.015128
cpython,nmew,105,1706,0.533512,5.144353
cpython,nmew,106,1724,0.537406,6.843309
cpython,nmew,107,1728,0.537353,5.209242
cpython,nmew,108,1732,0.536963,4.050867
cpython,nmew,109,1748,0.537837,4.078510
cpython,nmew,110,1754,0.543235,3.298649
cpython,nmew,111,1756,0.538272,3.250109
cpython,nmew,112,1776,0.542157,11.365698
cpython,nmew,113,1777,0.543520,6.457982
cpython,nmew,114,1807,0.538279,10.249774
cpython,nmew,115,1904,0.534276,63.005134
cpython,nmew,116,1934,0.536492,42.036577
cpython,nmew,117,1818,0.533156,47.424320
cpython,nmew,118,1854,0.530611,20.512521
cpython,nmew,119,1876,0.533318,32.162289
cpython,nmew,120,1974,0.534592,40.431312
cpython,nmew,121,1970,0.534755,52.309803
cpython,nmew,122,2045,0.531312,11.721236
cpython,nmew,123,1997,0.533542,11.217473
cpython,nmew,124,2028,0.523912,21.468491
cpython,nmew,125,2099,0.533716,28.259633
cpython,nmew,126,2104,0.529968,10.109556
cpython,nmew,127,2157,0.528244,8.510991
cpython,nmew,128,2168,0.530603,5.290681
cpython,nmew,129,2147,0.532371,9.710507
cpython,nmew,130,2158,0.531204,6.117609
cpython,nmew,131,2134,0.536399,8.456166
cpython,nmew,132,2128,0.529281,40.066321
cpython,nmew,133,2162,0.531541,19.236860
cpython,nmew,134,2180,0.532026,13.883135
cpython,nmew,135,2190,0.531134,6.382686
cpython,nmew,136,2200,0.530842,7.890267
cpython,nmew,137,2205,0.529469,9.284278
cpython,nmew,138,2245,0.531358,9.984571
cpython,nmew,139,2256,0.528236,3.952527
cpython,nmew,140,2230,0.519990,43.880721
cpython,nmew,141,2244,0.520245,3.737263
cpython,nmew,142,2247,0.522506,4.233008
cpython,nmew,143,2271,0.522549,5.132194
cpython,nmew,144,2314,0.524606,6.740137
cpython,nmew,145,2234,0.528170,9.096314
cpython,nmew,146,2244,0.532890,5.764152
cpython,nmew,147,2308,0.521596,11.226338
cpython,nmew,148,2284,0.520329,43.857550
cpython,nmew,149,2307,0.522428,14.439610
cpython,nmew,150,2327,0.525071,3.165118
cpython,nmew,151,2371,0.521313,5.979980
cpython,nmew,152,2376,0.522769,10.114779
cpython,nmew,153,2385,0.521007,4.671587
cpython,nmew,154,2348,0.514905,12.143756
cpython,nmew,155,2348,0.520294,1.210927
cpython,nmew,156,2348,0.518911,0.926018
cpython,nmew,157,2352,0.518133,1.124008
cpython,nmew,158,2354,0.516328,1.313942
cpython,nmew,159,2202,0.529739,19.079224
cpython,nmew,160,2223,0.527811,3.023682
cpython,nmew,161,2312,0.524138,67.559869
cpython,nmew,162,2307,0.524163,4.919483
cpython,nmew,163,2310,0.526428,3.101952
cpython,nmew,164,2314,0.527783,1.363568
cpython,nmew,165,2318,0.524669,3.777368
cpython,nmew,166,2327,0.526842,23.700306
cpython,nmew,167,2307,0.531938,8.725458
cpython,nmew,168,2330,0.526873,49.611931
cpython,nmew,169,2324,0.526536,2.621499
cpython,nmew,170,2326,0.532035,6.456290
cpython,nmew,171,2326,0.531312,0.469097
cpython,nmew,172,2331,0.534149,3.658178
cpython,nmew,173,2332,0.534672,1.562396
cpython,nmew,174,2335,0.527669,4.879164
cpython,nmew,175,2338,0.526323,0.912369
cpython,nmew,176,2338,0.527345,0.552061
cpython,nmew,177,2339,0.529206,0.535023
cpython,nmew,178,2340,0.530639,1.151453
cpython,nmew,179,2342,0.531410,2.292798
cpython,nmew,180,2354,0.533429,5.304909
cpython,nmew,181,2354,0.532807,0.218701
cpython,nmew,182,2379,0.531650,17.136663
cpython,nmew,183,2384,0.530431,1.445921
cpython,nmew,184,2399,0.530774,4.015862
cpython,nmew,185,2443,0.532414,49.486527
cpython,nmew,186,2458,0.531110,6.720290
cpython,nmew,187,2634,0.536444,32.040920
cpython,nmew,188,2696,0.527208,8.599423
cpython,nmew,189,2747,0.525509,7.915098
cpython,nmew,190,2685,0.525409,12.094921
cpython,nmew,191,2689,0.526215,2.579495
cpython,nmew,192,2697,0.522442,3.572746
cpython,nmew,193,2702,0.525775,1.818419
cpython,nmew,194,2704,0.526091,2.805538
cpython,nmew,195,2704,0.526489,0.912200
cpython,nmew,196,2704,0.525664,0.241447
cpython,nmew,197,2695,0.526275,2.632818
cpython,nmew,198,2704,0.530643,9.713763
cpython,nmew,199,2710,0.534186,4.320119
cpython,nmew,200,2697,0.526457,10.027272
cpython,nmew,201,2699,0.533295,10.308394
cpython,nmew,202,2603,0.533401,43.138358
cpython,nmew,203,2705,0.534724,41.321400
cpython,nmew,204,2534,0.528229,58.668148
cpython,nmew,205,2661,0.536002,52.863565
cpython,nmew,206,2530,0.526935,54.726042
cpython,nmew,207,2547,0.525360,2.931701
cpython,nmew,208,2687,0.537044,51.938699
cpython,nmew,209,2702,0.539521,3.345670
cpython,nmew,210,2717,0.537244,8.846757
cpython,nmew,211,2675,0.533566,63.930655
cpython,nmew,212,2684,0.531176,32.476178
cpython,nmew,213,2393,0.539997,59.294564
cpython,nmew,214,2418,0.543877,18.855055
cpython,nmew,215,2372,0.540947,6.855919
cpython,nmew,216,2943,0.533110,80.058162
cpython,nmew,217,2958,0.532973,3.276153
cpython,nmew,218,2366,0.540109,90.325928
cpython,nmew,219,2963,0.535205,72.336823
cpython,nmew,220,2369,0.536656,88.591080
cpython,nmew,221,2991,0.530718,72.624634
cpython,nmew,222,3007,0.530231,1.719277
cpython,nmew,223,2475,0.529723,87.771908
cpython,nmew,224,2493,0.536244,12.289339
cpython,nmew,225,3013,0.533493,70.363663
cpython,nmew,226,2488,0.540615,83.962814
cpython,nmew,227,2977,0.529159,73.528586
cpython,nmew,228,2977,0.529537,0.117745
cpython,nmew,229,3042,0.537706,15.155788
cpython,nmew,230,2488,0.539388,84.074224
cpython,nmew,231,3043,0.536352,67.407689
cpython,nmew,232,2504,0.543333,80.606757
cpython,nmew,233,3058,0.535057,66.262945
cpython,nmew,234,3052,0.532635,6.511928
cpython,nmew,235,3245,0.535827,15.143873
cpython,nmew,236,2700,0.540219,82.487316
cpython,nmew,237,2987,0.529649,72.321732
cpython,nmew,238,2703,0.539627,75.629380
cpython,nmew,239,2707,0.539757,4.715884
cpython,nmew,240,2682,0.541405,4.126453
cpython,nmew,241,2500,0.538723,14.615175
cpython,nmew,242,3257,0.536799,67.278003
cpython,nmew,243,2699,0.543487,79.797427
cpython,nmew,244,2525,0.536269,14.960405
cpython,nmew,245,2527,0.534249,1.732113
cpython,nmew,246,2528,0.535677,4.096269
cpython,nmew,247,2535,0.532096,15.713909
cpython,nmew,248,2541,0.535664,3.106635
cpython,nmew,249,2529,0.539034,16.764641
cpython,nmew,250,2529,0.539457,0.143151
cpython,nmew,251,2712,0.538101,19.934165
cpython,nmew,252,2714,0.543184,5.575722
cpython,nmew,253,2719,0.544282,2.314094
cpython,nmew,254,2726,0.535331,4.530258
cpython,nmew,255,2732,0.537607,3.592354
cpython,nmew,256,2533,0.540985,14.750235
cpython,nmew,257,2731,0.536109,14.153370
cpython,nmew,258,2736,0.542798,4.204341
cpython,nmew,259,2538,0.538306,18.160639
cpython,nmew,260,2538,0.538705,0.235985
cpython,nmew,261,2538,0.536794,0.397281
cpython,nmew,262,2704,0.536560,23.856168
cpython,nmew,263,2710,0.533455,6.002016
cpython,nmew,264,2540,0.540959,20.895997
cpython,nmew,265,2716,0.534457,20.516538
cpython,nmew,266,2708,0.536725,6.202894
cpython,nmew,267,2703,0.536887,1.771671
cpython,nmew,268,3271,0.531033,78.077201
cpython,nmew,269,2547,0.544874,83.674710
cpython,nmew,270,2721,0.536408,19.995095
cpython,nmew,271,2724,0.538688,9.249373
cpython,nmew,272,2760,0.534905,6.796987
cpython,nmew,273,2735,0.533341,7.250633
cpython,nmew,274,2769,0.537264,7.117750
cpython,nmew,275,2747,0.538328,7.716405
cpython,nmew,276,2758,0.537340,4.552631
cpython,nmew,277,2763,0.535203,3.480664
cpython,nmew,278,2807,0.534691,10.158272
cpython,nmew,279,2831,0.527844,10.595692
cpython,nmew,280,2835,0.526799,2.112402
cpython,nmew,281,2829,0.527846,3.772302
cpython,nmew,282,2834,0.529710,9.151141
cpython,nmew,283,2835,0.529303,10.207499
cpython,nmew,284,2840,0.537426,7.637728
cpython,nmew,285,2841,0.535000,8.255547
cpython,nmew,286,2845,0.530621,4.999152
cpython,nmew,287,2851,0.529210,10.361174
cpython,nmew,288,2857,0.533600,13.025746
cpython,nmew,289,2613,0.539799,24.989428
cpython,nmew,290,2877,0.533372,29.741752
cpython,nmew,291,2880,0.533346,0.553495
cpython,nmew,292,2855,0.534014,13.569243
cpython,nmew,293,2857,0.536605,2.415223
cpython,nmew,294,2887,0.534990,13.798721
cpython,nmew,295,2893,0.534519,1.408171
cpython,nmew,296,2929,0.534060,4.190630
cpython,nmew,297,2964,0.526077,13.971330
cpython,nmew,298,2960,0.530140,1.322772
cpython,nmew,299,2959,0.528128,0.899955
cpython,nmew,300,2963,0.528662,0.403028
cpython,nmew,301,2973,0.530306,4.133203
cpython,nmew,302,2978,0.528692,0.683554
cpython,nmew,303,2968,0.530630,1.661467
cpython,nmew,304,2968,0.530590,2.312562
cpython,nmew,305,2978,0.531333,3.330184
cpython,nmew,306,2978,0.531163,0.327381
cpython,nmew,307,2979,0.531824,0.851738
cpython,nmew,308,2980,0.531164,1.469642
cpython,nmew,309,2985,0.527967,6.631072
cpython,nmew,310,2998,0.530514,3.205919
cpython,nmew,311,3003,0.530851,2.486317
cpython,nmew,312,2981,0.530013,7.228228
cpython,nmew,313,2981,0.529003,1.163352
cpython,nmew,314,3016,0.529884,12.798485
cpython,nmew,315,2666,0.523004,23.724484
cpython,nmew,316,2668,0.521357,2.384107
