dataset,technique,revision,nCells,avgAR,avgMov
hiv,nmew,0,109,0.542692,0.000000
hiv,nmew,1,109,0.571268,18.042845
hiv,nmew,2,109,0.574825,11.358075
hiv,nmew,3,109,0.574044,18.398832
hiv,nmew,4,109,0.563525,18.251007
hiv,nmew,5,109,0.573070,9.334460
hiv,nmew,6,109,0.558875,31.604539
hiv,nmew,7,109,0.584015,20.967408
hiv,nmew,8,109,0.541473,12.797780
hiv,nmew,9,109,0.529280,23.011293
hiv,nmew,10,109,0.525222,11.097014
hiv,nmew,11,109,0.533629,38.325044
hiv,nmew,12,109,0.499958,37.677248
hiv,nmew,13,109,0.476881,7.176273
hiv,nmew,14,109,0.503396,43.008435
hiv,nmew,15,109,0.501310,39.299506
hiv,nmew,16,109,0.498293,30.779789
hiv,nmew,17,109,0.513177,12.333239
hiv,nmew,18,109,0.510442,16.916845
hiv,nmew,19,109,0.496225,77.085480
hiv,nmew,20,109,0.556559,126.151761
hiv,nmew,21,109,0.564410,8.305413
hiv,nmew,22,109,0.525975,117.804419
hiv,nmew,23,109,0.493146,26.319928
hiv,nmew,24,109,0.507050,109.539704
