dataset,technique,revision,nCells,avgAR,avgMov
exo,nmew,0,182,0.560246,0.000000
exo,nmew,1,188,0.537322,23.437455
exo,nmew,2,189,0.536489,4.110354
exo,nmew,3,191,0.555152,32.531085
exo,nmew,4,196,0.549070,15.198929
exo,nmew,5,197,0.559602,4.753155
exo,nmew,6,197,0.559630,5.092357
exo,nmew,7,203,0.563645,36.077198
exo,nmew,8,211,0.552618,35.723641
exo,nmew,9,219,0.554184,33.439384
exo,nmew,10,227,0.552787,36.973490
exo,nmew,11,205,0.561166,44.538600
exo,nmew,12,202,0.560720,15.947356
exo,nmew,13,232,0.556858,47.073584
exo,nmew,14,242,0.530904,52.395278
exo,nmew,15,248,0.562286,66.618981
exo,nmew,16,254,0.565594,15.202003
exo,nmew,17,300,0.552089,33.027934
exo,nmew,18,307,0.559002,84.682428
exo,nmew,19,340,0.547853,63.038503
exo,nmew,20,316,0.554170,23.876612
exo,nmew,21,320,0.556752,6.082247
exo,nmew,22,323,0.557131,5.280708
exo,nmew,23,322,0.553206,2.350576
exo,nmew,24,324,0.544657,4.603647
exo,nmew,25,330,0.551009,15.578724
exo,nmew,26,378,0.567776,105.519696
exo,nmew,27,404,0.570800,66.102593
exo,nmew,28,410,0.572981,5.594497
exo,nmew,29,413,0.566140,9.338722
exo,nmew,30,312,0.534714,122.342047
exo,nmew,31,418,0.576674,89.908949
exo,nmew,32,420,0.575097,15.317671
exo,nmew,33,421,0.569390,33.078545
exo,nmew,34,421,0.572560,9.785977
exo,nmew,35,422,0.560140,6.406891
exo,nmew,36,425,0.570634,16.580401
exo,nmew,37,464,0.573305,29.008378
exo,nmew,38,466,0.569294,13.292481
exo,nmew,39,466,0.571543,12.249734
exo,nmew,40,480,0.563004,10.883900
exo,nmew,41,488,0.550947,22.611941
exo,nmew,42,482,0.560801,10.162236
exo,nmew,43,494,0.546655,11.610293
exo,nmew,44,495,0.546444,4.903544
exo,nmew,45,498,0.548961,8.874241
exo,nmew,46,504,0.554915,3.695170
exo,nmew,47,505,0.551461,3.539133
exo,nmew,48,510,0.547467,6.291028
exo,nmew,49,511,0.556791,12.459758
exo,nmew,50,535,0.554661,52.112646
exo,nmew,51,401,0.549503,63.334311
exo,nmew,52,412,0.532081,36.396509
exo,nmew,53,415,0.529274,11.258545
exo,nmew,54,426,0.536073,20.246578
exo,nmew,55,434,0.532159,33.163359
exo,nmew,56,452,0.545080,48.307135
exo,nmew,57,550,0.528131,54.375113
exo,nmew,58,556,0.536349,18.286246
exo,nmew,59,556,0.536500,8.794994
exo,nmew,60,559,0.533368,10.741245
exo,nmew,61,561,0.527471,16.985973
exo,nmew,62,561,0.530011,12.994967
exo,nmew,63,583,0.530247,30.361293
exo,nmew,64,588,0.525267,6.868336
exo,nmew,65,604,0.535904,22.165222
exo,nmew,66,629,0.555808,51.917980
exo,nmew,67,627,0.551715,47.314275
exo,nmew,68,634,0.550235,28.076585
exo,nmew,69,635,0.544218,62.901248
exo,nmew,70,643,0.548776,52.984955
exo,nmew,71,645,0.546796,55.272780
exo,nmew,72,659,0.550840,12.381414
exo,nmew,73,662,0.554062,1.415600
exo,nmew,74,663,0.560303,1.887235
exo,nmew,75,666,0.565085,68.196945
exo,nmew,76,677,0.552992,68.642493
exo,nmew,77,708,0.550585,17.395041
exo,nmew,78,712,0.550844,4.788540
exo,nmew,79,881,0.576265,93.206182
exo,nmew,80,881,0.575727,22.360585
exo,nmew,81,884,0.575609,7.095733
exo,nmew,82,884,0.577163,1.493899
exo,nmew,83,888,0.577825,1.307562
exo,nmew,84,886,0.577088,3.130410
exo,nmew,85,898,0.574863,6.622192
exo,nmew,86,908,0.570445,5.354387
exo,nmew,87,909,0.570312,1.656588
exo,nmew,88,910,0.571357,3.429683
exo,nmew,89,664,0.557858,47.744969
exo,nmew,90,914,0.575022,46.022071
exo,nmew,91,919,0.571355,5.669539
exo,nmew,92,929,0.568355,9.212974
exo,nmew,93,935,0.563434,12.949727
exo,nmew,94,946,0.570459,4.436783
exo,nmew,95,948,0.570262,1.403272
exo,nmew,96,954,0.569419,10.477569
