dataset,technique,revision,nCells,avgAR,avgMov
beets,nmew,0,8,0.550717,0.000000
beets,nmew,1,10,0.457054,163.757883
beets,nmew,2,12,0.452400,161.575623
beets,nmew,3,12,0.454592,4.786719
beets,nmew,4,13,0.454627,32.855104
beets,nmew,5,15,0.495759,118.901001
beets,nmew,6,15,0.502578,2.530547
beets,nmew,7,20,0.511637,93.807673
beets,nmew,8,20,0.514787,0.958262
beets,nmew,9,20,0.530860,12.616273
beets,nmew,10,20,0.543547,2.110183
beets,nmew,11,21,0.487259,21.459629
beets,nmew,12,22,0.530996,22.939955
beets,nmew,13,23,0.531935,21.271658
beets,nmew,14,36,0.492365,159.588912
beets,nmew,15,36,0.494731,44.108723
beets,nmew,16,38,0.513453,40.721388
beets,nmew,17,38,0.513663,0.217840
beets,nmew,18,38,0.510982,1.033836
beets,nmew,19,38,0.551761,39.808943
beets,nmew,20,38,0.554532,4.354993
beets,nmew,21,38,0.563738,11.648639
beets,nmew,22,46,0.568260,72.378125
beets,nmew,23,47,0.585441,17.906996
beets,nmew,24,47,0.593726,7.622767
beets,nmew,25,47,0.592565,0.932914
beets,nmew,26,47,0.592132,0.454562
beets,nmew,27,47,0.592908,1.612252
beets,nmew,28,57,0.547722,70.944703
beets,nmew,29,61,0.513783,8.026523
beets,nmew,30,62,0.505918,2.085367
beets,nmew,31,67,0.505089,54.573406
beets,nmew,32,69,0.503554,9.758003
beets,nmew,33,69,0.482653,163.321372
beets,nmew,34,72,0.478649,15.421972
beets,nmew,35,72,0.486208,24.492482
beets,nmew,36,72,0.488469,3.075882
beets,nmew,37,76,0.500132,11.954256
beets,nmew,38,77,0.495321,7.994448
beets,nmew,39,77,0.513393,18.786784
beets,nmew,40,77,0.517917,11.690062
beets,nmew,41,77,0.517605,0.354885
beets,nmew,42,79,0.503778,6.123330
beets,nmew,43,82,0.529596,19.377308
beets,nmew,44,86,0.507642,15.528974
beets,nmew,45,86,0.508931,1.542080
beets,nmew,46,90,0.503198,15.895267
beets,nmew,47,91,0.493017,4.999817
beets,nmew,48,91,0.518257,8.910857
beets,nmew,49,92,0.535988,7.297292
beets,nmew,50,92,0.503466,16.593094
beets,nmew,51,95,0.503283,11.557062
beets,nmew,52,96,0.497588,12.908529
beets,nmew,53,96,0.497587,0.010527
beets,nmew,54,96,0.498693,0.412111
beets,nmew,55,98,0.509906,8.829391
beets,nmew,56,102,0.500559,19.235226
beets,nmew,57,100,0.509003,5.571351
beets,nmew,58,100,0.508345,1.191394
beets,nmew,59,110,0.497430,15.765482
beets,nmew,60,113,0.504476,10.154671
beets,nmew,61,116,0.505801,17.017997
beets,nmew,62,126,0.513679,22.209886
beets,nmew,63,137,0.517726,14.413360
beets,nmew,64,138,0.510988,6.758436
beets,nmew,65,139,0.504698,2.661680
beets,nmew,66,143,0.539979,24.095640
beets,nmew,67,146,0.535475,36.435668
beets,nmew,68,147,0.538499,10.304027
beets,nmew,69,150,0.538711,19.244864
beets,nmew,70,151,0.534501,9.351929
beets,nmew,71,154,0.540087,25.196275
beets,nmew,72,155,0.529767,9.293209
beets,nmew,73,157,0.557698,14.606097
beets,nmew,74,165,0.550156,14.898938
beets,nmew,75,161,0.553654,5.861653
beets,nmew,76,169,0.543245,12.552328
beets,nmew,77,169,0.530868,4.232030
beets,nmew,78,171,0.533521,4.372365
beets,nmew,79,171,0.533521,0.000000
beets,nmew,80,171,0.533561,0.008278
beets,nmew,81,171,0.533521,0.008278
beets,nmew,82,172,0.532394,4.709880
beets,nmew,83,174,0.534394,3.190734
beets,nmew,84,174,0.526540,9.516018
beets,nmew,85,176,0.531096,9.183621
beets,nmew,86,180,0.541836,17.150113
beets,nmew,87,182,0.522910,10.752202
beets,nmew,88,182,0.522830,0.265336
beets,nmew,89,182,0.522830,0.000000
beets,nmew,90,182,0.532551,2.722769
beets,nmew,91,182,0.523489,2.117664
beets,nmew,92,186,0.532867,13.313565
beets,nmew,93,187,0.541356,15.816855
beets,nmew,94,188,0.544843,9.069049
beets,nmew,95,188,0.531266,3.529166
beets,nmew,96,188,0.535605,4.018504
beets,nmew,97,188,0.531303,2.500927
beets,nmew,98,189,0.540705,9.260764
beets,nmew,99,191,0.549753,10.108980
beets,nmew,100,192,0.538657,11.221581
beets,nmew,101,192,0.537293,7.709462
beets,nmew,102,193,0.529311,2.332226
beets,nmew,103,194,0.534258,5.319919
beets,nmew,104,194,0.534713,0.247735
beets,nmew,105,194,0.535216,0.565795
