dataset,technique,revision,nCells,avgAR,avgMov
gimp,nmew,0,7,0.629044,0.000000
gimp,nmew,1,861,0.473032,116.318913
gimp,nmew,2,942,0.474983,41.452590
gimp,nmew,3,1105,0.490037,57.455441
gimp,nmew,4,1252,0.470261,59.920619
gimp,nmew,5,1350,0.477750,27.817574
gimp,nmew,6,1222,0.503572,49.862698
gimp,nmew,7,1492,0.500949,36.934352
gimp,nmew,8,1946,0.540886,88.750813
gimp,nmew,9,1963,0.537586,25.653333
gimp,nmew,10,1973,0.531783,10.983253
gimp,nmew,11,2004,0.533768,16.153374
gimp,nmew,12,2085,0.540002,13.684947
gimp,nmew,13,2106,0.536304,25.813436
gimp,nmew,14,1983,0.530518,141.855168
gimp,nmew,15,2018,0.528348,17.350003
gimp,nmew,16,2196,0.538805,21.527678
gimp,nmew,17,1928,0.516682,29.044661
gimp,nmew,18,2025,0.532204,21.527719
gimp,nmew,19,2142,0.526728,143.810745
gimp,nmew,20,2171,0.517413,144.876720
gimp,nmew,21,2226,0.521860,43.934724
gimp,nmew,22,2211,0.522221,42.734022
gimp,nmew,23,2165,0.528206,66.855344
gimp,nmew,24,2142,0.528208,12.956338
gimp,nmew,25,2118,0.529433,11.759166
gimp,nmew,26,2166,0.523982,31.422287
gimp,nmew,27,2216,0.529240,14.236238
gimp,nmew,28,2232,0.532412,5.136456
gimp,nmew,29,2287,0.529114,7.139474
gimp,nmew,30,2303,0.532874,14.333460
gimp,nmew,31,2313,0.535539,6.158400
gimp,nmew,32,2311,0.536089,4.188913
gimp,nmew,33,2333,0.539870,4.746616
gimp,nmew,34,2465,0.536898,17.347667
gimp,nmew,35,2487,0.539290,13.038772
gimp,nmew,36,2522,0.534903,9.670128
gimp,nmew,37,2563,0.533362,7.508105
gimp,nmew,38,2595,0.537508,4.194934
gimp,nmew,39,2676,0.535814,12.440769
gimp,nmew,40,2709,0.540008,11.173687
gimp,nmew,41,2720,0.533387,11.877244
gimp,nmew,42,2738,0.539645,79.441488
gimp,nmew,43,2786,0.544414,10.533663
gimp,nmew,44,2826,0.534989,10.737105
gimp,nmew,45,2875,0.532855,9.907568
gimp,nmew,46,2902,0.530412,64.390879
gimp,nmew,47,2938,0.539634,6.910422
gimp,nmew,48,2963,0.535660,4.079731
gimp,nmew,49,2979,0.537121,4.888829
gimp,nmew,50,2985,0.538068,3.305024
gimp,nmew,51,3009,0.539249,5.986760
gimp,nmew,52,3027,0.537845,5.164678
gimp,nmew,53,3046,0.534469,3.082898
gimp,nmew,54,3136,0.537050,64.206959
gimp,nmew,55,3145,0.541219,7.992358
gimp,nmew,56,3165,0.543174,6.560558
gimp,nmew,57,3205,0.545522,3.185663
gimp,nmew,58,3226,0.547308,65.373024
gimp,nmew,59,3238,0.549789,1.841652
gimp,nmew,60,3253,0.546931,3.157173
gimp,nmew,61,3257,0.547569,1.563193
gimp,nmew,62,3263,0.549680,1.677932
gimp,nmew,63,3278,0.548672,3.440790
gimp,nmew,64,3364,0.551067,12.269795
gimp,nmew,65,3385,0.545961,16.880008
gimp,nmew,66,3415,0.545104,8.715130
gimp,nmew,67,3445,0.540900,7.124092
gimp,nmew,68,3450,0.546681,10.954544
gimp,nmew,69,3421,0.546492,9.191073
gimp,nmew,70,3440,0.550364,65.307281
gimp,nmew,71,3467,0.553983,4.534859
