new hiv 25
Afghanistan 954.8951229689 882.8908417909 13.3644080092 4.6365298371
Algeria 988.0286405056 894.2873377673 9.1663885902 6.3374682556
Angola 810.0027584817 738.4842034205 84.7621127821 50.5788149496
Argentina 879.8815022089 887.5273716280 34.5379336618 48.8892010994
Armenia 998.9270918040 999.7935303279 0.5795955115 0.2064696721
Azerbaijan 997.1950290958 999.6824972178 1.7320627082 0.3175027822
Bangladesh 998.6623276279 988.1416207483 1.3376723721 1.0208345325
Belarus 997.1950290958 984.1752848881 1.4024854521 2.7613689503
Belize 999.5066873155 999.7935303279 0.4858098300 0.2064696721
Benin 817.8675127979 965.0903946363 62.0139894110 34.9096053637
Bolivia (Plurinational State of) 988.5484013729 942.3076134544 8.6466277229 4.0310533936
Botswana 810.0027584817 837.2659540267 84.7621127821 42.9028972337
Burkina Faso 763.8419995354 474.1715379991 122.8554399174 186.0806412833
Burundi 810.0027584817 789.0630183701 84.7621127821 48.2029356566
Cambodia 997.1950290958 887.5273716280 2.8049709042 19.3295826520
Cameroon 886.6974394528 474.1715379991 113.3025605472 186.0806412833
Cape Verde 983.2976012332 887.5273716280 4.7310392724 13.0974343949
Central African Republic 645.3624530222 822.6058717480 118.4795465132 66.5840868342
Chad 707.9923489961 889.1899585822 55.8496505393 110.8100414178
Chile 817.8675127979 921.1255249118 62.0139894110 43.9648697245
Colombia 914.4194358707 887.5273716280 21.8634625932 48.8892010994
Congo 645.3624530222 889.1899585822 62.6298959739 110.8100414178
Costa Rica 886.4025319217 882.8908417909 54.2929075374 4.6365298371
Cuba 988.0286405056 887.5273716280 9.1663885902 6.7599661393
Côte d'Ivoire 494.8774017708 474.1715379991 268.9645977646 91.5334630282
Democratic Republic of the Congo 0.0000000000 664.0990296292 191.0673447996 335.9009703708
Denmark 958.8386700597 973.9019113510 19.7363001463 26.0980886490
Djibouti 991.5112318514 914.5619587135 5.6837972444 7.4950910025
Dominican Republic 763.8419995354 756.6064908662 8.9630643080 130.9208807618
Ecuador 976.3544391995 928.8707688091 12.1939621734 17.4678980388
Egypt 997.1950290958 906.8569542800 2.8049709042 9.6647913260
El Salvador 936.2828984639 973.9019113510 22.5557715958 26.0980886490
Equatorial Guinea 997.1950290958 926.1865369321 2.8049709042 6.9034223757
Eritrea 978.5749702060 974.4172714043 18.6200588898 23.9188112887
Ethiopia 365.8319364284 822.6058717480 188.0565346719 177.3941282520
Fiji 998.9270918040 997.4465621317 1.0729081960 1.0500354480
Gabon 936.2828984639 900.6248060230 40.0715407356 18.3628616422
Gambia 940.6954394591 882.8908417909 14.1996835098 4.6365298371
Georgia 997.1950290958 975.8911780373 2.8049709042 2.7613689503
Ghana 894.7648712638 738.4842034205 105.2351287362 141.6846478398
Guatemala 997.1950290958 953.8002264350 2.8049709042 5.5227379006
Guinea 817.8675127979 887.5273716280 62.0139894110 33.5981532838
Guinea-Bissau 978.5749702060 964.0177882353 15.2684482897 10.3994831690
Guyana 998.6623276279 986.9366538384 1.3376723721 1.2049669099
Haiti 553.8884711003 822.6058717480 91.4739819219 89.7131641446
Honduras 763.8419995354 948.2439530372 54.0255132626 51.7560469628
Indonesia 997.1950290958 997.4465621317 1.7320627082 2.2359350861
Iran (Islamic Republic of) 969.4001733706 887.5273716280 10.0534584538 13.0974343949
Ireland 978.5749702060 998.3360826930 18.6200588898 1.6639173070
Jamaica 936.2828984639 946.3386668480 24.7289190253 27.5632445030
Kazakhstan 979.4536318244 887.5273716280 3.8439694088 13.0974343949
Kenya 0.0000000000 474.1715379991 365.8319364284 189.9274916301
Kyrgyzstan 998.5975145479 984.1752848881 1.4024854521 2.7613689503
Lao People's Democratic Republic 999.9924971455 999.7935303279 0.0075028545 0.2064696721
Lebanon 968.2595309781 882.8908417909 15.8702345109 4.6365298371
