dataset,technique,revision,nCells,avgAR,avgMov
animate.css,snd,0,51,0.078502,0.000000
animate.css,snd,1,56,0.071485,15.592760
animate.css,snd,2,56,0.071485,0.165653
animate.css,snd,3,56,0.071485,0.000000
animate.css,snd,4,56,0.071485,0.000000
animate.css,snd,5,56,0.071504,0.002340
animate.css,snd,6,59,0.068061,6.987758
animate.css,snd,7,60,0.066931,0.000525
animate.css,snd,8,60,0.066984,0.726796
animate.css,snd,9,60,0.066974,0.002554
animate.css,snd,10,60,0.066984,0.002554
animate.css,snd,11,60,0.066984,0.000000
animate.css,snd,12,60,0.066984,0.000000
animate.css,snd,13,60,0.066984,0.000000
animate.css,snd,14,60,0.066984,0.000000
animate.css,snd,15,59,0.068094,5.124506
animate.css,snd,16,65,0.061812,17.943293
animate.css,snd,17,78,0.400130,2.762081
animate.css,snd,18,78,0.400130,0.000000
animate.css,snd,19,78,0.400130,0.000000
animate.css,snd,20,79,0.390409,2.614085
animate.css,snd,21,81,0.436820,14.267474
animate.css,snd,22,93,0.516805,29.796244
animate.css,snd,23,93,0.516805,0.000000
animate.css,snd,24,93,0.514745,0.924351
animate.css,snd,25,84,0.499962,22.735863
animate.css,snd,26,84,0.499962,0.000000
animate.css,snd,27,94,0.528702,14.518301
animate.css,snd,28,94,0.528702,0.000000
animate.css,snd,29,94,0.528702,0.000000
animate.css,snd,30,94,0.528702,0.000000
animate.css,snd,31,94,0.529753,1.312506
animate.css,snd,32,94,0.529753,0.000000
animate.css,snd,33,95,0.520683,5.019432
animate.css,snd,34,95,0.520683,0.000000
animate.css,snd,35,95,0.520683,0.000000
animate.css,snd,36,95,0.521594,0.879653
animate.css,snd,37,95,0.521594,0.000000
animate.css,snd,38,95,0.521542,0.137864
animate.css,snd,39,95,0.521542,0.000000
animate.css,snd,40,96,0.509292,4.179032
animate.css,snd,41,96,0.509255,0.022867
animate.css,snd,42,96,0.509368,0.068545
animate.css,snd,43,96,0.509368,0.000000
animate.css,snd,44,96,0.509368,0.000000
animate.css,snd,45,96,0.509349,0.011413
animate.css,snd,46,96,0.509349,0.000000
animate.css,snd,47,96,0.509349,0.000000
animate.css,snd,48,97,0.504249,0.093622
animate.css,snd,49,98,0.470238,31.431249
