dataset,technique,revision,nCells,avgAR,avgMov
Hystrix,snd,0,29,0.200945,0.000000
Hystrix,snd,1,5,0.485327,61.856659
Hystrix,snd,2,5,0.485327,0.000000
Hystrix,snd,3,5,0.485327,0.000000
Hystrix,snd,4,5,0.485327,0.000000
Hystrix,snd,5,126,0.237529,11.396542
Hystrix,snd,6,213,0.248457,31.265848
Hystrix,snd,7,217,0.243460,4.556752
Hystrix,snd,8,232,0.307919,16.936413
Hystrix,snd,9,244,0.326073,3.608770
Hystrix,snd,10,244,0.325546,0.136681
Hystrix,snd,11,244,0.324706,0.199159
Hystrix,snd,12,244,0.323407,1.266892
Hystrix,snd,13,252,0.321776,4.243212
Hystrix,snd,14,252,0.325812,2.939876
Hystrix,snd,15,254,0.322179,1.497362
Hystrix,snd,16,254,0.321922,0.332164
Hystrix,snd,17,266,0.354630,6.961007
Hystrix,snd,18,254,0.321913,7.288447
Hystrix,snd,19,288,0.306832,53.675862
Hystrix,snd,20,383,0.277453,30.022257
Hystrix,snd,21,385,0.275204,2.033248
Hystrix,snd,22,386,0.274597,0.245140
Hystrix,snd,23,386,0.274597,0.000000
Hystrix,snd,24,386,0.274590,0.032841
Hystrix,snd,25,418,0.258300,5.683349
Hystrix,snd,26,424,0.259399,16.629790
Hystrix,snd,27,424,0.258405,0.535253
Hystrix,snd,28,430,0.246156,3.474005
Hystrix,snd,29,435,0.241302,16.004015
Hystrix,snd,30,454,0.235465,7.957706
Hystrix,snd,31,462,0.234033,6.531976
Hystrix,snd,32,462,0.233897,0.712301
Hystrix,snd,33,480,0.225634,1.695000
Hystrix,snd,34,484,0.224030,1.378674
Hystrix,snd,35,484,0.224023,0.375230
Hystrix,snd,36,489,0.222596,1.882734
Hystrix,snd,37,496,0.222353,2.023187
Hystrix,snd,38,501,0.225304,3.950698
Hystrix,snd,39,549,0.233177,8.465438
Hystrix,snd,40,562,0.233485,7.487452
Hystrix,snd,41,562,0.234886,4.826931
Hystrix,snd,42,652,0.223214,18.403030
Hystrix,snd,43,659,0.224651,3.106685
Hystrix,snd,44,659,0.224651,0.048702
Hystrix,snd,45,659,0.224651,0.000000
Hystrix,snd,46,659,0.224759,0.434186
Hystrix,snd,47,673,0.220446,0.884961
Hystrix,snd,48,710,0.217789,8.462027
Hystrix,snd,49,754,0.205794,14.194209
Hystrix,snd,50,768,0.213718,6.322376
Hystrix,snd,51,725,0.220212,7.693570
Hystrix,snd,52,725,0.217319,1.203330
Hystrix,snd,53,729,0.215866,1.462843
Hystrix,snd,54,729,0.215859,0.015457
Hystrix,snd,55,734,0.215440,0.558240
Hystrix,snd,56,734,0.215184,0.141496
Hystrix,snd,57,734,0.215184,0.000000
Hystrix,snd,58,767,0.211382,6.016987
Hystrix,snd,59,767,0.211376,0.177659
Hystrix,snd,60,767,0.211389,0.023726
