dataset,technique,revision,nCells,avgAR,avgMov
beets,snd,0,8,0.426206,0.000000
beets,snd,1,10,0.452522,20.343578
beets,snd,2,12,0.537494,25.406055
beets,snd,3,12,0.539295,4.586413
beets,snd,4,13,0.520873,12.881755
beets,snd,5,15,0.513763,35.949335
beets,snd,6,15,0.513676,2.357378
beets,snd,7,20,0.437014,9.201816
beets,snd,8,20,0.437007,0.954623
beets,snd,9,20,0.441608,10.926237
beets,snd,10,20,0.448508,2.211862
beets,snd,11,21,0.422799,7.267600
beets,snd,12,22,0.408198,12.063595
beets,snd,13,23,0.395877,9.158101
beets,snd,14,36,0.335078,26.209682
beets,snd,15,36,0.331264,6.556763
beets,snd,16,38,0.329343,10.526882
beets,snd,17,38,0.329388,0.180097
beets,snd,18,38,0.328761,0.928941
beets,snd,19,38,0.317423,7.624641
beets,snd,20,38,0.314648,3.832883
beets,snd,21,38,0.311005,3.968821
beets,snd,22,46,0.323449,13.773397
beets,snd,23,47,0.312111,5.504643
beets,snd,24,47,0.312460,2.964301
beets,snd,25,47,0.313342,0.939089
beets,snd,26,47,0.313155,0.327078
beets,snd,27,47,0.313288,1.367972
beets,snd,28,57,0.313777,22.635984
beets,snd,29,61,0.297933,2.233750
beets,snd,30,62,0.296504,0.776854
beets,snd,31,67,0.285510,18.257962
beets,snd,32,69,0.284100,3.640214
beets,snd,33,69,0.324852,91.823290
beets,snd,34,72,0.309159,9.126402
beets,snd,35,72,0.287085,13.832633
beets,snd,36,72,0.285425,1.371264
beets,snd,37,76,0.272434,1.400734
beets,snd,38,77,0.269699,2.324021
beets,snd,39,77,0.257219,8.860773
beets,snd,40,77,0.259022,3.265997
beets,snd,41,77,0.258798,0.320612
beets,snd,42,79,0.252030,2.924425
beets,snd,43,82,0.244199,4.502518
beets,snd,44,86,0.234005,3.211303
beets,snd,45,86,0.233457,0.644378
beets,snd,46,90,0.224148,5.267882
beets,snd,47,91,0.223285,1.116468
beets,snd,48,91,0.225806,2.694063
beets,snd,49,92,0.224636,1.398928
beets,snd,50,92,0.225625,1.239125
beets,snd,51,95,0.219766,3.250687
beets,snd,52,96,0.216942,3.668037
beets,snd,53,96,0.216959,0.008355
beets,snd,54,96,0.217476,0.411403
beets,snd,55,98,0.213947,2.364472
beets,snd,56,102,0.207702,7.441384
beets,snd,57,100,0.210764,4.063634
beets,snd,58,100,0.210253,0.907939
beets,snd,59,110,0.209596,3.751287
beets,snd,60,113,0.200890,4.692308
beets,snd,61,116,0.194308,2.645704
beets,snd,62,126,0.176542,7.378446
beets,snd,63,137,0.179055,8.034693
beets,snd,64,138,0.178239,1.320418
beets,snd,65,139,0.177058,0.749019
beets,snd,66,143,0.173310,4.938239
beets,snd,67,146,0.172226,5.143560
beets,snd,68,147,0.170471,3.263140
beets,snd,69,150,0.152302,2.702537
beets,snd,70,151,0.150864,2.520992
beets,snd,71,154,0.147983,2.844137
beets,snd,72,155,0.146967,1.944548
beets,snd,73,157,0.144424,3.382569
beets,snd,74,165,0.137933,2.939831
beets,snd,75,161,0.141337,1.162218
beets,snd,76,169,0.150063,4.406879
beets,snd,77,169,0.150069,0.345969
beets,snd,78,171,0.148325,1.154845
beets,snd,79,171,0.148325,0.000000
beets,snd,80,171,0.148325,0.002675
beets,snd,81,171,0.148325,0.002675
beets,snd,82,172,0.147500,0.948069
beets,snd,83,174,0.145698,1.287614
beets,snd,84,174,0.145908,0.420369
beets,snd,85,176,0.144325,2.085164
beets,snd,86,180,0.140744,2.487939
beets,snd,87,182,0.138918,2.933717
beets,snd,88,182,0.138936,0.395689
beets,snd,89,182,0.138936,0.000000
beets,snd,90,182,0.138694,0.956836
beets,snd,91,182,0.138660,0.317086
beets,snd,92,186,0.135335,2.168582
beets,snd,93,187,0.137333,2.284586
beets,snd,94,188,0.136081,2.809617
beets,snd,95,188,0.136118,0.219399
beets,snd,96,188,0.136871,0.397776
beets,snd,97,188,0.136909,0.208203
beets,snd,98,189,0.136175,1.443985
beets,snd,99,191,0.134929,1.065190
beets,snd,100,192,0.134535,0.924419
beets,snd,101,192,0.134565,1.471358
beets,snd,102,193,0.134010,0.318750
beets,snd,103,194,0.133241,0.477229
beets,snd,104,194,0.132937,0.177731
beets,snd,105,194,0.133656,0.146507
