dataset,technique,revision,nCells,avgAR,avgMov
OptiKey,snd,0,192,0.134178,0.000000
OptiKey,snd,1,201,0.147363,6.791188
OptiKey,snd,2,206,0.143464,4.103125
OptiKey,snd,3,213,0.146896,5.908650
OptiKey,snd,4,244,0.165258,7.434675
OptiKey,snd,5,271,0.147491,18.837187
OptiKey,snd,6,228,0.239266,110.154490
OptiKey,snd,7,240,0.236412,11.057970
OptiKey,snd,8,251,0.235702,9.833326
OptiKey,snd,9,253,0.236496,13.644941
OptiKey,snd,10,253,0.236496,0.000000
OptiKey,snd,11,258,0.242589,16.967558
OptiKey,snd,12,278,0.251694,6.922081
OptiKey,snd,13,287,0.199167,89.592446
OptiKey,snd,14,299,0.204182,14.025597
OptiKey,snd,15,304,0.207531,3.175878
OptiKey,snd,16,341,0.253071,0.055386
OptiKey,snd,17,304,0.207531,0.062127
OptiKey,snd,18,341,0.250261,1.671442
OptiKey,snd,19,359,0.277633,9.007908
OptiKey,snd,20,377,0.263824,8.730805
OptiKey,snd,21,396,0.277293,5.894221
OptiKey,snd,22,390,0.295673,7.396290
OptiKey,snd,23,393,0.294489,4.700346
OptiKey,snd,24,402,0.287486,5.042551
OptiKey,snd,25,404,0.285638,2.701978
OptiKey,snd,26,404,0.285638,0.000000
OptiKey,snd,27,410,0.281639,2.891572
OptiKey,snd,28,413,0.278667,1.904470
OptiKey,snd,29,421,0.279360,0.867960
OptiKey,snd,30,426,0.275883,2.738565
OptiKey,snd,31,433,0.269827,3.339391
OptiKey,snd,32,431,0.267509,0.356318
OptiKey,snd,33,435,0.269642,1.917951
OptiKey,snd,34,435,0.269560,0.115137
OptiKey,snd,35,440,0.266882,2.315539
