dataset,technique,revision,nCells,avgAR,avgMov
d3,snd,0,62,0.248475,0.000000
d3,snd,1,86,0.231547,33.213801
d3,snd,2,158,0.221937,42.859711
d3,snd,3,161,0.217969,0.778303
d3,snd,4,181,0.208278,17.811718
d3,snd,5,220,0.220737,51.201629
d3,snd,6,273,0.236965,53.834751
d3,snd,7,339,0.261529,11.340977
d3,snd,8,372,0.274698,6.709380
d3,snd,9,413,0.266435,11.235238
d3,snd,10,475,0.212715,5.814741
d3,snd,11,564,0.189014,58.477407
d3,snd,12,586,0.186695,7.017783
d3,snd,13,605,0.182837,5.859793
d3,snd,14,617,0.179174,2.473815
d3,snd,15,621,0.177806,0.516201
d3,snd,16,621,0.178336,0.766072
d3,snd,17,615,0.177506,13.324594
d3,snd,18,622,0.176231,1.608083
d3,snd,19,625,0.179134,2.350149
d3,snd,20,626,0.178856,0.024344
d3,snd,21,627,0.179335,1.048727
d3,snd,22,633,0.181044,10.463481
d3,snd,23,646,0.178303,3.153098
d3,snd,24,655,0.176038,1.711340
d3,snd,25,616,0.166191,10.852505
d3,snd,26,579,0.145140,23.683922
d3,snd,27,412,0.116898,49.959031
d3,snd,28,411,0.117171,12.043967
d3,snd,29,413,0.116270,1.529364
d3,snd,30,494,0.244132,29.364465
d3,snd,31,494,0.246264,1.374827
d3,snd,32,497,0.246834,2.320028
d3,snd,33,506,0.244643,4.291480
d3,snd,34,509,0.245810,1.770567
d3,snd,35,514,0.244522,1.942450
d3,snd,36,513,0.244861,0.415658
d3,snd,37,524,0.242150,2.759711
d3,snd,38,524,0.242140,0.016621
d3,snd,39,524,0.242102,0.144752
d3,snd,40,528,0.242325,5.648288
d3,snd,41,528,0.242607,0.136606
d3,snd,42,535,0.243332,1.812777
d3,snd,43,535,0.244417,0.442388
d3,snd,44,537,0.245265,1.128668
d3,snd,45,537,0.244837,0.365185
d3,snd,46,538,0.244532,0.242260
d3,snd,47,540,0.244421,0.245822
d3,snd,48,538,0.244656,0.241716
d3,snd,49,545,0.243690,1.236106
d3,snd,50,549,0.241888,0.261284
d3,snd,51,554,0.242081,2.502876
d3,snd,52,555,0.241582,0.063780
d3,snd,53,558,0.241321,0.776191
d3,snd,54,558,0.241319,0.024904
d3,snd,55,559,0.240960,0.130733
d3,snd,56,558,0.241321,0.115214
d3,snd,57,558,0.241315,0.063091
d3,snd,58,559,0.240955,0.107083
d3,snd,59,559,0.240955,0.035422
d3,snd,60,564,0.240569,0.810022
d3,snd,61,564,0.238998,0.620083
d3,snd,62,564,0.238862,0.171982
d3,snd,63,5,0.403474,41.627712
d3,snd,64,5,0.403318,0.245787
d3,snd,65,4,0.504227,2.329601
d3,snd,66,4,0.503968,0.129400
d3,snd,67,5,0.498224,36.313689
d3,snd,68,5,0.503851,1.392043
d3,snd,69,5,0.441848,31.939187
d3,snd,70,6,0.367793,3.836402
d3,snd,71,7,0.313860,6.340380
d3,snd,72,7,0.313755,0.067637
d3,snd,73,7,0.313755,0.000000
d3,snd,74,7,0.507769,114.488849
d3,snd,75,7,0.507769,0.000000
d3,snd,76,7,0.507769,0.000000
d3,snd,77,7,0.507769,0.000000
