dataset,technique,revision,avgAR,avgMov
hospitalrun-frontend-loc,snd,0,0.119461,0.000000
hospitalrun-frontend-loc,snd,1,0.142709,23.549445
hospitalrun-frontend-loc,snd,2,0.124900,18.806125
hospitalrun-frontend-loc,snd,3,0.110975,60.262116
hospitalrun-frontend-loc,snd,4,0.119047,30.362117
hospitalrun-frontend-loc,snd,5,0.137955,48.301575
hospitalrun-frontend-loc,snd,6,0.132783,3.626502
hospitalrun-frontend-loc,snd,7,0.131568,20.072357
hospitalrun-frontend-loc,snd,8,0.132259,0.159734
hospitalrun-frontend-loc,snd,9,0.149248,116.370208
hospitalrun-frontend-loc,snd,10,0.160320,13.338861
hospitalrun-frontend-loc,snd,11,0.164048,7.114553
hospitalrun-frontend-loc,snd,12,0.210040,29.623655
hospitalrun-frontend-loc,snd,13,0.207550,7.200210
hospitalrun-frontend-loc,snd,14,0.256035,115.239809
hospitalrun-frontend-loc,snd,15,0.261074,3.064642
hospitalrun-frontend-loc,snd,16,0.255005,10.428538
hospitalrun-frontend-loc,snd,17,0.257359,4.731478
hospitalrun-frontend-loc,snd,18,0.212149,118.295932
hospitalrun-frontend-loc,snd,19,0.199745,8.554486
hospitalrun-frontend-loc,snd,20,0.199288,4.183610
hospitalrun-frontend-loc,snd,21,0.230612,123.528538
hospitalrun-frontend-loc,snd,22,0.225290,1.941881
hospitalrun-frontend-loc,snd,23,0.219309,46.344551
hospitalrun-frontend-loc,snd,24,0.229306,10.574600
hospitalrun-frontend-loc,snd,25,0.227511,2.112559
hospitalrun-frontend-loc,snd,26,0.224707,3.751205
hospitalrun-frontend-loc,snd,27,0.223052,1.651272
hospitalrun-frontend-loc,snd,28,0.227127,6.060468
hospitalrun-frontend-loc,snd,29,0.223879,4.723931
hospitalrun-frontend-loc,snd,30,0.224372,1.439010
hospitalrun-frontend-loc,snd,31,0.223006,0.765327
hospitalrun-frontend-loc,snd,32,0.229171,3.238298
hospitalrun-frontend-loc,snd,33,0.228355,22.603902
hospitalrun-frontend-loc,snd,34,0.227869,6.140946
hospitalrun-frontend-loc,snd,35,0.228351,5.602173
hospitalrun-frontend-loc,snd,36,0.226321,8.951902
hospitalrun-frontend-loc,snd,37,0.220293,16.348290
