dataset,technique,revision,nCells,avgAR,avgMov
bootstrap,snd,0,27,0.301333,0.000000
bootstrap,snd,1,31,0.363947,5.396642
bootstrap,snd,2,25,0.483280,70.353183
bootstrap,snd,3,25,0.462341,8.254839
bootstrap,snd,4,28,0.406611,11.155135
bootstrap,snd,5,50,0.383751,39.905511
bootstrap,snd,6,52,0.392541,5.161902
bootstrap,snd,7,67,0.327038,17.707117
bootstrap,snd,8,74,0.316959,77.199529
bootstrap,snd,9,144,0.228166,19.734451
bootstrap,snd,10,142,0.230133,2.438272
bootstrap,snd,11,151,0.223035,11.308455
bootstrap,snd,12,157,0.221136,18.393916
bootstrap,snd,13,159,0.213839,3.853478
bootstrap,snd,14,159,0.226824,41.769934
bootstrap,snd,15,162,0.222109,3.447688
bootstrap,snd,16,161,0.221436,4.159697
bootstrap,snd,17,7,0.285714,0.000000
bootstrap,snd,18,173,0.223244,22.961423
bootstrap,snd,19,161,0.221094,24.179084
bootstrap,snd,20,170,0.236477,10.000917
bootstrap,snd,21,170,0.235171,12.266497
bootstrap,snd,22,169,0.236896,9.389974
bootstrap,snd,23,10,0.200000,14.540381
bootstrap,snd,24,122,0.231135,28.921521
bootstrap,snd,25,120,0.248309,13.431734
bootstrap,snd,26,122,0.245747,4.023160
bootstrap,snd,27,129,0.265843,16.598938
bootstrap,snd,28,129,0.279760,20.424541
bootstrap,snd,29,128,0.266189,19.111780
bootstrap,snd,30,117,0.190747,70.163791
bootstrap,snd,31,117,0.190108,0.305611
bootstrap,snd,32,117,0.190119,0.050362
bootstrap,snd,33,170,0.280789,12.731468
bootstrap,snd,34,170,0.280789,0.042027
bootstrap,snd,35,170,0.280784,0.038565
bootstrap,snd,36,170,0.278804,6.064560
bootstrap,snd,37,171,0.284016,3.209112
bootstrap,snd,38,171,0.285397,0.786299
bootstrap,snd,39,129,0.265844,67.919219
bootstrap,snd,40,186,0.289912,55.882694
bootstrap,snd,41,191,0.259674,33.910064
bootstrap,snd,42,200,0.238404,13.595576
bootstrap,snd,43,202,0.236958,1.337027
bootstrap,snd,44,205,0.230820,7.943599
bootstrap,snd,45,311,0.234949,44.315097
bootstrap,snd,46,316,0.230542,2.351771
bootstrap,snd,47,312,0.240626,35.314291
bootstrap,snd,48,321,0.251776,4.566347
bootstrap,snd,49,317,0.250359,74.502685
bootstrap,snd,50,317,0.249426,1.406717
bootstrap,snd,51,318,0.246520,1.458513
bootstrap,snd,52,320,0.242353,4.202649
bootstrap,snd,53,247,0.264994,71.699894
bootstrap,snd,54,245,0.231807,48.306509
bootstrap,snd,55,333,0.240193,78.999784
bootstrap,snd,56,331,0.236222,27.925166
bootstrap,snd,57,328,0.237882,11.364473
bootstrap,snd,58,335,0.235274,9.959999
bootstrap,snd,59,243,0.210533,63.824978
bootstrap,snd,60,258,0.200469,35.297177
bootstrap,snd,61,279,0.209845,11.397732
bootstrap,snd,62,335,0.242538,53.426049
bootstrap,snd,63,328,0.244776,26.541791
bootstrap,snd,64,285,0.204434,48.182431
bootstrap,snd,65,282,0.208363,1.592553
bootstrap,snd,66,282,0.208363,0.000000
bootstrap,snd,67,282,0.208363,0.000000
bootstrap,snd,68,293,0.200791,60.162417
bootstrap,snd,69,285,0.205139,60.664078
bootstrap,snd,70,285,0.205136,0.106911
bootstrap,snd,71,285,0.205139,0.106911
bootstrap,snd,72,285,0.205139,0.000000
bootstrap,snd,73,285,0.205139,0.000000
bootstrap,snd,74,296,0.211471,3.870020
bootstrap,snd,75,296,0.210915,0.755290
bootstrap,snd,76,295,0.215055,1.684261
bootstrap,snd,77,295,0.215318,0.393817
bootstrap,snd,78,296,0.215145,0.401899
bootstrap,snd,79,296,0.215377,0.791100
bootstrap,snd,80,283,0.211087,11.149483
bootstrap,snd,81,286,0.226416,11.784058
bootstrap,snd,82,286,0.226386,0.999600
bootstrap,snd,83,287,0.225620,0.747233
bootstrap,snd,84,296,0.245993,19.669723
bootstrap,snd,85,297,0.244054,1.111998
bootstrap,snd,86,290,0.219793,20.190025
bootstrap,snd,87,288,0.219139,5.282290
bootstrap,snd,88,288,0.221353,2.342087
bootstrap,snd,89,289,0.239000,24.689807
bootstrap,snd,90,288,0.239251,3.947426
bootstrap,snd,91,288,0.239251,0.000000
