dataset,technique,revision,nCells,avgAR,avgMov
PhysicsJS,snd,0,21,0.381819,0.000000
PhysicsJS,snd,1,56,0.363334,16.566933
PhysicsJS,snd,2,101,0.254661,36.432311
PhysicsJS,snd,3,102,0.253716,4.754646
PhysicsJS,snd,4,106,0.269151,16.446332
PhysicsJS,snd,5,106,0.269151,0.000000
PhysicsJS,snd,6,142,0.246434,50.841862
PhysicsJS,snd,7,148,0.234694,6.207844
PhysicsJS,snd,8,159,0.244051,50.436855
PhysicsJS,snd,9,153,0.254684,5.275282
PhysicsJS,snd,10,163,0.243485,6.287142
PhysicsJS,snd,11,136,0.247907,57.831568
PhysicsJS,snd,12,136,0.247935,0.162366
PhysicsJS,snd,13,136,0.247932,0.035161
PhysicsJS,snd,14,136,0.247933,0.008637
PhysicsJS,snd,15,136,0.247868,0.838177
PhysicsJS,snd,16,139,0.236259,56.603448
PhysicsJS,snd,17,149,0.280231,53.885874
PhysicsJS,snd,18,155,0.297373,6.363146
PhysicsJS,snd,19,155,0.297373,0.000000
