dataset,technique,revision,nCells,avgAR,avgMov
shellcheck,snd,0,12,0.271812,0.000000
shellcheck,snd,1,12,0.270138,1.999636
shellcheck,snd,2,12,0.269769,0.559083
shellcheck,snd,3,12,0.269400,0.669329
shellcheck,snd,4,12,0.269122,0.474597
shellcheck,snd,5,12,0.267779,2.304139
shellcheck,snd,6,12,0.266977,1.415100
shellcheck,snd,7,12,0.264836,3.579070
shellcheck,snd,8,12,0.264275,1.082767
shellcheck,snd,9,13,0.243713,0.905810
shellcheck,snd,10,13,0.243555,0.358146
shellcheck,snd,11,12,0.266245,8.446477
shellcheck,snd,12,12,0.265864,0.766077
shellcheck,snd,13,13,0.244758,0.991226
shellcheck,snd,14,13,0.244311,1.900455
shellcheck,snd,15,13,0.243689,2.000788
shellcheck,snd,16,13,0.243210,1.506756
shellcheck,snd,17,12,0.255555,4.556268
shellcheck,snd,18,11,0.278253,1.720159
shellcheck,snd,19,11,0.278188,0.440207
shellcheck,snd,20,12,0.255599,1.594049
shellcheck,snd,21,12,0.255656,0.272540
shellcheck,snd,22,12,0.255608,0.168105
shellcheck,snd,23,12,0.255534,0.259573
shellcheck,snd,24,12,0.255523,0.116077
shellcheck,snd,25,12,0.256100,2.749065
shellcheck,snd,26,12,0.256024,1.512050
shellcheck,snd,27,12,0.255972,0.840274
shellcheck,snd,28,13,0.236170,1.097256
shellcheck,snd,29,13,0.236105,0.371305
shellcheck,snd,30,13,0.236110,0.083134
shellcheck,snd,31,13,0.235986,1.187585
shellcheck,snd,32,21,0.206197,3.953137
shellcheck,snd,33,21,0.205502,0.709882
shellcheck,snd,34,21,0.203225,2.217414
shellcheck,snd,35,21,0.203184,0.078429
shellcheck,snd,36,23,0.186830,2.138091
shellcheck,snd,37,23,0.186435,0.733872
shellcheck,snd,38,23,0.186086,0.937114
shellcheck,snd,39,24,0.178235,0.601235
shellcheck,snd,40,27,0.159278,6.852060
shellcheck,snd,41,27,0.159185,0.210496
shellcheck,snd,42,27,0.159259,1.087142
shellcheck,snd,43,27,0.158936,0.272300
shellcheck,snd,44,27,0.158450,0.726341
shellcheck,snd,45,28,0.152742,1.300588
shellcheck,snd,46,28,0.152596,0.087495
shellcheck,snd,47,29,0.162782,10.111613
shellcheck,snd,48,30,0.155816,3.150101
shellcheck,snd,49,30,0.155889,1.066479
shellcheck,snd,50,30,0.155675,0.346689
shellcheck,snd,51,30,0.155646,0.087180
shellcheck,snd,52,30,0.154515,1.050487
