dataset,technique,revision,nCells,avgAR,avgMov
fsharp,snd,0,30,0.204088,0.000000
fsharp,snd,1,30,0.204086,0.012303
fsharp,snd,2,30,0.204086,0.000000
fsharp,snd,3,30,0.204086,0.000000
fsharp,snd,4,30,0.204086,0.000000
fsharp,snd,5,30,0.204086,0.000000
fsharp,snd,6,30,0.204086,0.000000
fsharp,snd,7,30,0.204086,0.000000
fsharp,snd,8,31,0.197493,0.044630
fsharp,snd,9,30,0.204606,0.287705
fsharp,snd,10,97,0.417273,31.315812
fsharp,snd,11,97,0.417281,0.136697
fsharp,snd,12,97,0.417281,0.040440
fsharp,snd,13,97,0.417281,0.031715
fsharp,snd,14,98,0.413018,0.403460
fsharp,snd,15,98,0.413018,0.000000
fsharp,snd,16,98,0.413018,0.000000
fsharp,snd,17,98,0.413018,0.000000
fsharp,snd,18,98,0.413018,0.000000
fsharp,snd,19,98,0.413018,0.000000
fsharp,snd,20,98,0.413018,0.013614
fsharp,snd,21,98,0.413018,0.026610
fsharp,snd,22,358,0.214999,25.449804
fsharp,snd,23,359,0.214344,0.056446
fsharp,snd,24,378,0.207106,6.326114
fsharp,snd,25,403,0.177162,97.895746
fsharp,snd,26,501,0.209473,109.320183
fsharp,snd,27,502,0.208581,0.226707
fsharp,snd,28,541,0.195016,1.020265
fsharp,snd,29,770,0.169156,14.140376
fsharp,snd,30,855,0.162200,2.887412
fsharp,snd,31,855,0.162199,0.070962
fsharp,snd,32,855,0.162202,0.007413
fsharp,snd,33,864,0.161579,1.540521
fsharp,snd,34,433,0.182560,142.549872
fsharp,snd,35,864,0.161826,68.731119
fsharp,snd,36,847,0.169356,21.356904
fsharp,snd,37,850,0.169122,0.714024
fsharp,snd,38,817,0.192090,62.945186
fsharp,snd,39,817,0.192080,0.052059
fsharp,snd,40,821,0.191184,0.140585
fsharp,snd,41,824,0.190960,0.051438
fsharp,snd,42,459,0.189828,146.901162
fsharp,snd,43,814,0.192869,80.834719
fsharp,snd,44,814,0.193152,0.081995
fsharp,snd,45,826,0.190438,0.435400
fsharp,snd,46,827,0.190259,0.667749
fsharp,snd,47,822,0.191015,2.243241
fsharp,snd,48,831,0.187222,1.474660
fsharp,snd,49,818,0.217349,12.442818
fsharp,snd,50,825,0.214291,8.876202
fsharp,snd,51,830,0.206960,1.788943
fsharp,snd,52,826,0.208069,0.098583
fsharp,snd,53,830,0.206960,0.098108
fsharp,snd,54,772,0.189420,35.363193
fsharp,snd,55,763,0.188592,6.068584
fsharp,snd,56,768,0.187675,0.519659
fsharp,snd,57,763,0.188125,0.775727
fsharp,snd,58,772,0.189050,1.517658
fsharp,snd,59,772,0.189313,0.568269
fsharp,snd,60,225,0.245288,167.197368
fsharp,snd,61,225,0.245288,0.000000
fsharp,snd,62,608,0.189462,80.844136
fsharp,snd,63,609,0.188438,0.784233
fsharp,snd,64,616,0.186278,3.790601
fsharp,snd,65,643,0.173290,8.049994
fsharp,snd,66,654,0.170559,1.527748
fsharp,snd,67,251,0.265458,139.033341
fsharp,snd,68,251,0.265458,0.000000
