dataset,technique,revision,nCells,avgAR,avgMov
brackets,snd,0,75,0.255163,0.000000
brackets,snd,1,96,0.184657,19.321268
brackets,snd,2,120,0.180013,41.061687
brackets,snd,3,176,0.188754,20.510240
brackets,snd,4,193,0.183822,11.163390
brackets,snd,5,240,0.217562,26.899731
brackets,snd,6,241,0.215076,3.443712
brackets,snd,7,274,0.196964,76.663197
brackets,snd,8,877,0.192385,35.368670
brackets,snd,9,898,0.191761,2.282900
brackets,snd,10,915,0.197473,4.315246
brackets,snd,11,916,0.197458,0.409333
brackets,snd,12,916,0.197463,0.051306
brackets,snd,13,916,0.197442,0.026550
brackets,snd,14,880,0.191821,5.654667
brackets,snd,15,928,0.197477,6.885560
brackets,snd,16,945,0.198351,3.839693
brackets,snd,17,948,0.199176,0.547935
brackets,snd,18,967,0.199533,4.451003
brackets,snd,19,980,0.200790,3.014084
brackets,snd,20,1122,0.197498,8.238648
brackets,snd,21,1590,0.206571,24.666919
brackets,snd,22,1679,0.201705,4.762266
brackets,snd,23,1679,0.201705,0.000000
brackets,snd,24,1679,0.201740,0.007496
brackets,snd,25,1679,0.201760,0.039670
brackets,snd,26,1671,0.201279,1.688037
brackets,snd,27,1730,0.202336,3.844563
brackets,snd,28,1777,0.200959,11.227617
brackets,snd,29,1793,0.198730,5.099393
brackets,snd,30,1820,0.200894,4.592206
brackets,snd,31,1996,0.205984,16.935789
brackets,snd,32,2018,0.202074,2.855994
brackets,snd,33,2018,0.202077,0.004697
brackets,snd,34,2001,0.202131,0.819151
brackets,snd,35,2040,0.206344,5.675073
brackets,snd,36,2041,0.206286,0.835433
brackets,snd,37,2077,0.206413,4.316965
brackets,snd,38,2086,0.206828,1.919325
brackets,snd,39,2087,0.206737,0.043433
brackets,snd,40,2086,0.206833,0.076840
brackets,snd,41,2103,0.206361,2.293970
brackets,snd,42,2120,0.204210,1.344328
brackets,snd,43,2122,0.204161,0.164858
brackets,snd,44,2100,0.206379,1.531603
brackets,snd,45,2122,0.204171,1.495942
brackets,snd,46,2122,0.204177,0.037112
brackets,snd,47,2114,0.204527,0.686667
brackets,snd,48,2116,0.204427,0.212900
brackets,snd,49,2135,0.203297,2.234969
brackets,snd,50,2162,0.201177,1.909419
brackets,snd,51,2182,0.199677,2.324409
brackets,snd,52,2195,0.200028,1.621605
brackets,snd,53,2242,0.202452,14.719701
brackets,snd,54,2242,0.202495,0.535116
brackets,snd,55,2244,0.202468,0.308956
brackets,snd,56,2329,0.204177,22.771908
brackets,snd,57,2336,0.203886,0.542914
brackets,snd,58,2336,0.203738,0.119628
brackets,snd,59,2348,0.202836,0.519328
brackets,snd,60,2345,0.200650,2.518605
brackets,snd,61,2346,0.200825,1.782120
brackets,snd,62,2346,0.200832,0.253039
brackets,snd,63,2346,0.200826,0.256926
brackets,snd,64,2353,0.200681,0.762753
brackets,snd,65,2363,0.201624,1.842468
brackets,snd,66,2362,0.201637,0.089846
brackets,snd,67,2359,0.201754,0.257681
brackets,snd,68,2362,0.201823,0.424385
brackets,snd,69,2364,0.201972,0.158743
brackets,snd,70,2364,0.201709,0.442479
brackets,snd,71,2363,0.201746,0.472982
brackets,snd,72,2365,0.200868,0.637634
brackets,snd,73,2364,0.201660,0.192587
brackets,snd,74,2365,0.200718,0.311984
brackets,snd,75,2380,0.199823,1.535751
brackets,snd,76,2365,0.200869,1.628025
brackets,snd,77,2380,0.199785,1.658124
brackets,snd,78,2374,0.197407,1.039339
brackets,snd,79,2374,0.197410,0.020764
brackets,snd,80,2376,0.197344,0.128814
brackets,snd,81,2375,0.197304,0.250924
brackets,snd,82,2376,0.197248,0.089294
brackets,snd,83,2375,0.197274,0.065502
brackets,snd,84,2290,0.199915,19.377700
brackets,snd,85,1793,0.187288,24.982700
brackets,snd,86,1799,0.186862,0.919696
brackets,snd,87,1799,0.186862,0.000000
