dataset,technique,revision,nCells,avgAR,avgMov
osquery,snd,0,80,0.102746,0.000000
osquery,snd,1,133,0.216079,89.196026
osquery,snd,2,196,0.197147,25.593725
osquery,snd,3,253,0.198631,99.828659
osquery,snd,4,286,0.201130,10.425480
osquery,snd,5,316,0.192616,9.101415
osquery,snd,6,342,0.178376,10.884393
osquery,snd,7,328,0.193377,96.522139
osquery,snd,8,336,0.193132,15.658123
osquery,snd,9,408,0.204537,11.523999
osquery,snd,10,416,0.211300,8.002429
osquery,snd,11,431,0.224456,8.294078
osquery,snd,12,451,0.221803,4.936712
osquery,snd,13,447,0.220805,2.961067
osquery,snd,14,467,0.218057,5.760642
osquery,snd,15,470,0.217974,1.570213
osquery,snd,16,483,0.222782,4.253488
osquery,snd,17,484,0.222248,3.334799
osquery,snd,18,493,0.218301,3.162699
osquery,snd,19,495,0.219680,2.678868
osquery,snd,20,495,0.219680,0.000000
osquery,snd,21,495,0.219680,0.000000
osquery,snd,22,513,0.209305,4.056451
osquery,snd,23,530,0.209612,3.852162
osquery,snd,24,549,0.220367,7.579127
osquery,snd,25,556,0.219781,5.879571
osquery,snd,26,599,0.220831,6.579567
osquery,snd,27,608,0.219706,3.535992
osquery,snd,28,631,0.224350,5.507419
osquery,snd,29,640,0.224284,3.475812
osquery,snd,30,655,0.223579,4.848288
osquery,snd,31,659,0.225276,2.777726
osquery,snd,32,670,0.222120,1.996346
osquery,snd,33,685,0.222522,4.274220
osquery,snd,34,685,0.222059,1.557319
osquery,snd,35,711,0.226601,5.109766
osquery,snd,36,711,0.227144,0.571984
