dataset,technique,revision,nCells,avgAR,avgMov
iina,otpbm,0,25,0.592400,0.000000
iina,otpbm,1,35,0.484415,45.719929
iina,otpbm,2,39,0.465057,34.858090
iina,otpbm,3,59,0.529159,158.380146
iina,otpbm,4,59,0.540782,7.791041
iina,otpbm,5,65,0.516448,42.055638
iina,otpbm,6,73,0.498233,93.765067
iina,otpbm,7,76,0.487172,36.089276
iina,otpbm,8,77,0.500165,16.214781
iina,otpbm,9,79,0.512487,39.413592
iina,otpbm,10,80,0.511052,15.023361
iina,otpbm,11,83,0.487487,29.481675
iina,otpbm,12,87,0.526835,62.325179
iina,otpbm,13,103,0.524034,15.906394
iina,otpbm,14,110,0.552771,50.187115
iina,otpbm,15,111,0.558379,4.691072
iina,otpbm,16,108,0.568578,24.438170
iina,otpbm,17,117,0.571151,42.063542
iina,otpbm,18,121,0.564522,81.130845
iina,otpbm,19,124,0.573565,17.104357
iina,otpbm,20,131,0.556941,58.230519
iina,otpbm,21,131,0.558904,12.179022
iina,otpbm,22,132,0.566963,64.539569
iina,otpbm,23,132,0.566748,2.223592
iina,otpbm,24,133,0.571774,12.441334
iina,otpbm,25,134,0.580821,43.871729
iina,otpbm,26,134,0.581136,0.716612
iina,otpbm,27,134,0.582511,1.247758
iina,otpbm,28,134,0.582991,0.360745
iina,otpbm,29,134,0.576983,8.223084
iina,otpbm,30,134,0.577327,0.503861
iina,otpbm,31,134,0.580932,8.948616
iina,otpbm,32,134,0.578365,9.276337
iina,otpbm,33,134,0.578347,0.020133
iina,otpbm,34,136,0.573360,72.335854
iina,otpbm,35,134,0.581149,74.468414
iina,otpbm,36,139,0.591480,70.985377
iina,otpbm,37,139,0.591594,0.051127
iina,otpbm,38,139,0.592212,0.261709
iina,otpbm,39,141,0.559870,29.863334
iina,otpbm,40,121,0.535180,90.768376
iina,otpbm,41,120,0.550736,53.045667
iina,otpbm,42,125,0.563731,72.064717
iina,otpbm,43,127,0.533804,33.321780
iina,otpbm,44,127,0.533436,1.698911
iina,otpbm,45,127,0.532982,0.205934
iina,otpbm,46,127,0.532976,0.011014
iina,otpbm,47,133,0.571695,89.031431
iina,otpbm,48,127,0.533001,84.822192
iina,otpbm,49,127,0.533001,0.000000
iina,otpbm,50,127,0.533001,0.000000
iina,otpbm,51,129,0.519205,1.217558
iina,otpbm,52,129,0.519205,0.000000
iina,otpbm,53,127,0.524500,25.418003
iina,otpbm,54,128,0.525237,45.984706
iina,otpbm,55,129,0.533798,44.171601
iina,otpbm,56,129,0.534630,0.437265
iina,otpbm,57,130,0.536129,2.189406
iina,otpbm,58,130,0.536129,0.000000
iina,otpbm,59,131,0.532942,0.797100
iina,otpbm,60,137,0.514686,2.187446
iina,otpbm,61,139,0.503015,28.063031
iina,otpbm,62,139,0.502832,0.162951
iina,otpbm,63,139,0.507324,1.463789
iina,otpbm,64,139,0.507919,0.797596
iina,otpbm,65,139,0.507636,0.276285
iina,otpbm,66,136,0.516091,32.902241
iina,otpbm,67,138,0.505487,31.233494
iina,otpbm,68,146,0.544128,6.890320
iina,otpbm,69,139,0.507841,27.785856
iina,otpbm,70,150,0.532048,47.912094
iina,otpbm,71,130,0.536129,58.342303
iina,otpbm,72,150,0.532052,50.544031
iina,otpbm,73,153,0.523096,3.132082
