dataset,technique,revision,nCells,avgAR,avgMov
earthdata-search,otpbm,0,28,0.364754,0.000000
earthdata-search,otpbm,1,40,0.443086,53.797905
earthdata-search,otpbm,2,40,0.443086,0.000000
earthdata-search,otpbm,3,70,0.462219,75.276430
earthdata-search,otpbm,4,116,0.409884,45.958436
earthdata-search,otpbm,5,191,0.488365,64.419013
earthdata-search,otpbm,6,216,0.457012,58.107810
earthdata-search,otpbm,7,256,0.443898,54.906618
earthdata-search,otpbm,8,285,0.461362,41.957347
earthdata-search,otpbm,9,304,0.455200,40.100385
earthdata-search,otpbm,10,323,0.481452,22.086955
earthdata-search,otpbm,11,337,0.494439,46.691175
earthdata-search,otpbm,12,340,0.494821,30.603631
earthdata-search,otpbm,13,349,0.504005,19.240506
earthdata-search,otpbm,14,350,0.501579,3.794309
earthdata-search,otpbm,15,349,0.497288,92.207103
earthdata-search,otpbm,16,350,0.490944,15.993655
earthdata-search,otpbm,17,356,0.499183,20.929751
earthdata-search,otpbm,18,363,0.496687,2.084102
earthdata-search,otpbm,19,368,0.494951,5.586518
earthdata-search,otpbm,20,371,0.496037,3.562222
earthdata-search,otpbm,21,373,0.503610,7.060679
earthdata-search,otpbm,22,374,0.501744,3.005689
earthdata-search,otpbm,23,375,0.503587,2.449405
earthdata-search,otpbm,24,645,0.494771,141.830863
earthdata-search,otpbm,25,646,0.489086,21.261238
earthdata-search,otpbm,26,671,0.472315,126.999485
earthdata-search,otpbm,27,684,0.476322,37.603809
earthdata-search,otpbm,28,684,0.476114,1.227924
earthdata-search,otpbm,29,700,0.472092,15.715902
earthdata-search,otpbm,30,709,0.471786,11.122138
earthdata-search,otpbm,31,719,0.467824,17.902520
earthdata-search,otpbm,32,725,0.470118,137.648727
earthdata-search,otpbm,33,750,0.470418,19.114788
earthdata-search,otpbm,34,753,0.476237,85.929376
earthdata-search,otpbm,35,746,0.480089,34.388780
earthdata-search,otpbm,36,747,0.476709,21.859949
earthdata-search,otpbm,37,747,0.478924,13.737682
earthdata-search,otpbm,38,749,0.475655,6.390451
earthdata-search,otpbm,39,752,0.480027,17.381385
earthdata-search,otpbm,40,752,0.477598,19.562331
earthdata-search,otpbm,41,752,0.478670,0.869050
earthdata-search,otpbm,42,756,0.480565,1.589773
earthdata-search,otpbm,43,748,0.473471,19.972759
earthdata-search,otpbm,44,748,0.469514,26.004081
earthdata-search,otpbm,45,751,0.468985,1.004531
