dataset,technique,revision,nCells,avgAR,avgMov
spacemacs,otpbm,0,58,0.453488,0.000000
spacemacs,otpbm,1,137,0.471357,69.379257
spacemacs,otpbm,2,144,0.470131,6.291550
spacemacs,otpbm,3,144,0.470218,24.893201
spacemacs,otpbm,4,122,0.452383,196.490639
spacemacs,otpbm,5,124,0.447297,146.792586
spacemacs,otpbm,6,121,0.444311,19.802585
spacemacs,otpbm,7,123,0.459802,11.811741
spacemacs,otpbm,8,123,0.460664,0.309416
spacemacs,otpbm,9,127,0.479357,11.031045
spacemacs,otpbm,10,133,0.491827,22.393099
spacemacs,otpbm,11,137,0.493314,7.137552
spacemacs,otpbm,12,137,0.494639,0.610397
spacemacs,otpbm,13,137,0.494639,0.000000
spacemacs,otpbm,14,126,0.497965,4.755189
spacemacs,otpbm,15,131,0.498306,164.129537
spacemacs,otpbm,16,132,0.485574,5.286745
spacemacs,otpbm,17,136,0.468406,8.391612
spacemacs,otpbm,18,143,0.479368,15.550167
spacemacs,otpbm,19,140,0.488587,22.123250
spacemacs,otpbm,20,25,0.475693,20.840496
spacemacs,otpbm,21,28,0.445633,41.427901
spacemacs,otpbm,22,75,0.418271,32.942573
spacemacs,otpbm,23,118,0.456096,40.562690
spacemacs,otpbm,24,165,0.489539,75.752826
spacemacs,otpbm,25,194,0.487446,95.528381
spacemacs,otpbm,26,243,0.527201,25.127207
spacemacs,otpbm,27,283,0.497184,35.732519
spacemacs,otpbm,28,338,0.494119,44.111614
spacemacs,otpbm,29,368,0.496568,45.737951
spacemacs,otpbm,30,402,0.509448,45.042953
spacemacs,otpbm,31,419,0.503944,55.182657
spacemacs,otpbm,32,427,0.454142,31.036314
spacemacs,otpbm,33,432,0.466620,160.907573
spacemacs,otpbm,34,452,0.465395,91.227995
spacemacs,otpbm,35,463,0.489689,30.313723
spacemacs,otpbm,36,488,0.508773,138.706725
spacemacs,otpbm,37,494,0.506431,21.249625
spacemacs,otpbm,38,520,0.491701,135.174094
spacemacs,otpbm,39,542,0.494837,15.711815
spacemacs,otpbm,40,564,0.508078,141.515339
spacemacs,otpbm,41,569,0.491795,38.164575
spacemacs,otpbm,42,574,0.484846,13.010625
spacemacs,otpbm,43,582,0.485860,10.640722
spacemacs,otpbm,44,582,0.485856,0.492167
spacemacs,otpbm,45,582,0.485852,0.021870
spacemacs,otpbm,46,589,0.487991,11.363490
spacemacs,otpbm,47,590,0.505830,28.418831
spacemacs,otpbm,48,590,0.505815,0.029549
spacemacs,otpbm,49,590,0.505818,0.006296
spacemacs,otpbm,50,606,0.499894,22.709962
