dataset,technique,revision,nCells,avgAR,avgMov
soundnode-app,otpbm,0,37,0.268937,0.000000
soundnode-app,otpbm,1,82,0.345743,0.000000
soundnode-app,otpbm,2,84,0.343585,6.366944
soundnode-app,otpbm,3,88,0.358098,6.986409
soundnode-app,otpbm,4,89,0.368326,1.446795
soundnode-app,otpbm,5,96,0.392729,236.752042
soundnode-app,otpbm,6,103,0.393781,26.726319
soundnode-app,otpbm,7,117,0.388279,14.546792
soundnode-app,otpbm,8,118,0.410057,5.084995
soundnode-app,otpbm,9,118,0.409703,1.355622
soundnode-app,otpbm,10,116,0.419956,20.294476
soundnode-app,otpbm,11,116,0.420424,0.369483
soundnode-app,otpbm,12,115,0.433567,1.098586
soundnode-app,otpbm,13,115,0.436853,0.664291
soundnode-app,otpbm,14,119,0.434453,3.323452
soundnode-app,otpbm,15,129,0.439759,25.468060
soundnode-app,otpbm,16,147,0.473807,19.448397
soundnode-app,otpbm,17,161,0.452982,255.089550
soundnode-app,otpbm,18,159,0.449177,279.346745
soundnode-app,otpbm,19,164,0.441634,4.367400
soundnode-app,otpbm,20,170,0.448894,11.422961
soundnode-app,otpbm,21,174,0.437614,6.428038
soundnode-app,otpbm,22,174,0.436622,0.806052
soundnode-app,otpbm,23,174,0.437023,0.657625
soundnode-app,otpbm,24,174,0.438218,0.147120
soundnode-app,otpbm,25,177,0.436254,5.228084
soundnode-app,otpbm,26,177,0.434491,0.774332
soundnode-app,otpbm,27,177,0.434488,0.013532
soundnode-app,otpbm,28,177,0.434476,0.207179
soundnode-app,otpbm,29,142,0.453362,209.477433
soundnode-app,otpbm,30,177,0.434636,167.984297
soundnode-app,otpbm,31,135,0.466187,245.433251
soundnode-app,otpbm,32,136,0.466531,13.257825
soundnode-app,otpbm,33,136,0.466531,0.000000
soundnode-app,otpbm,34,136,0.466531,0.000000
