dataset,technique,revision,nCells,avgAR,avgMov
emcee,otpbm,0,7,0.573120,0.000000
emcee,otpbm,1,8,0.532371,67.394499
emcee,otpbm,2,14,0.622241,53.690836
emcee,otpbm,3,13,0.622868,34.508749
emcee,otpbm,4,13,0.620723,0.727186
emcee,otpbm,5,13,0.623986,0.909389
emcee,otpbm,6,10,0.389515,35.481038
emcee,otpbm,7,10,0.389515,0.000000
emcee,otpbm,8,11,0.468120,19.125410
emcee,otpbm,9,12,0.351213,30.660138
emcee,otpbm,10,19,0.376841,39.324287
emcee,otpbm,11,22,0.429872,53.401017
emcee,otpbm,12,21,0.484511,154.391101
emcee,otpbm,13,19,0.458274,5.372295
emcee,otpbm,14,40,0.369742,29.602694
emcee,otpbm,15,40,0.369692,0.136100
emcee,otpbm,16,41,0.390173,6.321888
emcee,otpbm,17,42,0.405839,20.072979
emcee,otpbm,18,42,0.408363,0.330349
emcee,otpbm,19,35,0.457120,59.754223
emcee,otpbm,20,35,0.460183,1.079098
emcee,otpbm,21,35,0.460183,0.000000
emcee,otpbm,22,36,0.482717,20.371223
emcee,otpbm,23,37,0.515959,13.324248
emcee,otpbm,24,37,0.515959,0.000000
emcee,otpbm,25,37,0.513667,4.360644
emcee,otpbm,26,37,0.510321,1.422733
emcee,otpbm,27,38,0.502640,16.197172
emcee,otpbm,28,38,0.502282,0.252696
emcee,otpbm,29,38,0.499765,1.536610
emcee,otpbm,30,38,0.502282,1.536610
emcee,otpbm,31,38,0.497298,2.713313
emcee,otpbm,32,38,0.497259,1.170909
emcee,otpbm,33,38,0.497259,0.000000
emcee,otpbm,34,38,0.499701,1.075202
emcee,otpbm,35,39,0.498178,30.949148
emcee,otpbm,36,39,0.498622,0.632940
emcee,otpbm,37,40,0.512308,4.817371
emcee,otpbm,38,43,0.502238,17.059430
emcee,otpbm,39,43,0.502787,0.178677
emcee,otpbm,40,43,0.502238,0.178677
emcee,otpbm,41,44,0.523312,7.498342
emcee,otpbm,42,44,0.526612,0.738370
emcee,otpbm,43,44,0.525746,0.959053
emcee,otpbm,44,44,0.525746,0.000000
emcee,otpbm,45,44,0.525746,0.000000
emcee,otpbm,46,44,0.525746,0.000000
emcee,otpbm,47,44,0.526748,0.893787
emcee,otpbm,48,44,0.525900,0.974280
emcee,otpbm,49,44,0.525169,0.182103
emcee,otpbm,50,44,0.525746,0.259633
emcee,otpbm,51,44,0.525746,0.000000
emcee,otpbm,52,44,0.525746,0.000000
emcee,otpbm,53,44,0.525746,0.000000
emcee,otpbm,54,44,0.525001,1.499152
emcee,otpbm,55,44,0.524139,0.758783
emcee,otpbm,56,44,0.523128,0.946725
emcee,otpbm,57,44,0.523128,0.000000
emcee,otpbm,58,44,0.523128,0.000000
emcee,otpbm,59,44,0.523040,0.185738
emcee,otpbm,60,45,0.508763,157.865407
emcee,otpbm,61,45,0.508506,0.559880
emcee,otpbm,62,45,0.508477,0.138101
emcee,otpbm,63,45,0.508477,0.000000
