dataset,technique,revision,nCells,avgAR,avgMov
pybuilder,otpbm,0,77,0.494016,0.000000
pybuilder,otpbm,1,78,0.465381,10.129923
pybuilder,otpbm,2,94,0.438078,209.970462
pybuilder,otpbm,3,94,0.438078,0.000000
pybuilder,otpbm,4,94,0.438630,0.316200
pybuilder,otpbm,5,94,0.438630,0.000000
pybuilder,otpbm,6,97,0.448632,9.559842
pybuilder,otpbm,7,97,0.448838,0.329046
pybuilder,otpbm,8,97,0.448838,0.000000
pybuilder,otpbm,9,97,0.448838,0.000000
pybuilder,otpbm,10,97,0.448838,0.000000
pybuilder,otpbm,11,97,0.448599,4.102347
pybuilder,otpbm,12,99,0.450827,6.355396
pybuilder,otpbm,13,100,0.459116,30.014136
pybuilder,otpbm,14,102,0.457113,8.781932
pybuilder,otpbm,15,102,0.465392,0.970130
pybuilder,otpbm,16,108,0.482467,7.809474
pybuilder,otpbm,17,108,0.475055,28.030454
pybuilder,otpbm,18,109,0.468884,16.981960
pybuilder,otpbm,19,118,0.469077,124.825857
pybuilder,otpbm,20,127,0.483592,14.937307
pybuilder,otpbm,21,127,0.485657,1.307605
pybuilder,otpbm,22,132,0.478285,8.858639
pybuilder,otpbm,23,134,0.476626,5.456271
pybuilder,otpbm,24,135,0.474320,1.707048
pybuilder,otpbm,25,134,0.462642,1.772059
pybuilder,otpbm,26,134,0.462591,0.059198
pybuilder,otpbm,27,136,0.481933,1.499501
pybuilder,otpbm,28,142,0.443921,40.475582
pybuilder,otpbm,29,147,0.474075,134.806782
pybuilder,otpbm,30,147,0.474117,1.571145
pybuilder,otpbm,31,147,0.474207,0.232431
pybuilder,otpbm,32,147,0.474726,0.119668
pybuilder,otpbm,33,153,0.484687,38.803786
pybuilder,otpbm,34,153,0.484472,1.824610
pybuilder,otpbm,35,162,0.502109,9.499928
pybuilder,otpbm,36,162,0.501553,0.699158
pybuilder,otpbm,37,163,0.443262,52.885715
pybuilder,otpbm,38,165,0.455701,37.660995
pybuilder,otpbm,39,165,0.456744,1.252163
pybuilder,otpbm,40,165,0.455718,0.437320
pybuilder,otpbm,41,164,0.497504,25.065005
pybuilder,otpbm,42,165,0.466208,34.790344
pybuilder,otpbm,43,165,0.466094,0.078282
pybuilder,otpbm,44,165,0.466534,0.132716
pybuilder,otpbm,45,165,0.467169,0.128085
pybuilder,otpbm,46,167,0.483334,6.261932
pybuilder,otpbm,47,167,0.477651,3.248080
pybuilder,otpbm,48,167,0.477256,0.928828
pybuilder,otpbm,49,167,0.477513,0.838244
pybuilder,otpbm,50,167,0.477655,0.663185
pybuilder,otpbm,51,167,0.481479,0.834347
pybuilder,otpbm,52,167,0.481466,0.028535
