dataset,technique,revision,nCells,avgAR,avgMov
bdb,otpbm,0,9,0.433192,0.000000
bdb,otpbm,1,9,0.425134,24.690733
bdb,otpbm,2,9,0.417389,12.799127
bdb,otpbm,3,9,0.414967,7.012594
bdb,otpbm,4,9,0.414886,0.448405
bdb,otpbm,5,11,0.367092,34.408493
bdb,otpbm,6,12,0.399337,17.514317
bdb,otpbm,7,16,0.378504,58.143405
bdb,otpbm,8,18,0.319466,38.287322
bdb,otpbm,9,18,0.283586,11.358784
bdb,otpbm,10,18,0.282765,1.688957
bdb,otpbm,11,18,0.282073,1.831457
bdb,otpbm,12,18,0.281478,0.783231
bdb,otpbm,13,18,0.280858,1.591038
bdb,otpbm,14,18,0.279729,1.254219
bdb,otpbm,15,18,0.279110,1.890199
bdb,otpbm,16,19,0.274550,33.108565
bdb,otpbm,17,19,0.274435,0.221276
bdb,otpbm,18,19,0.274430,0.344670
bdb,otpbm,19,19,0.275016,0.803971
bdb,otpbm,20,19,0.275067,0.860345
bdb,otpbm,21,19,0.275012,2.581296
bdb,otpbm,22,19,0.276990,1.707016
bdb,otpbm,23,19,0.287049,56.077829
bdb,otpbm,24,19,0.288372,1.625170
bdb,otpbm,25,25,0.250734,15.320329
bdb,otpbm,26,25,0.256411,6.304842
bdb,otpbm,27,26,0.253158,85.455306
bdb,otpbm,28,26,0.251768,0.427834
bdb,otpbm,29,26,0.250890,1.496115
bdb,otpbm,30,25,0.259632,1.542212
bdb,otpbm,31,25,0.259430,0.239788
bdb,otpbm,32,103,0.419389,41.063588
bdb,otpbm,33,103,0.419252,0.357364
bdb,otpbm,34,103,0.418755,1.569444
bdb,otpbm,35,103,0.419190,1.125393
bdb,otpbm,36,103,0.418924,0.576365
bdb,otpbm,37,104,0.417875,9.367041
bdb,otpbm,38,104,0.417860,0.301196
bdb,otpbm,39,104,0.417859,0.017635
bdb,otpbm,40,105,0.415061,1.137579
bdb,otpbm,41,105,0.418024,29.945196
bdb,otpbm,42,105,0.418137,0.923931
bdb,otpbm,43,105,0.418311,0.080882
bdb,otpbm,44,105,0.418311,0.018949
bdb,otpbm,45,105,0.418377,3.124433
bdb,otpbm,46,105,0.418384,0.048881
bdb,otpbm,47,105,0.417051,1.845519
bdb,otpbm,48,106,0.420545,5.885393
bdb,otpbm,49,106,0.419893,0.617789
bdb,otpbm,50,106,0.427099,6.172143
bdb,otpbm,51,106,0.421639,1.794889
bdb,otpbm,52,106,0.421705,0.159415
bdb,otpbm,53,106,0.421670,0.099574
bdb,otpbm,54,105,0.425714,3.428950
bdb,otpbm,55,105,0.425145,4.990319
bdb,otpbm,56,105,0.425278,0.513526
bdb,otpbm,57,105,0.425123,1.197145
bdb,otpbm,58,105,0.425235,0.238598
bdb,otpbm,59,105,0.425353,0.464866
bdb,otpbm,60,105,0.425472,0.464654
bdb,otpbm,61,105,0.425470,0.042901
