dataset,technique,revision,nCells,avgAR,avgMov
PhysicsJS,otpbm,0,21,0.421933,0.000000
PhysicsJS,otpbm,1,56,0.463660,22.920528
PhysicsJS,otpbm,2,101,0.502988,41.705512
PhysicsJS,otpbm,3,102,0.531349,11.363985
PhysicsJS,otpbm,4,106,0.495455,29.116920
PhysicsJS,otpbm,5,106,0.495455,0.000000
PhysicsJS,otpbm,6,142,0.494378,114.824082
PhysicsJS,otpbm,7,148,0.515949,13.606573
PhysicsJS,otpbm,8,159,0.504066,56.875428
PhysicsJS,otpbm,9,153,0.482305,7.823112
PhysicsJS,otpbm,10,163,0.493450,8.677218
PhysicsJS,otpbm,11,136,0.510559,77.322408
PhysicsJS,otpbm,12,136,0.510350,0.146346
PhysicsJS,otpbm,13,136,0.510376,0.025879
PhysicsJS,otpbm,14,136,0.510376,0.007993
PhysicsJS,otpbm,15,136,0.511496,0.588306
PhysicsJS,otpbm,16,139,0.482392,73.899234
PhysicsJS,otpbm,17,149,0.516063,72.588660
PhysicsJS,otpbm,18,155,0.513073,19.458177
PhysicsJS,otpbm,19,155,0.513073,0.000000
