dataset,technique,revision,nCells,avgAR,avgMov
Hystrix,otpbm,0,29,0.667462,0.000000
Hystrix,otpbm,1,5,0.748360,165.576872
Hystrix,otpbm,2,5,0.748360,0.000000
Hystrix,otpbm,3,5,0.748360,0.000000
Hystrix,otpbm,4,5,0.748360,0.000000
Hystrix,otpbm,5,126,0.422445,15.478336
Hystrix,otpbm,6,213,0.498649,110.985391
Hystrix,otpbm,7,217,0.496853,5.997874
Hystrix,otpbm,8,232,0.528866,31.354105
Hystrix,otpbm,9,244,0.538261,4.276317
Hystrix,otpbm,10,244,0.537847,0.125021
Hystrix,otpbm,11,244,0.536989,0.177520
Hystrix,otpbm,12,244,0.535238,1.566219
Hystrix,otpbm,13,252,0.540798,12.418401
Hystrix,otpbm,14,252,0.538259,3.040144
Hystrix,otpbm,15,254,0.543259,1.097333
Hystrix,otpbm,16,254,0.542429,0.266851
Hystrix,otpbm,17,266,0.562541,8.552954
Hystrix,otpbm,18,254,0.542428,8.953988
Hystrix,otpbm,19,288,0.525603,67.872135
Hystrix,otpbm,20,383,0.537992,50.390282
Hystrix,otpbm,21,385,0.533176,6.148179
Hystrix,otpbm,22,386,0.532097,5.106929
Hystrix,otpbm,23,386,0.532097,0.000000
Hystrix,otpbm,24,386,0.532095,0.034298
Hystrix,otpbm,25,418,0.525652,17.669617
Hystrix,otpbm,26,424,0.528023,26.565452
Hystrix,otpbm,27,424,0.527966,0.542606
Hystrix,otpbm,28,430,0.525687,11.782567
Hystrix,otpbm,29,435,0.540455,38.047135
Hystrix,otpbm,30,454,0.536378,15.612205
Hystrix,otpbm,31,462,0.549105,6.352617
Hystrix,otpbm,32,462,0.548524,0.881573
Hystrix,otpbm,33,480,0.544493,2.162251
Hystrix,otpbm,34,484,0.553637,1.723401
Hystrix,otpbm,35,484,0.553144,0.297712
Hystrix,otpbm,36,489,0.551755,1.351982
Hystrix,otpbm,37,496,0.547731,1.911983
Hystrix,otpbm,38,501,0.547902,3.937820
Hystrix,otpbm,39,549,0.550407,8.558521
Hystrix,otpbm,40,562,0.553283,12.842530
Hystrix,otpbm,41,562,0.551771,9.198239
Hystrix,otpbm,42,652,0.551976,20.824560
Hystrix,otpbm,43,659,0.552945,1.680304
Hystrix,otpbm,44,659,0.552837,0.026539
Hystrix,otpbm,45,659,0.552837,0.000000
Hystrix,otpbm,46,659,0.551623,0.476408
Hystrix,otpbm,47,673,0.543867,0.768237
Hystrix,otpbm,48,710,0.531028,13.426585
Hystrix,otpbm,49,754,0.536542,210.659755
Hystrix,otpbm,50,768,0.538230,39.898456
Hystrix,otpbm,51,725,0.535400,221.311265
Hystrix,otpbm,52,725,0.535035,1.256259
Hystrix,otpbm,53,729,0.532835,1.464786
Hystrix,otpbm,54,729,0.532805,0.014557
Hystrix,otpbm,55,734,0.529805,2.947367
Hystrix,otpbm,56,734,0.529656,0.109350
Hystrix,otpbm,57,734,0.529656,0.000000
Hystrix,otpbm,58,767,0.533103,16.700852
Hystrix,otpbm,59,767,0.533241,0.161995
Hystrix,otpbm,60,767,0.533160,0.022510
