dataset,technique,revision,nCells,avgAR,avgMov
cpython,otpbm,0,3,1.000000,0.000000
cpython,otpbm,1,3,1.000000,0.000000
cpython,otpbm,2,120,0.491529,8.222799
cpython,otpbm,3,130,0.503070,46.859959
cpython,otpbm,4,143,0.512201,18.817918
cpython,otpbm,5,158,0.515282,47.136139
cpython,otpbm,6,158,0.518475,19.446802
cpython,otpbm,7,158,0.518625,1.394178
cpython,otpbm,8,168,0.525490,19.797261
cpython,otpbm,9,172,0.534727,14.829327
cpython,otpbm,10,194,0.540157,89.573704
cpython,otpbm,11,200,0.544079,9.827504
cpython,otpbm,12,203,0.543667,46.674312
cpython,otpbm,13,223,0.553399,29.046744
cpython,otpbm,14,236,0.559988,24.089511
cpython,otpbm,15,241,0.559249,14.586035
cpython,otpbm,16,249,0.544795,24.162238
cpython,otpbm,17,274,0.539600,31.784195
cpython,otpbm,18,277,0.545272,7.537252
cpython,otpbm,19,332,0.525820,67.346559
cpython,otpbm,20,343,0.513020,15.834814
cpython,otpbm,21,351,0.527517,136.373933
cpython,otpbm,22,359,0.533716,110.709593
cpython,otpbm,23,364,0.523334,18.587570
cpython,otpbm,24,393,0.529913,104.768025
cpython,otpbm,25,414,0.531161,24.263758
cpython,otpbm,26,421,0.528088,18.138834
cpython,otpbm,27,425,0.540889,17.230404
cpython,otpbm,28,442,0.541824,26.318997
cpython,otpbm,29,447,0.539523,27.623694
cpython,otpbm,30,455,0.537566,18.679149
cpython,otpbm,31,462,0.534901,10.151260
cpython,otpbm,32,464,0.538514,4.974183
cpython,otpbm,33,469,0.536461,6.324987
cpython,otpbm,34,474,0.532402,19.601193
cpython,otpbm,35,476,0.533744,4.313085
cpython,otpbm,36,476,0.533743,0.072474
cpython,otpbm,37,476,0.533750,0.132360
cpython,otpbm,38,486,0.524995,25.268720
cpython,otpbm,39,497,0.531723,15.214289
cpython,otpbm,40,521,0.522460,17.825335
cpython,otpbm,41,548,0.526949,20.372920
cpython,otpbm,42,554,0.538787,25.408168
cpython,otpbm,43,557,0.529301,19.264975
cpython,otpbm,44,560,0.529002,3.120464
cpython,otpbm,45,585,0.524749,22.839304
cpython,otpbm,46,610,0.513629,18.719126
cpython,otpbm,47,619,0.522577,4.222957
cpython,otpbm,48,645,0.522842,26.239090
cpython,otpbm,49,657,0.520861,17.950958
cpython,otpbm,50,726,0.527216,15.065512
cpython,otpbm,51,726,0.525132,2.285178
cpython,otpbm,52,743,0.533720,46.389830
cpython,otpbm,53,875,0.524795,29.014624
cpython,otpbm,54,896,0.525146,14.542901
cpython,otpbm,55,916,0.516383,8.727600
cpython,otpbm,56,948,0.515608,22.019565
cpython,otpbm,57,949,0.515456,0.721481
cpython,otpbm,58,956,0.520931,4.460423
cpython,otpbm,59,976,0.517476,18.766338
cpython,otpbm,60,1020,0.506673,24.942527
cpython,otpbm,61,1027,0.502917,1.957574
cpython,otpbm,62,1031,0.502807,8.068482
cpython,otpbm,63,1060,0.505663,8.418641
cpython,otpbm,64,1067,0.507406,11.627905
cpython,otpbm,65,1082,0.510006,3.734099
cpython,otpbm,66,1086,0.507616,8.496299
cpython,otpbm,67,1096,0.508704,5.461219
cpython,otpbm,68,1120,0.504715,30.584128
cpython,otpbm,69,1128,0.502425,22.861506
cpython,otpbm,70,1134,0.505215,9.434018
cpython,otpbm,71,1164,0.501354,14.299568
cpython,otpbm,72,1204,0.501346,20.697184
cpython,otpbm,73,1234,0.502658,10.610025
cpython,otpbm,74,1235,0.502217,4.806623
cpython,otpbm,75,1237,0.503353,0.457555
cpython,otpbm,76,1276,0.504838,18.050036
cpython,otpbm,77,1307,0.512699,13.950551
cpython,otpbm,78,1319,0.513388,17.899900
cpython,otpbm,79,1321,0.510730,3.490116
cpython,otpbm,80,1321,0.512978,8.135904
cpython,otpbm,81,1326,0.509413,10.786051
cpython,otpbm,82,1333,0.514165,2.584713
cpython,otpbm,83,1357,0.511944,15.405903
cpython,otpbm,84,1370,0.517391,16.525428
cpython,otpbm,85,1383,0.514882,17.539736
cpython,otpbm,86,1396,0.511201,18.700600
cpython,otpbm,87,1403,0.507639,22.639240
cpython,otpbm,88,1413,0.507271,12.132661
cpython,otpbm,89,1430,0.512535,7.470713
cpython,otpbm,90,1442,0.504435,16.619640
cpython,otpbm,91,1445,0.501048,10.078838
cpython,otpbm,92,1461,0.502233,10.198340
cpython,otpbm,93,1484,0.501914,19.355675
cpython,otpbm,94,1504,0.501399,15.095292
