new hiv 25
Afghanistan 0.0000000000 0.0000000000 1.1418465886 54.2669016205
Algeria 1.1418465886 0.0000000000 1.0704811768 54.2669016205
Angola 2.2123277654 0.0000000000 79.0015108495 54.2669016205
Argentina 81.2138386149 0.0000000000 31.1153195396 54.2669016205
Armenia 112.3291581546 0.0000000000 0.0123390797 9.6983647199
Azerbaijan 112.3291581546 9.6983647199 0.0123390797 44.5685369006
Bangladesh 0.0000000000 54.2669016205 0.0706872443 19.3180843920
Belarus 0.0000000000 73.5849860125 112.3414972343 0.0345135810
Belize 112.3363780769 54.2669016205 0.0051191574 19.3180843920
Benin 1.8495450216 54.2669016205 110.4868330553 19.3180843920
Bolivia (Plurinational State of) 0.0706872443 54.2669016205 1.7788577773 19.3180843920
Botswana 0.0000000000 73.6194995934 112.3414972343 32.4082525370
Burkina Faso 0.0000000000 106.0277521305 112.3414972343 203.7336685049
Burundi 112.3414972343 0.0000000000 81.4285221814 50.1763087318
Cambodia 193.7700194157 0.0000000000 57.8778026426 0.9368459471
Cameroon 112.3414972343 50.9369977044 81.4285221814 258.8244229310
Cape Verde 112.3414972343 50.1763087318 81.4285221814 0.7606889726
Central African Republic 193.7700194157 0.9368459471 57.8778026426 136.3110852958
Chad 193.7700194157 137.2479312429 57.8778026426 106.9342730990
Chile 193.7700194157 244.1822043419 57.8778026426 47.1099676231
Colombia 193.7700194157 291.2921719650 57.8778026426 18.4692486704
Congo 251.6478220583 0.0000000000 102.9022069019 67.4474442015
Costa Rica 271.9741839154 306.7127359365 82.5758450447 3.0486846988
Cuba 251.6478220583 306.7127359365 20.3263618572 3.0486846988
Côte d'Ivoire 251.6478220583 67.4474442015 102.9022069019 239.2652917350
Democratic Republic of the Congo 354.5500289601 0.0000000000 208.8677237297 307.2951968135
Denmark 354.5500289601 307.2951968135 208.8677237297 2.4662238219
Djibouti 563.4177526898 0.0000000000 6.6012988963 6.4533629299
Dominican Republic 570.0190515862 0.0000000000 122.8626099470 9.4688839643
Ecuador 563.4177526898 233.5881641340 6.6012988963 76.1732565014
Egypt 563.4177526898 223.8933860338 6.6012988963 9.6947781002
El Salvador 563.4177526898 13.3782044300 6.6012988963 210.5151816038
Equatorial Guinea 563.4177526898 6.4533629299 6.6012988963 6.9248415001
Eritrea 692.8816615332 0.0000000000 46.6310235772 9.4688839643
Ethiopia 570.0190515862 9.4688839643 169.4936335243 195.1314987275
Fiji 570.0190515862 204.6003826918 0.2591069672 4.3106278745
Gabon 570.2781585534 204.6003826918 169.2345265570 4.3106278745
