dataset,technique,revision,nCells,avgAR,avgMov
OptiKey,otpbm,0,192,0.490104,0.000000
OptiKey,otpbm,1,201,0.519167,7.366726
OptiKey,otpbm,2,206,0.509037,4.411470
OptiKey,otpbm,3,213,0.527022,6.652064
OptiKey,otpbm,4,244,0.485962,13.382643
OptiKey,otpbm,5,271,0.486467,78.683025
OptiKey,otpbm,6,228,0.484270,120.547041
OptiKey,otpbm,7,240,0.497593,16.246851
OptiKey,otpbm,8,251,0.487556,19.836163
OptiKey,otpbm,9,253,0.484362,16.253597
OptiKey,otpbm,10,253,0.484362,0.000000
OptiKey,otpbm,11,258,0.493023,91.465825
OptiKey,otpbm,12,278,0.472759,13.253544
OptiKey,otpbm,13,287,0.486865,101.641819
OptiKey,otpbm,14,299,0.480245,29.813815
OptiKey,otpbm,15,304,0.462216,7.140484
OptiKey,otpbm,16,341,0.485119,0.055386
OptiKey,otpbm,17,304,0.462216,0.062127
OptiKey,otpbm,18,341,0.488935,0.913620
OptiKey,otpbm,19,359,0.500571,22.914891
OptiKey,otpbm,20,377,0.491304,11.195581
OptiKey,otpbm,21,396,0.487057,7.760690
OptiKey,otpbm,22,390,0.481161,8.983518
OptiKey,otpbm,23,393,0.469746,52.229437
OptiKey,otpbm,24,402,0.473292,14.985764
OptiKey,otpbm,25,404,0.472243,18.046497
OptiKey,otpbm,26,404,0.472243,0.000000
OptiKey,otpbm,27,410,0.474707,19.171076
OptiKey,otpbm,28,413,0.486730,7.426654
OptiKey,otpbm,29,421,0.483261,1.081734
OptiKey,otpbm,30,426,0.481163,21.223420
OptiKey,otpbm,31,433,0.463798,30.970114
OptiKey,otpbm,32,431,0.459064,0.380988
OptiKey,otpbm,33,435,0.456263,7.526041
OptiKey,otpbm,34,435,0.456276,0.095952
OptiKey,otpbm,35,440,0.458972,16.724349
