dataset,technique,revision,nCells,avgAR,avgMov
gimp,otpbs,0,7,0.438286,0.000000
gimp,otpbs,1,861,0.465113,1.877012
gimp,otpbs,2,942,0.477201,57.043139
gimp,otpbs,3,1105,0.484602,30.637043
gimp,otpbs,4,1252,0.486172,81.420066
gimp,otpbs,5,1350,0.490837,22.102316
gimp,otpbs,6,1222,0.506471,75.621846
gimp,otpbs,7,1492,0.515827,25.254235
gimp,otpbs,8,1946,0.556084,77.866556
gimp,otpbs,9,1963,0.546609,82.935711
gimp,otpbs,10,1973,0.554469,35.556194
gimp,otpbs,11,2004,0.556706,70.785920
gimp,otpbs,12,2085,0.548118,20.659037
gimp,otpbs,13,2106,0.549295,96.731394
gimp,otpbs,14,1983,0.533247,34.560685
gimp,otpbs,15,2018,0.533713,12.956099
gimp,otpbs,16,2196,0.533365,70.562460
gimp,otpbs,17,1928,0.516744,43.352245
gimp,otpbs,18,2025,0.520292,70.098767
gimp,otpbs,19,2142,0.529222,70.013161
gimp,otpbs,20,2171,0.524171,18.385170
gimp,otpbs,21,2226,0.521159,13.305811
gimp,otpbs,22,2211,0.520843,6.311332
gimp,otpbs,23,2165,0.515154,200.370499
gimp,otpbs,24,2142,0.512746,69.340349
gimp,otpbs,25,2118,0.517951,9.976301
gimp,otpbs,26,2166,0.513931,19.468644
gimp,otpbs,27,2216,0.522744,83.260928
gimp,otpbs,28,2232,0.517309,3.958131
gimp,otpbs,29,2287,0.516224,14.413508
gimp,otpbs,30,2303,0.517986,5.011398
gimp,otpbs,31,2313,0.516002,4.795578
gimp,otpbs,32,2311,0.520179,2.255879
gimp,otpbs,33,2333,0.521624,5.290718
gimp,otpbs,34,2465,0.515121,17.948286
gimp,otpbs,35,2487,0.524090,8.099771
gimp,otpbs,36,2522,0.519904,46.101133
gimp,otpbs,37,2563,0.514593,133.585423
gimp,otpbs,38,2595,0.516260,2.951687
gimp,otpbs,39,2676,0.514790,13.932928
gimp,otpbs,40,2709,0.514781,10.960463
gimp,otpbs,41,2720,0.517922,9.850881
gimp,otpbs,42,2738,0.524230,4.797340
gimp,otpbs,43,2786,0.527561,11.137864
gimp,otpbs,44,2826,0.526890,19.735426
gimp,otpbs,45,2875,0.523262,17.429672
gimp,otpbs,46,2902,0.527923,6.451708
gimp,otpbs,47,2938,0.528344,4.444715
gimp,otpbs,48,2963,0.530040,3.258995
gimp,otpbs,49,2979,0.534528,6.128001
gimp,otpbs,50,2985,0.534598,16.512254
gimp,otpbs,51,3009,0.537090,2.204358
gimp,otpbs,52,3027,0.537269,8.064548
gimp,otpbs,53,3046,0.538061,7.186831
gimp,otpbs,54,3136,0.538828,3.784251
gimp,otpbs,55,3145,0.534405,17.870868
gimp,otpbs,56,3165,0.538997,17.473614
gimp,otpbs,57,3205,0.541626,42.139904
gimp,otpbs,58,3226,0.534538,10.470311
gimp,otpbs,59,3238,0.533617,2.484927
gimp,otpbs,60,3253,0.534488,3.000249
gimp,otpbs,61,3257,0.535549,2.929424
gimp,otpbs,62,3263,0.538566,14.360748
gimp,otpbs,63,3278,0.540367,2.760268
gimp,otpbs,64,3364,0.539517,6.278800
gimp,otpbs,65,3385,0.541690,14.429293
gimp,otpbs,66,3415,0.543730,2.681856
gimp,otpbs,67,3445,0.543961,43.169539
gimp,otpbs,68,3450,0.541821,52.798634
gimp,otpbs,69,3421,0.538230,48.283165
gimp,otpbs,70,3440,0.539179,2.885361
gimp,otpbs,71,3467,0.538295,20.168692
