dataset,technique,revision,nCells,avgAR,avgMov
brackets,otpbs,0,75,0.481576,0.000000
brackets,otpbs,1,96,0.500030,29.391683
brackets,otpbs,2,120,0.497790,64.309707
brackets,otpbs,3,176,0.510363,35.749192
brackets,otpbs,4,193,0.517264,29.141546
brackets,otpbs,5,240,0.503564,54.171077
brackets,otpbs,6,241,0.501491,6.541288
brackets,otpbs,7,274,0.532081,111.622528
brackets,otpbs,8,877,0.525570,56.628318
brackets,otpbs,9,898,0.523768,11.228006
brackets,otpbs,10,915,0.517586,6.525660
brackets,otpbs,11,916,0.519972,1.017503
brackets,otpbs,12,916,0.517844,0.416299
brackets,otpbs,13,916,0.517845,0.029881
brackets,otpbs,14,880,0.527114,13.767974
brackets,otpbs,15,928,0.511790,15.007772
brackets,otpbs,16,945,0.505972,6.481253
brackets,otpbs,17,948,0.505788,1.521839
brackets,otpbs,18,967,0.507753,4.893785
brackets,otpbs,19,980,0.509909,12.584465
brackets,otpbs,20,1122,0.521337,19.334880
brackets,otpbs,21,1590,0.516307,56.264037
brackets,otpbs,22,1679,0.512239,9.297225
brackets,otpbs,23,1679,0.512239,0.000000
brackets,otpbs,24,1679,0.512171,0.008914
brackets,otpbs,25,1679,0.512175,0.052193
brackets,otpbs,26,1671,0.511259,2.273920
brackets,otpbs,27,1730,0.514508,21.572950
brackets,otpbs,28,1777,0.510251,18.875174
brackets,otpbs,29,1793,0.512023,57.384414
brackets,otpbs,30,1820,0.515172,60.970169
brackets,otpbs,31,1996,0.513782,39.574258
brackets,otpbs,32,2018,0.513157,76.633320
brackets,otpbs,33,2018,0.513156,0.005709
brackets,otpbs,34,2001,0.515105,70.652674
brackets,otpbs,35,2040,0.512774,7.225837
brackets,otpbs,36,2041,0.512219,1.499828
brackets,otpbs,37,2077,0.511676,4.983506
brackets,otpbs,38,2086,0.512098,1.763299
brackets,otpbs,39,2087,0.512473,0.021495
brackets,otpbs,40,2086,0.512737,0.116786
brackets,otpbs,41,2103,0.513209,2.965547
brackets,otpbs,42,2120,0.514522,2.710884
brackets,otpbs,43,2122,0.514599,0.219035
brackets,otpbs,44,2100,0.513463,2.748502
brackets,otpbs,45,2122,0.514554,2.779016
brackets,otpbs,46,2122,0.514597,0.102686
brackets,otpbs,47,2114,0.515488,1.434375
brackets,otpbs,48,2116,0.515857,0.254352
brackets,otpbs,49,2135,0.513336,8.091049
brackets,otpbs,50,2162,0.509381,3.171553
brackets,otpbs,51,2182,0.511843,2.414035
brackets,otpbs,52,2195,0.514381,4.181738
brackets,otpbs,53,2242,0.519908,21.650941
brackets,otpbs,54,2242,0.519054,2.196802
brackets,otpbs,55,2244,0.517195,0.738536
brackets,otpbs,56,2329,0.508315,41.198258
brackets,otpbs,57,2336,0.509103,2.131683
brackets,otpbs,58,2336,0.509043,0.192659
brackets,otpbs,59,2348,0.509122,2.608706
brackets,otpbs,60,2345,0.510580,56.006308
brackets,otpbs,61,2346,0.510358,56.309041
brackets,otpbs,62,2346,0.510552,12.873592
brackets,otpbs,63,2346,0.510350,12.876110
brackets,otpbs,64,2353,0.510027,15.097676
brackets,otpbs,65,2363,0.509229,56.148299
brackets,otpbs,66,2362,0.509521,0.083258
brackets,otpbs,67,2359,0.509433,0.652543
brackets,otpbs,68,2362,0.509483,1.002860
brackets,otpbs,69,2364,0.509008,0.503277
brackets,otpbs,70,2364,0.509891,1.609403
brackets,otpbs,71,2363,0.510185,2.287289
brackets,otpbs,72,2365,0.508677,2.857665
brackets,otpbs,73,2364,0.511266,0.804049
brackets,otpbs,74,2365,0.504196,1.227325
brackets,otpbs,75,2380,0.505432,2.787785
brackets,otpbs,76,2365,0.508681,3.040548
brackets,otpbs,77,2380,0.505292,3.076419
brackets,otpbs,78,2374,0.505697,1.635210
brackets,otpbs,79,2374,0.505657,0.128581
brackets,otpbs,80,2376,0.505881,0.216404
brackets,otpbs,81,2375,0.505877,0.376473
brackets,otpbs,82,2376,0.505949,0.199237
brackets,otpbs,83,2375,0.505611,0.306177
brackets,otpbs,84,2290,0.515780,59.936995
brackets,otpbs,85,1793,0.523716,82.999274
brackets,otpbs,86,1799,0.521092,63.902719
brackets,otpbs,87,1799,0.521092,0.000000
