dataset,technique,revision,nCells,avgAR,avgMov
spacemacs,otpbs,0,58,0.546737,0.000000
spacemacs,otpbs,1,137,0.547278,33.723713
spacemacs,otpbs,2,144,0.544928,5.908701
spacemacs,otpbs,3,144,0.524952,34.910223
spacemacs,otpbs,4,122,0.555355,63.622561
spacemacs,otpbs,5,124,0.543191,27.807140
spacemacs,otpbs,6,121,0.547672,22.721465
spacemacs,otpbs,7,123,0.543623,6.780709
spacemacs,otpbs,8,123,0.543607,0.698488
spacemacs,otpbs,9,127,0.557902,5.783947
spacemacs,otpbs,10,133,0.549844,14.654690
spacemacs,otpbs,11,137,0.561091,3.438685
spacemacs,otpbs,12,137,0.559765,1.511949
spacemacs,otpbs,13,137,0.559765,0.000000
spacemacs,otpbs,14,126,0.547640,8.285197
spacemacs,otpbs,15,131,0.538498,31.166294
spacemacs,otpbs,16,132,0.543051,1.090605
spacemacs,otpbs,17,136,0.535234,1.729769
spacemacs,otpbs,18,143,0.536456,5.368814
spacemacs,otpbs,19,140,0.583220,11.558169
spacemacs,otpbs,20,25,0.655838,14.487965
spacemacs,otpbs,21,28,0.604124,28.624521
spacemacs,otpbs,22,75,0.522090,43.535230
spacemacs,otpbs,23,118,0.513292,57.847972
spacemacs,otpbs,24,165,0.525096,158.676268
spacemacs,otpbs,25,194,0.548340,29.605715
spacemacs,otpbs,26,243,0.563107,21.913531
spacemacs,otpbs,27,283,0.535764,49.830216
spacemacs,otpbs,28,338,0.534472,49.616601
spacemacs,otpbs,29,368,0.528483,27.629701
spacemacs,otpbs,30,402,0.541495,18.915837
spacemacs,otpbs,31,419,0.540711,41.852657
spacemacs,otpbs,32,427,0.508323,31.240404
spacemacs,otpbs,33,432,0.493286,34.288283
spacemacs,otpbs,34,452,0.506589,14.927248
spacemacs,otpbs,35,463,0.500648,57.468812
spacemacs,otpbs,36,488,0.541173,152.438246
spacemacs,otpbs,37,494,0.545551,14.438707
spacemacs,otpbs,38,520,0.525829,59.969131
spacemacs,otpbs,39,542,0.528594,13.444863
spacemacs,otpbs,40,564,0.528342,183.269010
spacemacs,otpbs,41,569,0.521026,170.071409
spacemacs,otpbs,42,574,0.511219,14.739736
spacemacs,otpbs,43,582,0.507337,4.819361
spacemacs,otpbs,44,582,0.507200,0.375541
spacemacs,otpbs,45,582,0.507212,0.023834
spacemacs,otpbs,46,589,0.510086,6.285459
spacemacs,otpbs,47,590,0.501512,8.418645
spacemacs,otpbs,48,590,0.501479,0.028829
spacemacs,otpbs,49,590,0.501484,0.005532
spacemacs,otpbs,50,606,0.505125,29.586934
