dataset,technique,revision,nCells,avgAR,avgMov
hiv,otpbs,0,109,0.360129,0.000000
hiv,otpbs,1,109,0.371092,9.290158
hiv,otpbs,2,109,0.412563,44.062991
hiv,otpbs,3,109,0.395139,25.728343
hiv,otpbs,4,109,0.394462,62.544009
hiv,otpbs,5,109,0.409166,32.722992
hiv,otpbs,6,109,0.421835,19.991022
hiv,otpbs,7,109,0.431697,29.554061
hiv,otpbs,8,109,0.456391,111.216584
hiv,otpbs,9,109,0.449524,159.430478
hiv,otpbs,10,109,0.449020,13.137326
hiv,otpbs,11,109,0.456098,22.044239
hiv,otpbs,12,109,0.456310,15.328799
hiv,otpbs,13,109,0.450498,4.507508
hiv,otpbs,14,109,0.445820,20.541150
hiv,otpbs,15,109,0.465043,4.865568
hiv,otpbs,16,109,0.465745,28.750950
hiv,otpbs,17,109,0.475756,12.192032
hiv,otpbs,18,109,0.471913,12.267919
hiv,otpbs,19,109,0.463442,41.791326
hiv,otpbs,20,109,0.440082,49.905297
hiv,otpbs,21,109,0.455300,53.330296
hiv,otpbs,22,109,0.457696,87.345964
hiv,otpbs,23,109,0.454835,159.495854
hiv,otpbs,24,109,0.507103,34.322514
