dataset,technique,revision,nCells,avgAR,avgMov
pybuilder,otpbs,0,77,0.474243,0.000000
pybuilder,otpbs,1,78,0.477341,50.775882
pybuilder,otpbs,2,94,0.434777,175.224189
pybuilder,otpbs,3,94,0.434777,0.000000
pybuilder,otpbs,4,94,0.432434,0.575546
pybuilder,otpbs,5,94,0.432434,0.000000
pybuilder,otpbs,6,97,0.422079,9.989759
pybuilder,otpbs,7,97,0.421962,27.479393
pybuilder,otpbs,8,97,0.421962,0.000000
pybuilder,otpbs,9,97,0.421962,0.000000
pybuilder,otpbs,10,97,0.421962,0.000000
pybuilder,otpbs,11,97,0.424420,27.676999
pybuilder,otpbs,12,99,0.426532,25.750988
pybuilder,otpbs,13,100,0.433337,2.767076
pybuilder,otpbs,14,102,0.433256,7.895616
pybuilder,otpbs,15,102,0.431344,9.880727
pybuilder,otpbs,16,108,0.474516,40.879721
pybuilder,otpbs,17,108,0.505618,82.343074
pybuilder,otpbs,18,109,0.496185,21.533952
pybuilder,otpbs,19,118,0.473266,10.714034
pybuilder,otpbs,20,127,0.486394,10.892198
pybuilder,otpbs,21,127,0.487807,1.036532
pybuilder,otpbs,22,132,0.491874,7.092507
pybuilder,otpbs,23,134,0.496939,32.109982
pybuilder,otpbs,24,135,0.494383,1.681071
pybuilder,otpbs,25,134,0.484032,5.471048
pybuilder,otpbs,26,134,0.484108,0.068960
pybuilder,otpbs,27,136,0.478404,3.269835
pybuilder,otpbs,28,142,0.498449,8.915883
pybuilder,otpbs,29,147,0.578034,188.996972
pybuilder,otpbs,30,147,0.579938,1.218076
pybuilder,otpbs,31,147,0.579305,0.363262
pybuilder,otpbs,32,147,0.579686,0.186670
pybuilder,otpbs,33,153,0.565811,15.670132
pybuilder,otpbs,34,153,0.566246,2.079489
pybuilder,otpbs,35,162,0.581292,49.651250
pybuilder,otpbs,36,162,0.572372,24.375125
pybuilder,otpbs,37,163,0.581528,40.834649
pybuilder,otpbs,38,165,0.582236,30.551124
pybuilder,otpbs,39,165,0.576592,0.996439
pybuilder,otpbs,40,165,0.584334,23.081271
pybuilder,otpbs,41,164,0.569154,4.586771
pybuilder,otpbs,42,165,0.569333,10.166262
pybuilder,otpbs,43,165,0.569364,0.085331
pybuilder,otpbs,44,165,0.569614,0.171125
pybuilder,otpbs,45,165,0.569570,0.172195
pybuilder,otpbs,46,167,0.574634,27.174453
pybuilder,otpbs,47,167,0.579027,27.042471
pybuilder,otpbs,48,167,0.579188,0.385152
pybuilder,otpbs,49,167,0.569905,2.452088
pybuilder,otpbs,50,167,0.570637,0.758366
pybuilder,otpbs,51,167,0.572447,0.667984
pybuilder,otpbs,52,167,0.572885,0.053127
