dataset,technique,revision,nCells,avgAR,avgMov
Hystrix,otpbs,0,29,0.667462,0.000000
Hystrix,otpbs,1,5,0.748360,165.576872
Hystrix,otpbs,2,5,0.748360,0.000000
Hystrix,otpbs,3,5,0.748360,0.000000
Hystrix,otpbs,4,5,0.748360,0.000000
Hystrix,otpbs,5,126,0.462124,15.060412
Hystrix,otpbs,6,213,0.543348,33.499460
Hystrix,otpbs,7,217,0.546996,6.916703
Hystrix,otpbs,8,232,0.575094,15.568627
Hystrix,otpbs,9,244,0.579878,4.295212
Hystrix,otpbs,10,244,0.579458,2.581804
Hystrix,otpbs,11,244,0.578660,2.637812
Hystrix,otpbs,12,244,0.578502,1.244615
Hystrix,otpbs,13,252,0.585433,9.716432
Hystrix,otpbs,14,252,0.591191,3.074048
Hystrix,otpbs,15,254,0.597539,2.130401
Hystrix,otpbs,16,254,0.596834,0.341300
Hystrix,otpbs,17,266,0.612118,9.509967
Hystrix,otpbs,18,254,0.596828,9.958654
Hystrix,otpbs,19,288,0.569802,93.538487
Hystrix,otpbs,20,383,0.586743,29.011979
Hystrix,otpbs,21,385,0.586451,4.232358
Hystrix,otpbs,22,386,0.586066,1.266542
Hystrix,otpbs,23,386,0.586066,0.000000
Hystrix,otpbs,24,386,0.586087,0.035641
Hystrix,otpbs,25,418,0.579529,8.927085
Hystrix,otpbs,26,424,0.571388,24.493190
Hystrix,otpbs,27,424,0.572407,0.549822
Hystrix,otpbs,28,430,0.571298,11.195089
Hystrix,otpbs,29,435,0.563657,22.313322
Hystrix,otpbs,30,454,0.557154,12.774038
Hystrix,otpbs,31,462,0.557367,11.059948
Hystrix,otpbs,32,462,0.557174,2.366246
Hystrix,otpbs,33,480,0.542158,3.420014
Hystrix,otpbs,34,484,0.539777,2.637279
Hystrix,otpbs,35,484,0.539368,0.371346
Hystrix,otpbs,36,489,0.537015,4.052206
Hystrix,otpbs,37,496,0.534307,5.088589
Hystrix,otpbs,38,501,0.540130,3.949717
Hystrix,otpbs,39,549,0.525844,14.477056
Hystrix,otpbs,40,562,0.525444,19.928414
Hystrix,otpbs,41,562,0.533821,6.472475
Hystrix,otpbs,42,652,0.568145,32.282652
Hystrix,otpbs,43,659,0.567585,5.552170
Hystrix,otpbs,44,659,0.567382,0.064741
Hystrix,otpbs,45,659,0.567382,0.000000
Hystrix,otpbs,46,659,0.566849,0.429103
Hystrix,otpbs,47,673,0.557119,5.015067
Hystrix,otpbs,48,710,0.554088,25.185307
Hystrix,otpbs,49,754,0.555274,26.484711
Hystrix,otpbs,50,768,0.545480,28.345422
Hystrix,otpbs,51,725,0.538566,19.769986
Hystrix,otpbs,52,725,0.537754,1.699824
Hystrix,otpbs,53,729,0.537694,3.093608
Hystrix,otpbs,54,729,0.537700,0.016398
Hystrix,otpbs,55,734,0.539301,4.748954
Hystrix,otpbs,56,734,0.539126,0.165005
Hystrix,otpbs,57,734,0.539126,0.000000
Hystrix,otpbs,58,767,0.547941,14.282185
Hystrix,otpbs,59,767,0.547902,0.170092
Hystrix,otpbs,60,767,0.547852,0.025936
