dataset,technique,revision,nCells,avgAR,avgMov
Leaflet,otpbs,0,76,0.527209,0.000000
Leaflet,otpbs,1,76,0.527134,0.056457
Leaflet,otpbs,2,82,0.549030,36.351750
Leaflet,otpbs,3,85,0.536699,39.034312
Leaflet,otpbs,4,93,0.525413,236.854935
Leaflet,otpbs,5,122,0.539254,89.711170
Leaflet,otpbs,6,146,0.522541,52.302833
Leaflet,otpbs,7,130,0.519216,72.073651
Leaflet,otpbs,8,172,0.532646,68.252836
Leaflet,otpbs,9,144,0.529838,81.831810
Leaflet,otpbs,10,172,0.532770,68.561145
Leaflet,otpbs,11,149,0.530715,82.275643
Leaflet,otpbs,12,151,0.524171,7.152673
Leaflet,otpbs,13,152,0.531603,5.895259
Leaflet,otpbs,14,152,0.532564,2.267171
Leaflet,otpbs,15,192,0.537778,107.846444
Leaflet,otpbs,16,157,0.550631,209.953437
Leaflet,otpbs,17,157,0.550520,0.261348
Leaflet,otpbs,18,158,0.541740,140.374612
Leaflet,otpbs,19,161,0.545696,8.529721
Leaflet,otpbs,20,162,0.549664,1.410595
Leaflet,otpbs,21,162,0.551718,1.177489
Leaflet,otpbs,22,164,0.550236,8.490317
Leaflet,otpbs,23,197,0.545843,143.920915
Leaflet,otpbs,24,170,0.553284,128.182780
Leaflet,otpbs,25,171,0.547027,3.938405
Leaflet,otpbs,26,201,0.565971,111.554999
Leaflet,otpbs,27,178,0.562341,123.931101
Leaflet,otpbs,28,207,0.566541,109.948437
Leaflet,otpbs,29,185,0.562952,123.542574
Leaflet,otpbs,30,197,0.560222,37.476704
Leaflet,otpbs,31,212,0.563818,132.142837
Leaflet,otpbs,32,194,0.559424,113.330435
Leaflet,otpbs,33,197,0.563615,2.703700
Leaflet,otpbs,34,232,0.564861,103.634171
Leaflet,otpbs,35,201,0.559067,218.974682
Leaflet,otpbs,36,201,0.559088,0.056661
Leaflet,otpbs,37,201,0.559067,0.056661
Leaflet,otpbs,38,204,0.559047,3.684094
Leaflet,otpbs,39,205,0.561200,0.552576
Leaflet,otpbs,40,205,0.562304,3.205374
Leaflet,otpbs,41,207,0.546436,176.484229
Leaflet,otpbs,42,203,0.572097,14.139629
Leaflet,otpbs,43,239,0.550050,204.471806
Leaflet,otpbs,44,204,0.569897,191.129554
Leaflet,otpbs,45,206,0.578466,2.136527
Leaflet,otpbs,46,206,0.578199,0.219923
Leaflet,otpbs,47,206,0.578239,0.131554
Leaflet,otpbs,48,206,0.578166,0.108313
Leaflet,otpbs,49,206,0.583188,1.364042
Leaflet,otpbs,50,239,0.549973,163.753255
Leaflet,otpbs,51,207,0.580120,188.017608
Leaflet,otpbs,52,239,0.549963,162.678979
Leaflet,otpbs,53,210,0.575842,183.204156
Leaflet,otpbs,54,211,0.576300,3.238447
Leaflet,otpbs,55,239,0.549958,161.110324
Leaflet,otpbs,56,209,0.571236,183.141641
Leaflet,otpbs,57,239,0.549961,159.762477
Leaflet,otpbs,58,239,0.549961,0.000000
Leaflet,otpbs,59,239,0.550194,1.542865
Leaflet,otpbs,60,243,0.536471,57.437787
Leaflet,otpbs,61,218,0.557901,175.938305
Leaflet,otpbs,62,218,0.557376,1.085782
Leaflet,otpbs,63,218,0.559657,1.532445
Leaflet,otpbs,64,219,0.558909,3.225999
Leaflet,otpbs,65,217,0.555772,4.749338
Leaflet,otpbs,66,219,0.558730,6.074971
Leaflet,otpbs,67,30,0.534533,170.304498
Leaflet,otpbs,68,224,0.565111,45.572721
Leaflet,otpbs,69,227,0.558026,16.049127
Leaflet,otpbs,70,234,0.547361,173.045336
Leaflet,otpbs,71,228,0.561818,179.857378
Leaflet,otpbs,72,229,0.560737,3.363264
Leaflet,otpbs,73,237,0.562419,10.616184
Leaflet,otpbs,74,273,0.551007,78.652476
Leaflet,otpbs,75,263,0.540121,4.993524
Leaflet,otpbs,76,263,0.539958,0.302364
Leaflet,otpbs,77,266,0.517125,55.293725
Leaflet,otpbs,78,266,0.517085,0.160596
Leaflet,otpbs,79,269,0.535750,76.643451
Leaflet,otpbs,80,281,0.520707,1.951959
Leaflet,otpbs,81,281,0.528304,0.786168
Leaflet,otpbs,82,285,0.541133,1.760119
Leaflet,otpbs,83,286,0.545498,10.598555
