dataset,technique,revision,nCells,avgAR,avgMov
standard,otpbs,0,11,0.524327,0.000000
standard,otpbs,1,11,0.457584,12.172162
standard,otpbs,2,6,0.616074,38.032921
standard,otpbs,3,8,0.554769,5.933373
standard,otpbs,4,8,0.548588,2.157987
standard,otpbs,5,8,0.561724,96.192629
standard,otpbs,6,8,0.631359,16.906281
standard,otpbs,7,9,0.412321,125.860456
standard,otpbs,8,9,0.495520,27.359502
standard,otpbs,9,9,0.481664,3.872586
standard,otpbs,10,9,0.491193,7.426213
standard,otpbs,11,9,0.491193,0.000000
standard,otpbs,12,9,0.491193,0.000000
standard,otpbs,13,10,0.402935,19.291559
standard,otpbs,14,11,0.540265,46.813307
standard,otpbs,15,11,0.542006,8.902264
standard,otpbs,16,11,0.565095,6.812652
standard,otpbs,17,11,0.565095,0.000000
standard,otpbs,18,11,0.540821,6.146240
standard,otpbs,19,11,0.506388,9.734133
standard,otpbs,20,11,0.506388,0.000000
standard,otpbs,21,11,0.506388,0.000000
standard,otpbs,22,11,0.506388,0.000000
standard,otpbs,23,11,0.506388,0.000000
standard,otpbs,24,11,0.506705,0.541179
standard,otpbs,25,11,0.530352,4.482193
standard,otpbs,26,11,0.530352,0.000000
standard,otpbs,27,11,0.525060,3.833575
standard,otpbs,28,11,0.525060,0.000000
