dataset,technique,revision,nCells,avgAR,avgMov
PhysicsJS,otpbs,0,21,0.459730,0.000000
PhysicsJS,otpbs,1,56,0.522655,32.021635
PhysicsJS,otpbs,2,101,0.565932,58.118417
PhysicsJS,otpbs,3,102,0.554025,10.523132
PhysicsJS,otpbs,4,106,0.521386,22.366575
PhysicsJS,otpbs,5,106,0.521386,0.000000
PhysicsJS,otpbs,6,142,0.544350,42.626410
PhysicsJS,otpbs,7,148,0.556731,11.684976
PhysicsJS,otpbs,8,159,0.525928,141.749150
PhysicsJS,otpbs,9,153,0.519038,6.587744
PhysicsJS,otpbs,10,163,0.523840,11.056199
PhysicsJS,otpbs,11,136,0.521249,140.111777
PhysicsJS,otpbs,12,136,0.521108,0.103053
PhysicsJS,otpbs,13,136,0.520970,0.027439
PhysicsJS,otpbs,14,136,0.520974,0.005611
PhysicsJS,otpbs,15,136,0.521815,0.915895
PhysicsJS,otpbs,16,139,0.546545,231.535015
PhysicsJS,otpbs,17,149,0.535374,221.115755
PhysicsJS,otpbs,18,155,0.521643,161.507659
PhysicsJS,otpbs,19,155,0.521643,0.000000
