dataset,technique,revision,nCells,avgAR,avgMov
AudioKit,otpbs,0,63,0.555769,0.000000
AudioKit,otpbs,1,247,0.532655,24.825769
AudioKit,otpbs,2,423,0.545511,4.535541
AudioKit,otpbs,3,494,0.549485,25.926631
AudioKit,otpbs,4,469,0.525245,56.228548
AudioKit,otpbs,5,469,0.525246,0.006801
AudioKit,otpbs,6,469,0.525246,0.000000
AudioKit,otpbs,7,485,0.521575,20.464241
AudioKit,otpbs,8,488,0.520913,9.377678
AudioKit,otpbs,9,489,0.520369,0.928805
AudioKit,otpbs,10,492,0.530572,29.334532
AudioKit,otpbs,11,692,0.564842,57.546549
AudioKit,otpbs,12,742,0.564432,15.769897
AudioKit,otpbs,13,755,0.563014,12.401680
AudioKit,otpbs,14,755,0.563366,0.267275
AudioKit,otpbs,15,763,0.559755,0.751455
AudioKit,otpbs,16,799,0.556291,16.471465
AudioKit,otpbs,17,800,0.556100,30.256067
AudioKit,otpbs,18,800,0.552220,19.701031
AudioKit,otpbs,19,807,0.553759,17.070801
AudioKit,otpbs,20,845,0.551284,76.193711
AudioKit,otpbs,21,848,0.549689,0.402257
