dataset,technique,revision,nCells,avgAR,avgMov
bootstrap,otpbs,0,27,0.586084,0.000000
bootstrap,otpbs,1,31,0.548511,12.898022
bootstrap,otpbs,2,25,0.569899,77.506613
bootstrap,otpbs,3,25,0.581807,14.404439
bootstrap,otpbs,4,28,0.655733,170.488883
bootstrap,otpbs,5,50,0.601192,162.564315
bootstrap,otpbs,6,52,0.586238,7.581197
bootstrap,otpbs,7,67,0.597941,101.656758
bootstrap,otpbs,8,74,0.569376,192.648744
bootstrap,otpbs,9,144,0.513945,64.207137
bootstrap,otpbs,10,142,0.511333,2.902313
bootstrap,otpbs,11,151,0.507781,16.392803
bootstrap,otpbs,12,157,0.483126,102.504392
bootstrap,otpbs,13,159,0.477160,4.604666
bootstrap,otpbs,14,159,0.481558,58.305625
bootstrap,otpbs,15,162,0.483802,11.002224
bootstrap,otpbs,16,161,0.463603,12.789543
bootstrap,otpbs,17,7,0.470475,0.000000
bootstrap,otpbs,18,173,0.484216,31.857210
bootstrap,otpbs,19,161,0.463414,34.169308
bootstrap,otpbs,20,170,0.502871,20.806965
bootstrap,otpbs,21,170,0.531859,137.044101
bootstrap,otpbs,22,169,0.535875,36.812382
bootstrap,otpbs,23,10,0.539753,43.165374
bootstrap,otpbs,24,122,0.467010,53.316539
bootstrap,otpbs,25,120,0.504884,42.070995
bootstrap,otpbs,26,122,0.494825,15.869251
bootstrap,otpbs,27,129,0.529341,23.470614
bootstrap,otpbs,28,129,0.508740,40.964501
bootstrap,otpbs,29,128,0.531820,50.009689
bootstrap,otpbs,30,117,0.535553,172.366210
bootstrap,otpbs,31,117,0.535261,0.146572
bootstrap,otpbs,32,117,0.535214,0.031660
bootstrap,otpbs,33,170,0.529029,64.011702
bootstrap,otpbs,34,170,0.529049,0.040879
bootstrap,otpbs,35,170,0.529008,0.038203
bootstrap,otpbs,36,170,0.526921,36.719922
bootstrap,otpbs,37,171,0.530588,16.944108
bootstrap,otpbs,38,171,0.523617,3.059117
bootstrap,otpbs,39,129,0.529360,172.324775
bootstrap,otpbs,40,186,0.499491,136.501335
bootstrap,otpbs,41,191,0.493756,67.806002
bootstrap,otpbs,42,200,0.518982,21.007274
bootstrap,otpbs,43,202,0.510784,4.811000
bootstrap,otpbs,44,205,0.531057,84.268779
bootstrap,otpbs,45,311,0.512674,44.617229
bootstrap,otpbs,46,316,0.512918,4.850055
bootstrap,otpbs,47,312,0.526770,54.762072
bootstrap,otpbs,48,321,0.524311,13.009598
bootstrap,otpbs,49,317,0.503723,105.430232
bootstrap,otpbs,50,317,0.501730,2.662678
bootstrap,otpbs,51,318,0.498593,3.358632
bootstrap,otpbs,52,320,0.509288,23.667681
bootstrap,otpbs,53,247,0.538218,101.790884
bootstrap,otpbs,54,245,0.540517,93.665910
bootstrap,otpbs,55,333,0.510712,117.601772
bootstrap,otpbs,56,331,0.504319,145.638349
bootstrap,otpbs,57,328,0.491803,160.260248
bootstrap,otpbs,58,335,0.498822,161.079805
bootstrap,otpbs,59,243,0.526257,133.158827
bootstrap,otpbs,60,258,0.538617,79.996123
bootstrap,otpbs,61,279,0.541842,16.748121
bootstrap,otpbs,62,335,0.499933,104.188884
bootstrap,otpbs,63,328,0.498534,168.331429
bootstrap,otpbs,64,285,0.549923,93.233852
bootstrap,otpbs,65,282,0.548039,8.829081
bootstrap,otpbs,66,282,0.548039,0.000000
bootstrap,otpbs,67,282,0.548039,0.000000
bootstrap,otpbs,68,293,0.551471,120.199208
bootstrap,otpbs,69,285,0.555719,122.246964
bootstrap,otpbs,70,285,0.555695,0.048192
bootstrap,otpbs,71,285,0.555719,0.048192
bootstrap,otpbs,72,285,0.555719,0.000000
bootstrap,otpbs,73,285,0.555719,0.000000
bootstrap,otpbs,74,296,0.556323,4.901437
bootstrap,otpbs,75,296,0.551255,2.614313
bootstrap,otpbs,76,295,0.542499,8.083056
bootstrap,otpbs,77,295,0.542095,0.601288
bootstrap,otpbs,78,296,0.543474,0.452230
bootstrap,otpbs,79,296,0.544182,6.219670
bootstrap,otpbs,80,283,0.557306,239.588352
bootstrap,otpbs,81,286,0.555282,239.365035
bootstrap,otpbs,82,286,0.552834,5.724659
bootstrap,otpbs,83,287,0.555626,1.049185
bootstrap,otpbs,84,296,0.549791,43.311771
bootstrap,otpbs,85,297,0.545697,5.003278
bootstrap,otpbs,86,290,0.544469,46.714498
bootstrap,otpbs,87,288,0.539237,9.957966
bootstrap,otpbs,88,288,0.538611,6.126387
bootstrap,otpbs,89,289,0.526858,55.532647
bootstrap,otpbs,90,288,0.537606,85.531439
bootstrap,otpbs,91,288,0.537606,0.000000
