dataset,technique,revision,nCells,avgAR,avgMov
Chart.js,otpbs,0,24,0.563235,0.000000
Chart.js,otpbs,1,25,0.589486,70.090775
Chart.js,otpbs,2,25,0.589486,0.000000
Chart.js,otpbs,3,25,0.589486,0.000000
Chart.js,otpbs,4,25,0.589486,0.000000
Chart.js,otpbs,5,25,0.589486,0.000000
Chart.js,otpbs,6,25,0.589486,0.000000
Chart.js,otpbs,7,25,0.589486,0.000000
Chart.js,otpbs,8,18,0.459079,176.719106
Chart.js,otpbs,9,18,0.487934,19.623908
Chart.js,otpbs,10,18,0.477548,101.914136
Chart.js,otpbs,11,18,0.486482,112.927203
Chart.js,otpbs,12,18,0.477863,112.909676
Chart.js,otpbs,13,18,0.478668,0.147923
Chart.js,otpbs,14,20,0.560404,22.793641
Chart.js,otpbs,15,19,0.534473,22.061998
Chart.js,otpbs,16,21,0.563852,161.961886
Chart.js,otpbs,17,21,0.544965,134.625222
Chart.js,otpbs,18,22,0.569210,13.094056
Chart.js,otpbs,19,30,0.494689,54.757367
Chart.js,otpbs,20,22,0.569758,74.844344
Chart.js,otpbs,21,22,0.569738,0.026560
Chart.js,otpbs,22,69,0.610544,73.947305
Chart.js,otpbs,23,76,0.487730,250.702676
Chart.js,otpbs,24,84,0.555515,189.265622
Chart.js,otpbs,25,86,0.474451,205.548994
Chart.js,otpbs,26,94,0.480226,34.594043
Chart.js,otpbs,27,98,0.488822,48.156702
Chart.js,otpbs,28,104,0.581740,176.930957
Chart.js,otpbs,29,104,0.579777,0.698811
Chart.js,otpbs,30,109,0.551365,42.296404
Chart.js,otpbs,31,113,0.565727,31.058255
Chart.js,otpbs,32,110,0.576609,142.099451
Chart.js,otpbs,33,113,0.570961,23.691682
Chart.js,otpbs,34,114,0.578464,6.552512
Chart.js,otpbs,35,118,0.582152,7.995667
Chart.js,otpbs,36,142,0.582754,12.294403
Chart.js,otpbs,37,142,0.586682,10.936995
Chart.js,otpbs,38,145,0.590336,18.717509
Chart.js,otpbs,39,147,0.589428,17.388481
Chart.js,otpbs,40,149,0.586495,2.106971
Chart.js,otpbs,41,164,0.582693,21.785144
Chart.js,otpbs,42,164,0.589016,3.035750
Chart.js,otpbs,43,164,0.589016,0.000000
