dataset,technique,revision,nCells,avgAR,avgMov
earthdata-search,otpbs,0,28,0.426544,0.000000
earthdata-search,otpbs,1,40,0.507574,98.604214
earthdata-search,otpbs,2,40,0.507574,0.000000
earthdata-search,otpbs,3,70,0.478642,129.684475
earthdata-search,otpbs,4,116,0.450307,59.257845
earthdata-search,otpbs,5,191,0.517174,70.525829
earthdata-search,otpbs,6,216,0.513512,64.070561
earthdata-search,otpbs,7,256,0.523031,51.984815
earthdata-search,otpbs,8,285,0.528561,30.115754
earthdata-search,otpbs,9,304,0.532457,16.118193
earthdata-search,otpbs,10,323,0.541865,20.563788
earthdata-search,otpbs,11,337,0.558695,9.489999
earthdata-search,otpbs,12,340,0.553456,19.352904
earthdata-search,otpbs,13,349,0.548484,6.183849
earthdata-search,otpbs,14,350,0.547170,1.641597
earthdata-search,otpbs,15,349,0.545963,10.083553
earthdata-search,otpbs,16,350,0.545557,0.361863
earthdata-search,otpbs,17,356,0.538159,2.972797
earthdata-search,otpbs,18,363,0.527932,2.299946
earthdata-search,otpbs,19,368,0.533280,4.268178
earthdata-search,otpbs,20,371,0.534525,4.785524
earthdata-search,otpbs,21,373,0.533462,7.467355
earthdata-search,otpbs,22,374,0.539201,4.620865
earthdata-search,otpbs,23,375,0.540838,0.659810
earthdata-search,otpbs,24,645,0.539085,112.129982
earthdata-search,otpbs,25,646,0.528420,23.156888
earthdata-search,otpbs,26,671,0.535596,19.692831
earthdata-search,otpbs,27,684,0.539964,53.769724
earthdata-search,otpbs,28,684,0.546268,1.230168
earthdata-search,otpbs,29,700,0.547137,19.943894
earthdata-search,otpbs,30,709,0.546403,15.694008
earthdata-search,otpbs,31,719,0.544016,12.642570
earthdata-search,otpbs,32,725,0.542632,129.986570
earthdata-search,otpbs,33,750,0.544429,73.628037
earthdata-search,otpbs,34,753,0.542668,13.949077
earthdata-search,otpbs,35,746,0.540428,35.032715
earthdata-search,otpbs,36,747,0.536179,23.705774
earthdata-search,otpbs,37,747,0.533656,6.315725
earthdata-search,otpbs,38,749,0.539429,46.398648
earthdata-search,otpbs,39,752,0.543372,4.002131
earthdata-search,otpbs,40,752,0.529151,20.012024
earthdata-search,otpbs,41,752,0.533229,2.071836
earthdata-search,otpbs,42,756,0.535830,1.835745
earthdata-search,otpbs,43,748,0.526614,20.314802
earthdata-search,otpbs,44,748,0.528751,39.194069
earthdata-search,otpbs,45,751,0.524292,2.339873
