dataset,technique,revision,nCells,avgAR,avgMov
exports,otpbs,0,96,0.563365,0.000000
exports,otpbs,1,98,0.567400,21.722287
exports,otpbs,2,99,0.602953,24.662044
exports,otpbs,3,99,0.591022,19.142143
exports,otpbs,4,100,0.575776,33.958380
exports,otpbs,5,106,0.555448,38.628556
exports,otpbs,6,107,0.585987,19.101640
exports,otpbs,7,110,0.578373,19.799835
exports,otpbs,8,111,0.593061,19.615713
exports,otpbs,9,111,0.593017,14.112155
exports,otpbs,10,115,0.582604,15.571300
exports,otpbs,11,115,0.611230,17.422075
exports,otpbs,12,116,0.611172,14.366714
exports,otpbs,13,116,0.601446,18.287455
exports,otpbs,14,117,0.578950,44.479863
exports,otpbs,15,120,0.581296,41.137311
exports,otpbs,16,123,0.566634,23.558239
exports,otpbs,17,129,0.578232,149.810761
exports,otpbs,18,128,0.581958,27.800960
exports,otpbs,19,128,0.562707,21.103870
exports,otpbs,20,142,0.539567,43.578118
exports,otpbs,21,144,0.602117,27.543335
exports,otpbs,22,144,0.579263,28.731192
exports,otpbs,23,145,0.607765,33.175925
exports,otpbs,24,144,0.601908,27.422267
exports,otpbs,25,145,0.590605,130.590807
exports,otpbs,26,147,0.583142,148.201313
exports,otpbs,27,147,0.585255,29.645050
exports,otpbs,28,147,0.613883,29.973570
exports,otpbs,29,151,0.594670,28.783186
exports,otpbs,30,167,0.612773,108.821122
exports,otpbs,31,172,0.583954,33.448046
exports,otpbs,32,174,0.593305,212.949780
exports,otpbs,33,175,0.602459,45.568530
exports,otpbs,34,181,0.571840,41.539420
exports,otpbs,35,187,0.581533,43.747386
exports,otpbs,36,188,0.594179,36.746931
exports,otpbs,37,189,0.577659,40.296822
exports,otpbs,38,189,0.589275,15.192908
exports,otpbs,39,189,0.592343,11.711017
exports,otpbs,40,191,0.603708,23.917089
exports,otpbs,41,191,0.613738,14.811355
exports,otpbs,42,193,0.605969,16.168845
exports,otpbs,43,193,0.607252,29.852438
exports,otpbs,44,193,0.586271,18.164167
exports,otpbs,45,192,0.610838,13.374081
exports,otpbs,46,193,0.567268,36.568219
exports,otpbs,47,193,0.547002,26.293306
exports,otpbs,48,192,0.561540,19.572334
exports,otpbs,49,193,0.563906,16.818211
exports,otpbs,50,193,0.564622,14.115913
exports,otpbs,51,194,0.550361,27.005038
exports,otpbs,52,191,0.571134,26.263195
exports,otpbs,53,191,0.561651,23.847927
exports,otpbs,54,186,0.577730,29.155282
exports,otpbs,55,172,0.602226,26.166773
