dataset,technique,revision,nCells,avgAR,avgMov
PhysicsJS,sqr,0,21,0.542214,0.000000
PhysicsJS,sqr,1,56,0.564362,76.363214
PhysicsJS,sqr,2,101,0.580652,105.643427
PhysicsJS,sqr,3,102,0.573791,2.770256
PhysicsJS,sqr,4,106,0.559853,21.579666
PhysicsJS,sqr,5,106,0.559853,0.000000
PhysicsJS,sqr,6,142,0.552356,82.920483
PhysicsJS,sqr,7,148,0.534787,101.823416
PhysicsJS,sqr,8,159,0.541215,62.990463
PhysicsJS,sqr,9,153,0.548094,40.352964
PhysicsJS,sqr,10,163,0.534286,9.764075
PhysicsJS,sqr,11,136,0.525491,76.286534
PhysicsJS,sqr,12,136,0.525118,0.127732
PhysicsJS,sqr,13,136,0.525157,0.027722
PhysicsJS,sqr,14,136,0.525160,0.009453
PhysicsJS,sqr,15,136,0.525717,3.696175
PhysicsJS,sqr,16,139,0.550599,112.787311
PhysicsJS,sqr,17,149,0.548587,112.529027
PhysicsJS,sqr,18,155,0.541412,21.132518
PhysicsJS,sqr,19,155,0.541412,0.000000
