dataset,technique,revision,nCells,avgAR,avgMov
d3,sqr,0,62,0.732557,0.000000
d3,sqr,1,86,0.642718,85.496024
d3,sqr,2,158,0.571994,58.959268
d3,sqr,3,161,0.574995,11.465983
d3,sqr,4,181,0.594272,47.997640
d3,sqr,5,220,0.540740,104.172492
d3,sqr,6,273,0.543090,89.826537
d3,sqr,7,339,0.568244,36.045579
d3,sqr,8,372,0.565823,28.502272
d3,sqr,9,413,0.561180,34.347271
d3,sqr,10,475,0.561738,15.898090
d3,sqr,11,564,0.575190,64.438836
d3,sqr,12,586,0.572338,34.167784
d3,sqr,13,605,0.570732,33.026331
d3,sqr,14,617,0.576984,16.833760
d3,sqr,15,621,0.579564,2.773184
d3,sqr,16,621,0.578390,2.519956
d3,sqr,17,615,0.576868,35.513998
d3,sqr,18,622,0.572455,7.897727
d3,sqr,19,625,0.577593,30.012496
d3,sqr,20,626,0.576756,0.035438
d3,sqr,21,627,0.574688,16.888752
d3,sqr,22,633,0.570083,43.907215
d3,sqr,23,646,0.567249,40.966888
d3,sqr,24,655,0.564429,5.312061
d3,sqr,25,616,0.579606,54.873894
d3,sqr,26,579,0.566183,98.263625
d3,sqr,27,412,0.556142,181.339964
d3,sqr,28,411,0.551353,23.760616
d3,sqr,29,413,0.550884,21.614136
d3,sqr,30,494,0.558446,61.237427
d3,sqr,31,494,0.561181,1.762506
d3,sqr,32,497,0.554106,13.827376
d3,sqr,33,506,0.553421,6.988715
d3,sqr,34,509,0.565120,16.973388
d3,sqr,35,514,0.568096,10.272834
d3,sqr,36,513,0.566957,1.485402
d3,sqr,37,524,0.570250,8.008075
d3,sqr,38,524,0.570230,0.011976
d3,sqr,39,524,0.569758,0.165364
d3,sqr,40,528,0.567804,38.434296
d3,sqr,41,528,0.567686,0.125724
d3,sqr,42,535,0.569633,23.143650
d3,sqr,43,535,0.568185,2.399608
d3,sqr,44,537,0.571492,4.223200
d3,sqr,45,537,0.574188,1.838224
d3,sqr,46,538,0.573683,0.374788
d3,sqr,47,540,0.575971,0.434936
d3,sqr,48,538,0.574061,0.403912
d3,sqr,49,545,0.572588,18.022969
d3,sqr,50,549,0.568576,0.423025
d3,sqr,51,554,0.573251,21.546796
d3,sqr,52,555,0.572266,0.117151
d3,sqr,53,558,0.572857,2.113990
d3,sqr,54,558,0.572902,0.023953
d3,sqr,55,559,0.575538,0.457338
d3,sqr,56,558,0.572857,0.438777
d3,sqr,57,558,0.572796,0.065094
d3,sqr,58,559,0.573271,0.416734
d3,sqr,59,559,0.575472,0.103332
d3,sqr,60,564,0.585398,3.285341
d3,sqr,61,564,0.583124,2.064631
d3,sqr,62,564,0.583150,0.496371
d3,sqr,63,5,0.438417,87.817830
d3,sqr,64,5,0.436688,0.167582
d3,sqr,65,4,0.504227,2.329601
d3,sqr,66,4,0.503968,0.129400
d3,sqr,67,5,0.498224,36.313689
d3,sqr,68,5,0.503851,1.392043
d3,sqr,69,5,0.441848,31.939187
d3,sqr,70,6,0.444179,38.169665
d3,sqr,71,7,0.614325,22.730452
d3,sqr,72,7,0.614145,0.028771
d3,sqr,73,7,0.614145,0.000000
d3,sqr,74,7,0.635858,129.678918
d3,sqr,75,7,0.635858,0.000000
d3,sqr,76,7,0.635858,0.000000
d3,sqr,77,7,0.635858,0.000000
