dataset,technique,revision,nCells,avgAR,avgMov
spacemacs,sqr,0,58,0.727250,0.000000
spacemacs,sqr,1,137,0.514158,56.786631
spacemacs,sqr,2,144,0.511250,24.020034
spacemacs,sqr,3,144,0.517428,32.038495
spacemacs,sqr,4,122,0.539451,65.932361
spacemacs,sqr,5,124,0.543765,58.243262
spacemacs,sqr,6,121,0.554071,32.480422
spacemacs,sqr,7,123,0.556967,14.702621
spacemacs,sqr,8,123,0.553858,0.446807
spacemacs,sqr,9,127,0.548146,10.627682
spacemacs,sqr,10,133,0.543828,26.522525
spacemacs,sqr,11,137,0.551988,10.816844
spacemacs,sqr,12,137,0.554465,0.600869
spacemacs,sqr,13,137,0.554465,0.000000
spacemacs,sqr,14,126,0.551532,21.839230
spacemacs,sqr,15,131,0.545195,25.843080
spacemacs,sqr,16,132,0.543740,13.563512
spacemacs,sqr,17,136,0.542612,14.355050
spacemacs,sqr,18,143,0.549528,16.475179
spacemacs,sqr,19,140,0.557574,13.205072
spacemacs,sqr,20,25,0.654917,11.576248
spacemacs,sqr,21,28,0.604976,26.368651
spacemacs,sqr,22,75,0.509195,47.365176
spacemacs,sqr,23,118,0.517944,35.571883
spacemacs,sqr,24,165,0.527515,41.509127
spacemacs,sqr,25,194,0.581297,37.323842
spacemacs,sqr,26,243,0.570852,42.726491
spacemacs,sqr,27,283,0.578090,46.237146
spacemacs,sqr,28,338,0.571762,38.844602
spacemacs,sqr,29,368,0.556098,32.359484
spacemacs,sqr,30,402,0.570867,25.487817
spacemacs,sqr,31,419,0.558629,90.900681
spacemacs,sqr,32,427,0.542174,28.199453
spacemacs,sqr,33,432,0.530127,29.118410
spacemacs,sqr,34,452,0.543606,47.607450
spacemacs,sqr,35,463,0.556573,25.989888
spacemacs,sqr,36,488,0.559832,71.666329
spacemacs,sqr,37,494,0.559372,98.697968
spacemacs,sqr,38,520,0.558144,75.236406
spacemacs,sqr,39,542,0.562809,25.153845
spacemacs,sqr,40,564,0.558122,27.616383
spacemacs,sqr,41,569,0.558750,40.929113
spacemacs,sqr,42,574,0.559821,26.811882
spacemacs,sqr,43,582,0.564242,15.380929
spacemacs,sqr,44,582,0.563024,5.754168
spacemacs,sqr,45,582,0.563037,0.026348
spacemacs,sqr,46,589,0.567880,19.922558
spacemacs,sqr,47,590,0.564918,28.691784
spacemacs,sqr,48,590,0.564918,0.020889
spacemacs,sqr,49,590,0.564910,0.006324
spacemacs,sqr,50,606,0.557331,146.601912
