dataset,technique,revision,nCells,avgAR,avgMov
pybuilder,sqr,0,77,0.644878,0.000000
pybuilder,sqr,1,78,0.628829,21.329498
pybuilder,sqr,2,94,0.626973,29.489636
pybuilder,sqr,3,94,0.626973,0.000000
pybuilder,sqr,4,94,0.624424,0.506494
pybuilder,sqr,5,94,0.624424,0.000000
pybuilder,sqr,6,97,0.586414,15.213866
pybuilder,sqr,7,97,0.586255,0.751684
pybuilder,sqr,8,97,0.586255,0.000000
pybuilder,sqr,9,97,0.586255,0.000000
pybuilder,sqr,10,97,0.586255,0.000000
pybuilder,sqr,11,97,0.589300,23.640525
pybuilder,sqr,12,99,0.590669,25.155725
pybuilder,sqr,13,100,0.582884,5.461569
pybuilder,sqr,14,102,0.563901,15.936729
pybuilder,sqr,15,102,0.562377,2.731915
pybuilder,sqr,16,108,0.532475,21.325258
pybuilder,sqr,17,108,0.570262,33.227857
pybuilder,sqr,18,109,0.572332,22.556739
pybuilder,sqr,19,118,0.552936,26.419183
pybuilder,sqr,20,127,0.575540,30.058526
pybuilder,sqr,21,127,0.575668,0.878682
pybuilder,sqr,22,132,0.582323,158.711750
pybuilder,sqr,23,134,0.577150,14.462158
pybuilder,sqr,24,135,0.575241,2.134829
pybuilder,sqr,25,134,0.573717,5.398418
pybuilder,sqr,26,134,0.573592,0.078853
pybuilder,sqr,27,136,0.572824,2.368194
pybuilder,sqr,28,142,0.559889,11.803895
pybuilder,sqr,29,147,0.584274,46.674563
pybuilder,sqr,30,147,0.583152,20.680003
pybuilder,sqr,31,147,0.583636,0.327703
pybuilder,sqr,32,147,0.583255,0.195644
pybuilder,sqr,33,153,0.594861,33.931681
pybuilder,sqr,34,153,0.593784,0.838316
pybuilder,sqr,35,162,0.591478,28.653121
pybuilder,sqr,36,162,0.590115,0.748844
pybuilder,sqr,37,163,0.577534,26.798208
pybuilder,sqr,38,165,0.579818,38.790808
pybuilder,sqr,39,165,0.587262,14.236555
pybuilder,sqr,40,165,0.585500,0.706992
pybuilder,sqr,41,164,0.588738,2.269962
pybuilder,sqr,42,165,0.579380,13.284763
pybuilder,sqr,43,165,0.579324,0.102630
pybuilder,sqr,44,165,0.579236,0.155808
pybuilder,sqr,45,165,0.579419,0.158266
pybuilder,sqr,46,167,0.605618,11.767719
pybuilder,sqr,47,167,0.599638,7.606208
pybuilder,sqr,48,167,0.599714,0.305211
pybuilder,sqr,49,167,0.599591,0.331757
pybuilder,sqr,50,167,0.588582,11.498949
pybuilder,sqr,51,167,0.601106,11.429533
pybuilder,sqr,52,167,0.601336,0.039417
