dataset,technique,revision,avgAR,avgMov
Chart.js-loc,sqr,0,0.659420,0.000000
Chart.js-loc,sqr,1,0.708819,141.856963
Chart.js-loc,sqr,2,0.708819,0.000000
Chart.js-loc,sqr,3,0.708819,0.000000
Chart.js-loc,sqr,4,0.708819,0.000000
Chart.js-loc,sqr,5,0.708819,0.000000
Chart.js-loc,sqr,6,0.708819,0.000000
Chart.js-loc,sqr,7,0.708819,0.000000
Chart.js-loc,sqr,8,0.456323,191.108854
Chart.js-loc,sqr,9,0.458040,2.137889
Chart.js-loc,sqr,10,0.455641,0.707703
Chart.js-loc,sqr,11,0.456634,0.159692
Chart.js-loc,sqr,12,0.456098,0.086103
Chart.js-loc,sqr,13,0.456878,0.136359
Chart.js-loc,sqr,14,0.605834,32.868064
Chart.js-loc,sqr,15,0.477836,24.252102
Chart.js-loc,sqr,16,0.613807,22.730673
Chart.js-loc,sqr,17,0.606064,0.929858
Chart.js-loc,sqr,18,0.628456,12.232150
Chart.js-loc,sqr,19,0.569454,64.327027
Chart.js-loc,sqr,20,0.624286,87.715321
Chart.js-loc,sqr,21,0.624427,0.031635
Chart.js-loc,sqr,22,0.572033,25.635047
Chart.js-loc,sqr,23,0.569633,26.175081
Chart.js-loc,sqr,24,0.610912,172.022822
Chart.js-loc,sqr,25,0.630526,12.424365
Chart.js-loc,sqr,26,0.637066,22.497141
Chart.js-loc,sqr,27,0.621005,43.704396
Chart.js-loc,sqr,28,0.599366,112.186753
Chart.js-loc,sqr,29,0.599808,8.688827
Chart.js-loc,sqr,30,0.592543,32.565884
Chart.js-loc,sqr,31,0.615188,20.980190
Chart.js-loc,sqr,32,0.642422,117.849590
Chart.js-loc,sqr,33,0.643246,30.707300
Chart.js-loc,sqr,34,0.649990,27.504739
Chart.js-loc,sqr,35,0.647122,18.197177
Chart.js-loc,sqr,36,0.627235,45.729121
Chart.js-loc,sqr,37,0.622061,15.890708
Chart.js-loc,sqr,38,0.626886,12.618271
Chart.js-loc,sqr,39,0.613703,10.216713
Chart.js-loc,sqr,40,0.609111,14.232452
Chart.js-loc,sqr,41,0.601584,134.434529
Chart.js-loc,sqr,42,0.596772,2.958236
Chart.js-loc,sqr,43,0.596772,0.000000
