dataset,technique,revision,nCells,avgAR,avgMov
AudioKit,sqr,0,63,0.771081,0.000000
AudioKit,sqr,1,247,0.593827,23.337432
AudioKit,sqr,2,423,0.590419,7.321422
AudioKit,sqr,3,494,0.616610,39.576696
AudioKit,sqr,4,469,0.576456,54.954798
AudioKit,sqr,5,469,0.576456,0.007759
AudioKit,sqr,6,469,0.576456,0.000000
AudioKit,sqr,7,485,0.570659,32.505759
AudioKit,sqr,8,488,0.575796,6.299001
AudioKit,sqr,9,489,0.575777,8.015518
AudioKit,sqr,10,492,0.580313,29.924061
AudioKit,sqr,11,692,0.602330,67.401991
AudioKit,sqr,12,742,0.615550,220.506807
AudioKit,sqr,13,755,0.614054,25.151578
AudioKit,sqr,14,755,0.614211,0.133332
AudioKit,sqr,15,763,0.608472,247.388748
AudioKit,sqr,16,799,0.599988,57.122895
AudioKit,sqr,17,800,0.614740,75.598444
AudioKit,sqr,18,800,0.624755,32.263773
AudioKit,sqr,19,807,0.622409,29.514031
AudioKit,sqr,20,845,0.626406,32.713720
AudioKit,sqr,21,848,0.624853,0.304203
