dataset,technique,revision,nCells,avgAR,avgMov
fsharp,sqr,0,30,0.512899,0.000000
fsharp,sqr,1,30,0.512784,0.536570
fsharp,sqr,2,30,0.512784,0.000000
fsharp,sqr,3,30,0.512784,0.000000
fsharp,sqr,4,30,0.512784,0.000000
fsharp,sqr,5,30,0.512784,0.000000
fsharp,sqr,6,30,0.512784,0.000000
fsharp,sqr,7,30,0.512784,0.000000
fsharp,sqr,8,31,0.501630,1.920135
fsharp,sqr,9,30,0.466718,23.992961
fsharp,sqr,10,97,0.516922,38.748788
fsharp,sqr,11,97,0.518218,2.929054
fsharp,sqr,12,97,0.518458,0.098275
fsharp,sqr,13,97,0.519773,0.493181
fsharp,sqr,14,98,0.516616,137.348761
fsharp,sqr,15,98,0.516616,0.000000
fsharp,sqr,16,98,0.516616,0.000000
fsharp,sqr,17,98,0.516616,0.000000
fsharp,sqr,18,98,0.516616,0.000000
fsharp,sqr,19,98,0.516616,0.000000
fsharp,sqr,20,98,0.516736,0.036158
fsharp,sqr,21,98,0.516569,0.101537
fsharp,sqr,22,358,0.538075,65.300517
fsharp,sqr,23,359,0.537432,0.378501
fsharp,sqr,24,378,0.540012,7.816348
fsharp,sqr,25,403,0.565622,162.777949
fsharp,sqr,26,501,0.507402,183.398524
fsharp,sqr,27,502,0.509943,0.392741
fsharp,sqr,28,541,0.531505,15.754416
fsharp,sqr,29,770,0.508026,169.701558
fsharp,sqr,30,855,0.524282,41.578875
fsharp,sqr,31,855,0.524574,0.500946
fsharp,sqr,32,855,0.524618,0.012460
fsharp,sqr,33,864,0.519750,4.639688
fsharp,sqr,34,433,0.567223,73.736610
fsharp,sqr,35,864,0.520029,32.619983
fsharp,sqr,36,847,0.518964,61.241819
fsharp,sqr,37,850,0.519776,0.875413
fsharp,sqr,38,817,0.528245,263.514042
fsharp,sqr,39,817,0.528428,0.029193
fsharp,sqr,40,821,0.528891,0.287084
fsharp,sqr,41,824,0.528605,0.074648
fsharp,sqr,42,459,0.569715,238.554513
fsharp,sqr,43,814,0.535573,139.333177
fsharp,sqr,44,814,0.535842,0.088238
fsharp,sqr,45,826,0.548982,57.929754
fsharp,sqr,46,827,0.544848,3.760513
fsharp,sqr,47,822,0.531643,59.002258
fsharp,sqr,48,831,0.544704,66.368378
fsharp,sqr,49,818,0.530524,22.148025
fsharp,sqr,50,825,0.526710,35.640551
fsharp,sqr,51,830,0.532094,15.000581
fsharp,sqr,52,826,0.534892,0.106651
fsharp,sqr,53,830,0.532094,0.106137
fsharp,sqr,54,772,0.533597,45.277710
fsharp,sqr,55,763,0.509829,27.586696
fsharp,sqr,56,768,0.517249,7.173064
fsharp,sqr,57,763,0.509771,6.860393
fsharp,sqr,58,772,0.512108,7.906534
fsharp,sqr,59,772,0.510084,0.605584
fsharp,sqr,60,225,0.568206,226.610730
fsharp,sqr,61,225,0.568206,0.000000
fsharp,sqr,62,608,0.498588,131.646493
fsharp,sqr,63,609,0.484702,75.240373
fsharp,sqr,64,616,0.490543,7.719386
fsharp,sqr,65,643,0.500771,27.997016
fsharp,sqr,66,654,0.493801,1.862952
fsharp,sqr,67,251,0.597522,195.273331
fsharp,sqr,68,251,0.597522,0.000000
