new hiv 25
Afghanistan 978.5394477893 968.7549424238 7.1535174036 8.6620990758
Algeria 970.9388355481 977.4170414996 7.2026324975 8.0653423216
Angola 857.1901983735 770.0918213212 73.1223174841 58.6300785403
Argentina 841.2599081505 927.2206325569 41.6122576334 40.5777547381
Armenia 998.8940610531 999.7996968962 0.5974390459 0.2003031038
Azerbaijan 999.4712345776 998.7596615506 0.5287654224 1.0400353456
Bangladesh 997.6198055253 998.0442432978 1.2742555278 1.0716391814
Belarus 995.9319393798 994.8006707011 2.0340303101 1.9039931516
Belize 999.4915000990 999.7996968962 0.5007660611 0.2003031038
Benin 955.2968708595 828.7218998615 44.7031291405 48.4280169865
Bolivia (Plurinational State of) 978.1414680456 983.4409827604 6.0808122148 5.7319675060
Botswana 781.2275379338 828.7218998615 60.0323702167 60.5763224219
Burkina Faso 537.0556639725 712.3200983266 152.7546134263 149.6584524172
Burundi 930.3125158575 770.0918213212 69.6874841425 58.6300785403
Cambodia 970.9388355481 985.4823838211 7.2026324975 7.5276528335
Cameroon 537.0556639725 861.9785507438 152.7546134263 138.0214492562
Cape Verde 985.6929651929 968.7549424238 7.1535174036 8.6620990758
Central African Republic 689.8102773989 770.0918213212 91.4172605350 86.2949990729
Chad 689.8102773989 932.3026958672 91.4172605350 67.6973041328
Chile 898.9981178812 828.7218998615 56.2987529783 48.4280169865
Colombia 964.3580129618 877.1499168480 35.6419870382 29.9895518817
Congo 689.8102773989 856.3868203941 91.4172605350 75.9158754731
Costa Rica 983.2555744457 932.6565367611 16.7444255543 15.0337009128
Cuba 992.8464825964 968.7549424238 7.1535174036 8.6620990758
Côte d'Ivoire 537.0556639725 551.1514074887 152.7546134263 161.1686908379
Democratic Republic of the Congo 257.4431502895 385.4384076657 279.6125136831 229.5308807141
Denmark 960.3874739254 907.1394687297 20.1856933637 25.5170680314
Djibouti 986.4991420282 977.4170414996 7.0718779853 6.0239412608
Dominican Republic 925.2293098004 877.1499168480 39.1287031615 29.9895518817
Ecuador 983.8660870715 947.6902376739 16.1339129285 13.2021840503
Egypt 984.2222802604 983.4409827604 5.5222019089 4.9091755267
El Salvador 937.3181100812 907.1394687297 23.0693638442 25.5170680314
Equatorial Guinea 984.2222802604 992.7188489294 5.3189114510 3.6405755353
Eritrea 910.6062151037 956.5711188772 20.2427736444 22.0014155468
Ethiopia 798.6873385562 385.4384076657 201.3126614438 165.7129998231
Fiji 997.6198055253 999.1158824791 1.2742555278 0.8841175209
Gabon 882.8721657840 973.4684196371 27.7340493198 26.5315803629
Gambia 970.9388355481 968.7549424238 7.6006122413 8.6620990758
Georgia 997.1809974873 992.0530464878 2.8190025127 2.7476242133
Ghana 801.4555578898 551.1514074887 110.7820437861 134.5904231931
Guatemala 989.5411917114 992.0530464878 3.4113020068 4.5411162927
Guinea 841.2599081505 877.1499168480 41.6122576334 50.0707157089
Guinea-Bissau 949.2515102431 960.8924217242 11.1902637418 14.1894753036
