dataset,technique,revision,nCells,avgAR,avgMov
scikitlearn,sqr,0,256,0.649011,0.000000
scikitlearn,sqr,1,263,0.541097,77.058062
scikitlearn,sqr,2,223,0.532575,186.191119
scikitlearn,sqr,3,249,0.525479,129.733729
scikitlearn,sqr,4,253,0.549710,33.712714
scikitlearn,sqr,5,144,0.581798,89.177939
scikitlearn,sqr,6,196,0.585308,81.524679
scikitlearn,sqr,7,239,0.570263,74.800842
scikitlearn,sqr,8,309,0.546665,80.183825
scikitlearn,sqr,9,325,0.544884,58.574799
scikitlearn,sqr,10,374,0.551914,75.065841
scikitlearn,sqr,11,374,0.557171,37.316425
scikitlearn,sqr,12,387,0.556180,72.488137
scikitlearn,sqr,13,384,0.553184,76.447071
scikitlearn,sqr,14,390,0.554739,21.748047
scikitlearn,sqr,15,411,0.541264,66.318889
scikitlearn,sqr,16,424,0.551872,7.207170
scikitlearn,sqr,17,431,0.556745,7.221885
scikitlearn,sqr,18,452,0.558450,26.513385
scikitlearn,sqr,19,468,0.545077,48.739984
scikitlearn,sqr,20,512,0.543746,131.971580
scikitlearn,sqr,21,530,0.545933,114.942955
scikitlearn,sqr,22,543,0.546921,11.041682
scikitlearn,sqr,23,558,0.549132,11.222378
scikitlearn,sqr,24,564,0.550577,36.224998
scikitlearn,sqr,25,575,0.556434,149.019877
scikitlearn,sqr,26,614,0.557609,127.092137
scikitlearn,sqr,27,616,0.553677,48.775955
scikitlearn,sqr,28,618,0.550522,44.403136
scikitlearn,sqr,29,618,0.553338,14.715503
scikitlearn,sqr,30,588,0.551346,33.811154
scikitlearn,sqr,31,596,0.555647,67.723865
scikitlearn,sqr,32,596,0.553577,72.727159
scikitlearn,sqr,33,596,0.554464,4.050432
scikitlearn,sqr,34,619,0.550328,91.860813
scikitlearn,sqr,35,627,0.550647,54.074792
scikitlearn,sqr,36,634,0.551413,16.839889
scikitlearn,sqr,37,636,0.552401,13.962576
scikitlearn,sqr,38,640,0.549129,177.546272
scikitlearn,sqr,39,641,0.553475,126.308921
scikitlearn,sqr,40,651,0.553522,13.541122
scikitlearn,sqr,41,663,0.539274,11.608541
scikitlearn,sqr,42,715,0.533159,217.849756
scikitlearn,sqr,43,717,0.532575,7.226846
scikitlearn,sqr,44,721,0.537003,239.475387
scikitlearn,sqr,45,724,0.537766,2.378821
scikitlearn,sqr,46,723,0.528631,92.878816
scikitlearn,sqr,47,728,0.530267,15.603005
scikitlearn,sqr,48,746,0.540601,84.977936
scikitlearn,sqr,49,748,0.540345,85.228745
scikitlearn,sqr,50,729,0.526492,103.940652
scikitlearn,sqr,51,732,0.527583,0.980429
scikitlearn,sqr,52,731,0.522188,2.149811
scikitlearn,sqr,53,735,0.519074,103.506981
scikitlearn,sqr,54,741,0.528581,19.024093
scikitlearn,sqr,55,742,0.525760,1.020821
scikitlearn,sqr,56,741,0.529999,10.650177
scikitlearn,sqr,57,741,0.527763,9.581265
scikitlearn,sqr,58,749,0.533191,4.574646
scikitlearn,sqr,59,760,0.536617,97.250882
scikitlearn,sqr,60,765,0.534189,1.986251
scikitlearn,sqr,61,772,0.530049,2.571743
scikitlearn,sqr,62,772,0.530686,114.686359
scikitlearn,sqr,63,773,0.530089,0.763358
scikitlearn,sqr,64,783,0.527247,17.513435
scikitlearn,sqr,65,780,0.532361,17.940535
scikitlearn,sqr,66,784,0.533021,1.012344
scikitlearn,sqr,67,792,0.529671,17.960194
scikitlearn,sqr,68,805,0.534382,42.496918
scikitlearn,sqr,69,843,0.539571,73.371814
scikitlearn,sqr,70,804,0.576634,261.606161
scikitlearn,sqr,71,808,0.576974,1.309780
scikitlearn,sqr,72,812,0.576200,2.965960
scikitlearn,sqr,73,817,0.576986,3.118090
scikitlearn,sqr,74,824,0.579423,52.525980
scikitlearn,sqr,75,827,0.576904,9.498352
scikitlearn,sqr,76,827,0.576486,1.847668
scikitlearn,sqr,77,828,0.573001,2.627639
scikitlearn,sqr,78,831,0.570442,3.250674
scikitlearn,sqr,79,848,0.573222,8.765741
scikitlearn,sqr,80,849,0.571896,55.535712
scikitlearn,sqr,81,857,0.574044,1.720270
scikitlearn,sqr,82,854,0.569684,84.624323
scikitlearn,sqr,83,862,0.572059,17.281168
scikitlearn,sqr,84,864,0.569558,10.356555
scikitlearn,sqr,85,864,0.567477,0.721997
scikitlearn,sqr,86,868,0.568134,3.580042
scikitlearn,sqr,87,868,0.568202,0.474137
