dataset,technique,revision,nCells,avgAR,avgMov
standard,sqr,0,11,0.601009,0.000000
standard,sqr,1,11,0.582702,16.099956
standard,sqr,2,6,0.549274,102.191239
standard,sqr,3,8,0.554769,101.274901
standard,sqr,4,8,0.548588,2.157987
standard,sqr,5,8,0.553324,29.954363
standard,sqr,6,8,0.630709,13.811899
standard,sqr,7,9,0.418279,240.146954
standard,sqr,8,9,0.499146,30.494909
standard,sqr,9,9,0.486212,4.385534
standard,sqr,10,9,0.497078,7.592218
standard,sqr,11,9,0.497078,0.000000
standard,sqr,12,9,0.497078,0.000000
standard,sqr,13,10,0.407251,66.113956
standard,sqr,14,11,0.562038,92.613720
standard,sqr,15,11,0.546251,9.680618
standard,sqr,16,11,0.569491,7.316838
standard,sqr,17,11,0.569491,0.000000
standard,sqr,18,11,0.545355,6.328872
standard,sqr,19,11,0.508612,10.581403
standard,sqr,20,11,0.508612,0.000000
standard,sqr,21,11,0.508612,0.000000
standard,sqr,22,11,0.508612,0.000000
standard,sqr,23,11,0.508612,0.000000
standard,sqr,24,11,0.508849,0.676164
standard,sqr,25,11,0.532274,4.832748
standard,sqr,26,11,0.532274,0.000000
standard,sqr,27,11,0.530545,55.379803
standard,sqr,28,11,0.530545,0.000000
