dataset,technique,revision,nCells,avgAR,avgMov
uws,sqr,0,5,0.706531,0.000000
uws,sqr,1,5,0.695042,6.023655
uws,sqr,2,5,0.675181,4.466655
uws,sqr,3,5,0.706279,6.032608
uws,sqr,4,5,0.683897,5.879212
uws,sqr,5,5,0.679506,0.208480
uws,sqr,6,6,0.602606,10.428707
uws,sqr,7,6,0.625367,8.174788
uws,sqr,8,8,0.494976,222.714092
uws,sqr,9,9,0.497683,48.994753
uws,sqr,10,9,0.443880,6.913987
uws,sqr,11,9,0.443880,0.000000
uws,sqr,12,17,0.465634,5.980667
uws,sqr,13,17,0.461508,1.289228
uws,sqr,14,16,0.453766,23.702168
uws,sqr,15,20,0.453665,162.759306
uws,sqr,16,21,0.454520,19.044303
uws,sqr,17,21,0.454739,19.316200
uws,sqr,18,21,0.449244,25.731455
uws,sqr,19,21,0.448832,0.479038
uws,sqr,20,21,0.457586,0.307083
uws,sqr,21,27,0.485733,21.530206
uws,sqr,22,27,0.483747,14.021103
uws,sqr,23,27,0.479081,2.322334
uws,sqr,24,27,0.479412,0.293579
uws,sqr,25,27,0.481243,2.518874
uws,sqr,26,27,0.482652,1.488294
uws,sqr,27,28,0.501262,11.296175
uws,sqr,28,28,0.500645,0.533127
uws,sqr,29,28,0.493885,2.460574
uws,sqr,30,28,0.492281,2.105403
uws,sqr,31,29,0.528730,3.635103
uws,sqr,32,29,0.523495,27.141145
uws,sqr,33,29,0.522693,0.255712
uws,sqr,34,29,0.523180,0.086262
uws,sqr,35,30,0.518889,2.070134
uws,sqr,36,30,0.518284,26.405228
uws,sqr,37,30,0.518284,0.000000
uws,sqr,38,30,0.518215,0.057186
uws,sqr,39,30,0.516113,2.185168
uws,sqr,40,30,0.517123,0.256057
uws,sqr,41,30,0.516458,0.337986
uws,sqr,42,30,0.516767,0.316856
uws,sqr,43,30,0.517129,0.594341
uws,sqr,44,30,0.516163,0.984768
uws,sqr,45,30,0.516573,0.431272
uws,sqr,46,30,0.516004,0.246907
uws,sqr,47,30,0.511864,8.725413
uws,sqr,48,30,0.511630,0.188962
uws,sqr,49,30,0.510532,3.916633
uws,sqr,50,31,0.528531,20.793373
uws,sqr,51,29,0.524508,13.546458
uws,sqr,52,29,0.523061,1.096472
uws,sqr,53,30,0.509897,16.399722
uws,sqr,54,31,0.529731,6.623559
uws,sqr,55,31,0.529451,0.435198
uws,sqr,56,31,0.528774,0.534020
uws,sqr,57,31,0.528774,0.000000
uws,sqr,58,44,0.563387,1.931435
uws,sqr,59,44,0.566535,1.557570
uws,sqr,60,44,0.565822,0.239422
uws,sqr,61,44,0.558732,9.105620
uws,sqr,62,44,0.550718,3.159140
uws,sqr,63,44,0.512033,27.841969
uws,sqr,64,44,0.507270,6.284437
uws,sqr,65,44,0.508187,1.771431
uws,sqr,66,44,0.505439,1.982646
uws,sqr,67,44,0.505179,0.030090
uws,sqr,68,44,0.549841,27.972686
uws,sqr,69,45,0.565842,0.766926
uws,sqr,70,45,0.565595,0.150070
uws,sqr,71,45,0.564257,5.627384
uws,sqr,72,45,0.564135,0.324924
uws,sqr,73,45,0.556338,3.109394
uws,sqr,74,45,0.557745,0.336788
uws,sqr,75,47,0.567211,9.335234
uws,sqr,76,47,0.573559,2.550498
uws,sqr,77,47,0.565160,1.938151
uws,sqr,78,50,0.570620,11.668257
uws,sqr,79,50,0.567841,0.245676
uws,sqr,80,50,0.567563,0.302797
uws,sqr,81,50,0.567102,0.087075
uws,sqr,82,50,0.567241,0.014335
uws,sqr,83,50,0.549634,9.050615
uws,sqr,84,54,0.536736,39.736057
uws,sqr,85,55,0.529626,9.067891
uws,sqr,86,57,0.523895,3.244637
uws,sqr,87,57,0.523453,0.289819
uws,sqr,88,57,0.523599,0.255922
uws,sqr,89,57,0.534216,5.740590
uws,sqr,90,57,0.535653,2.437334
uws,sqr,91,57,0.535588,0.429872
uws,sqr,92,57,0.535392,0.923939
uws,sqr,93,57,0.536151,0.147242
uws,sqr,94,59,0.522866,35.259659
uws,sqr,95,61,0.524598,36.536448
uws,sqr,96,61,0.521802,2.439971
uws,sqr,97,61,0.522040,0.086017
uws,sqr,98,61,0.521935,0.028707
uws,sqr,99,61,0.521935,0.000000
uws,sqr,100,62,0.516235,1.136695
uws,sqr,101,65,0.475074,49.826918
uws,sqr,102,66,0.477668,24.234908
uws,sqr,103,66,0.479334,2.503996
uws,sqr,104,66,0.478174,1.217813
uws,sqr,105,66,0.480364,1.589217
uws,sqr,106,66,0.481460,2.166376
uws,sqr,107,67,0.485959,6.802519
uws,sqr,108,67,0.507339,8.899845
uws,sqr,109,67,0.516305,5.548399
uws,sqr,110,67,0.525200,28.263575
uws,sqr,111,67,0.522137,3.204382
uws,sqr,112,67,0.523867,12.985880
uws,sqr,113,67,0.523932,0.577141
uws,sqr,114,67,0.523932,0.000000
uws,sqr,115,67,0.525620,45.015982
uws,sqr,116,67,0.521956,12.294914
uws,sqr,117,67,0.517641,2.459291
uws,sqr,118,68,0.529570,2.548391
uws,sqr,119,68,0.532131,2.838379
uws,sqr,120,70,0.537262,5.720900
uws,sqr,121,70,0.537442,0.442903
