dataset,technique,revision,avgAR,avgMov
animate.css-loc,sqr,0,0.890923,0.000000
animate.css-loc,sqr,1,0.865722,81.562684
animate.css-loc,sqr,2,0.864740,0.325399
animate.css-loc,sqr,3,0.864740,0.000000
animate.css-loc,sqr,4,0.864740,0.000000
animate.css-loc,sqr,5,0.864736,0.051572
animate.css-loc,sqr,6,0.849125,33.152733
animate.css-loc,sqr,7,0.835011,0.074878
animate.css-loc,sqr,8,0.821576,74.264070
animate.css-loc,sqr,9,0.821511,0.029227
animate.css-loc,sqr,10,0.821576,0.029227
animate.css-loc,sqr,11,0.821576,0.000000
animate.css-loc,sqr,12,0.821576,0.000000
animate.css-loc,sqr,13,0.821576,0.000000
animate.css-loc,sqr,14,0.821576,0.000000
animate.css-loc,sqr,15,0.843365,49.513127
animate.css-loc,sqr,16,0.848800,57.162896
animate.css-loc,sqr,17,0.689823,3.658265
animate.css-loc,sqr,18,0.689823,0.000000
animate.css-loc,sqr,19,0.689823,0.000000
animate.css-loc,sqr,20,0.704863,7.515758
animate.css-loc,sqr,21,0.707515,21.864806
animate.css-loc,sqr,22,0.722933,38.517821
animate.css-loc,sqr,23,0.722933,0.000000
animate.css-loc,sqr,24,0.718770,1.130442
animate.css-loc,sqr,25,0.694545,37.174625
animate.css-loc,sqr,26,0.694545,0.000000
animate.css-loc,sqr,27,0.717321,27.365835
animate.css-loc,sqr,28,0.717321,0.000000
animate.css-loc,sqr,29,0.717321,0.000000
animate.css-loc,sqr,30,0.717321,0.000000
animate.css-loc,sqr,31,0.715391,3.651615
animate.css-loc,sqr,32,0.715391,0.000000
animate.css-loc,sqr,33,0.711754,8.069388
animate.css-loc,sqr,34,0.711754,0.000000
animate.css-loc,sqr,35,0.711754,0.000000
animate.css-loc,sqr,36,0.716212,3.567350
animate.css-loc,sqr,37,0.716212,0.000000
animate.css-loc,sqr,38,0.717207,0.179667
animate.css-loc,sqr,39,0.717207,0.000000
animate.css-loc,sqr,40,0.738984,9.309469
animate.css-loc,sqr,41,0.738925,0.351320
animate.css-loc,sqr,42,0.738868,31.452624
animate.css-loc,sqr,43,0.738868,0.000000
animate.css-loc,sqr,44,0.738868,0.000000
animate.css-loc,sqr,45,0.738992,0.174137
animate.css-loc,sqr,46,0.738992,0.000000
animate.css-loc,sqr,47,0.738992,0.000000
animate.css-loc,sqr,48,0.733369,1.480241
animate.css-loc,sqr,49,0.707701,222.614298
